#     r         beta        Ep   
   2.10000     1.80000   107.89756
   2.20000     1.80000   107.98607
   2.30000     1.80000   107.62317
   2.40000     1.80000   107.54641
   2.50000     1.80000   107.56549
   2.60000     1.80000   107.58066
   2.70000     1.80000   107.50155
   2.80000     1.80000   107.54093
   2.90000     1.80000   107.89905
   3.00000     1.80000   107.46662
   3.10000     1.80000   107.94884
   3.20000     1.80000   107.71297
   3.30000     1.80000   108.00611
   3.40000     1.80000   107.43093
   3.50000     1.80000   107.70049
   3.60000     1.80000   107.74582
   3.70000     1.80000   107.91408
   3.80000     1.80000   107.56294
   3.90000     1.80000   107.90756
   4.00000     1.80000   108.03074
   4.10000     1.80000   107.70857
   4.20000     1.80000   107.81520
   4.30000     1.80000   107.69828
   4.40000     1.80000   107.94933
   4.50000     1.80000   107.77850
   4.60000     1.80000   108.00278
   4.70000     1.80000   107.67151
   4.80000     1.80000   107.23812
   4.90000     1.80000   107.66169
   5.00000     1.80000   107.64315
   0.10000     1.90000   106.73492
   0.20000     1.90000   106.70584
   0.30000     1.90000   105.78034
   0.40000     1.90000   104.96306
   0.50000     1.90000   104.05962
   0.60000     1.90000   102.72632
   0.70000     1.90000   101.47117
   0.80000     1.90000    99.76741
   0.90000     1.90000    98.19358
   1.00000     1.90000    96.87301
   1.10000     1.90000    95.30169
   1.20000     1.90000    93.67656
   1.30000     1.90000   107.92645
   1.40000     1.90000   107.92914
   1.50000     1.90000   107.66701
   1.60000     1.90000   107.98033
   1.70000     1.90000   107.46248
   1.80000     1.90000   107.93161
   1.90000     1.90000   107.96280
   2.00000     1.90000   107.59386
   2.10000     1.90000   107.71884
   2.20000     1.90000   107.85075
   2.30000     1.90000   107.79935
   2.40000     1.90000   107.91806
   2.50000     1.90000   107.45849
   2.60000     1.90000   107.68778
   2.70000     1.90000   107.96847
   2.80000     1.90000   107.51755
   2.90000     1.90000   107.40429
   3.00000     1.90000   107.79044
   3.10000     1.90000   107.63126
   3.20000     1.90000   107.34845
   3.30000     1.90000   107.49880
   3.40000     1.90000   107.69618
   3.50000     1.90000   107.79126
   3.60000     1.90000   107.71275
   3.70000     1.90000   107.65286
   3.80000     1.90000   107.78180
   3.90000     1.90000   107.78264
   4.00000     1.90000   107.37424
   4.10000     1.90000   107.76888
   4.20000     1.90000   107.90599
   4.30000     1.90000   107.59183
   4.40000     1.90000   107.60045
   4.50000     1.90000   107.53527
   4.60000     1.90000   107.74472
   4.70000     1.90000   107.68688
   4.80000     1.90000   107.91661
   4.90000     1.90000   107.33381
   5.00000     1.90000   107.88702
   0.10000     2.00000   107.05459
   0.20000     2.00000   106.78245
   0.30000     2.00000   106.05777
   0.40000     2.00000   105.06315
   0.50000     2.00000   103.56354
   0.60000     2.00000   102.15313
   0.70000     2.00000   101.06612
   0.80000     2.00000    99.05816
   0.90000     2.00000    97.55531
   1.00000     2.00000    96.03370
   1.10000     2.00000    94.86296
   1.20000     2.00000    93.62581
   1.30000     2.00000   107.77224
   1.40000     2.00000   107.73278
   1.50000     2.00000   107.57605
   1.60000     2.00000   107.56216
   1.70000     2.00000   108.00436
   1.80000     2.00000   108.05136
   1.90000     2.00000   107.46413
   2.00000     2.00000   107.82920
   2.10000     2.00000   107.81025
   2.20000     2.00000   107.85948
   2.30000     2.00000   107.66791
   2.40000     2.00000   107.71169
   2.50000     2.00000   107.46355
   2.60000     2.00000   108.15345
   2.70000     2.00000   107.58024
   2.80000     2.00000   107.44540
   2.90000     2.00000   107.55891
   3.00000     2.00000   107.79961
   3.10000     2.00000   107.47664
   3.20000     2.00000   107.36464
   3.30000     2.00000   107.66640
   3.40000     2.00000   107.76165
   3.50000     2.00000   107.98920
   3.60000     2.00000   107.64838
   3.70000     2.00000   107.39275
   3.80000     2.00000   107.65677
   3.90000     2.00000   107.45029
   4.00000     2.00000   107.68399
   4.10000     2.00000   107.73205
   4.20000     2.00000   107.71622
   4.30000     2.00000   107.98570
   4.40000     2.00000   107.59484
   4.50000     2.00000   107.79897
   4.60000     2.00000   107.81937
   4.70000     2.00000   107.61530
   4.80000     2.00000   107.90576
   4.90000     2.00000   107.69556
   5.00000     2.00000   108.10100
   0.10000     2.10000   107.20389
   0.20000     2.10000   106.48712
   0.30000     2.10000   105.96724
   0.40000     2.10000   104.86306
   0.50000     2.10000   103.37362
   0.60000     2.10000   102.26725
   0.70000     2.10000   100.36026
   0.80000     2.10000    99.16644
   0.90000     2.10000    97.23060
   1.00000     2.10000    95.54827
   1.10000     2.10000    94.61118
   1.20000     2.10000    93.29860
   1.30000     2.10000   107.47220
   1.40000     2.10000   107.93919
   1.50000     2.10000   107.40729
   1.60000     2.10000   107.77980
   1.70000     2.10000   107.66790
   1.80000     2.10000   107.75947
   1.90000     2.10000   107.63040
   2.00000     2.10000   107.54793
   2.10000     2.10000   107.51347
   2.20000     2.10000   107.88836
   2.30000     2.10000   107.53730
   2.40000     2.10000   107.48830
   2.50000     2.10000   107.62301
   2.60000     2.10000   107.69940
   2.70000     2.10000   107.76633
   2.80000     2.10000   107.95528
   2.90000     2.10000   107.83932
   3.00000     2.10000   107.95734
   3.10000     2.10000   107.86494
   3.20000     2.10000   107.81871
   3.30000     2.10000   107.85633
   3.40000     2.10000   107.75067
   3.50000     2.10000   107.36519
   3.60000     2.10000   107.58430
   3.70000     2.10000   107.87023
   3.80000     2.10000   108.09484
   3.90000     2.10000   107.92371
   4.00000     2.10000   107.59141
   4.10000     2.10000   107.25367
   4.20000     2.10000   107.55382
   4.30000     2.10000   107.77403
   4.40000     2.10000   107.43860
   4.50000     2.10000   107.57409
   4.60000     2.10000   107.64868
   4.70000     2.10000   107.68612
   4.80000     2.10000   107.85012
   4.90000     2.10000   107.21824
   5.00000     2.10000   107.71165
   0.10000     2.20000   107.43834
   0.20000     2.20000   106.52300
   0.30000     2.20000   105.44259
   0.40000     2.20000   105.02022
   0.50000     2.20000   103.21967
   0.60000     2.20000   101.83614
   0.70000     2.20000   100.01198
   0.80000     2.20000    98.52211
   0.90000     2.20000    96.68938
   1.00000     2.20000    95.18180
   1.10000     2.20000    93.13285
   1.20000     2.20000    93.41302
   1.30000     2.20000   107.65401
   1.40000     2.20000   107.95303
   1.50000     2.20000   107.92519
   1.60000     2.20000   107.44157
   1.70000     2.20000   107.52676
   1.80000     2.20000   107.78854
   1.90000     2.20000   107.84798
   2.00000     2.20000   108.46177
   2.10000     2.20000   108.06110
   2.20000     2.20000   107.87270
   2.30000     2.20000   107.68268
   2.40000     2.20000   107.29221
   2.50000     2.20000   107.77306
   2.60000     2.20000   107.65138
   2.70000     2.20000   107.64799
   2.80000     2.20000   107.38897
   2.90000     2.20000   107.86122
   3.00000     2.20000   107.79068
   3.10000     2.20000   107.93179
   3.20000     2.20000   107.82063
   3.30000     2.20000   107.53792
   3.40000     2.20000   107.55029
   3.50000     2.20000   107.62602
   3.60000     2.20000   107.78765
   3.70000     2.20000   107.74187
   3.80000     2.20000   107.58002
   3.90000     2.20000   107.85669
   4.00000     2.20000   108.00183
   4.10000     2.20000   107.43930
   4.20000     2.20000   107.58724
   4.30000     2.20000   107.27202
   4.40000     2.20000   107.60646
   4.50000     2.20000   107.77902
   4.60000     2.20000   107.79901
   4.70000     2.20000   107.61604
   4.80000     2.20000   107.53091
   4.90000     2.20000   107.59297
   5.00000     2.20000   107.64683
   0.10000     2.30000   107.33707
   0.20000     2.30000   106.14871
   0.30000     2.30000   105.51437
   0.40000     2.30000   104.49936
   0.50000     2.30000   102.73418
   0.60000     2.30000   101.58467
   0.70000     2.30000    99.63110
   0.80000     2.30000    97.94083
   0.90000     2.30000    96.41476
   1.00000     2.30000    94.44946
   1.10000     2.30000    93.01808
   1.20000     2.30000    94.24099
   1.30000     2.30000   107.60561
   1.40000     2.30000   107.25828
   1.50000     2.30000   107.50017
   1.60000     2.30000   107.90378
   1.70000     2.30000   107.99256
   1.80000     2.30000   107.43539
   1.90000     2.30000   107.72280
   2.00000     2.30000   107.94745
   2.10000     2.30000   107.55355
   2.20000     2.30000   107.49197
   2.30000     2.30000   107.54598
   2.40000     2.30000   107.63281
   2.50000     2.30000   107.76418
   2.60000     2.30000   107.87875
   2.70000     2.30000   107.32513
   2.80000     2.30000   107.12989
   2.90000     2.30000   107.32587
   3.00000     2.30000   107.83385
   3.10000     2.30000   108.12131
   3.20000     2.30000   107.59060
   3.30000     2.30000   107.55901
   3.40000     2.30000   107.94566
   3.50000     2.30000   108.30907
   3.60000     2.30000   107.60656
   3.70000     2.30000   107.97548
   3.80000     2.30000   107.75037
   3.90000     2.30000   107.58333
   4.00000     2.30000   107.56187
   4.10000     2.30000   107.67123
   4.20000     2.30000   107.50840
   4.30000     2.30000   107.73529
   4.40000     2.30000   107.57995
   4.50000     2.30000   107.71705
   4.60000     2.30000   107.92941
   4.70000     2.30000   107.72989
   4.80000     2.30000   107.84496
   4.90000     2.30000   107.76375
   5.00000     2.30000   107.62155
   0.10000     2.40000   106.89775
   0.20000     2.40000   106.64492
   0.30000     2.40000   105.66645
   0.40000     2.40000   104.02453
   0.50000     2.40000   102.69843
   0.60000     2.40000   100.87263
   0.70000     2.40000    99.38327
   0.80000     2.40000    97.90896
   0.90000     2.40000    95.89439
   1.00000     2.40000    94.58313
   1.10000     2.40000    93.07323
   1.20000     2.40000    94.48682
   1.30000     2.40000   107.82332
   1.40000     2.40000   107.43228
   1.50000     2.40000   107.71216
   1.60000     2.40000   107.44450
   1.70000     2.40000   107.96070
   1.80000     2.40000   107.74990
   1.90000     2.40000   107.79448
   2.00000     2.40000   107.26573
   2.10000     2.40000   107.83932
   2.20000     2.40000   107.43090
   2.30000     2.40000   107.49177
   2.40000     2.40000   107.87078
   2.50000     2.40000   107.70757
   2.60000     2.40000   107.70592
   2.70000     2.40000   107.99500
   2.80000     2.40000   107.54674
   2.90000     2.40000   107.88991
   3.00000     2.40000   107.60662
   3.10000     2.40000   107.45516
   3.20000     2.40000   107.63678
   3.30000     2.40000   107.62828
   3.40000     2.40000   107.89676
   3.50000     2.40000   107.63207
   3.60000     2.40000   107.52942
   3.70000     2.40000   107.44682
   3.80000     2.40000   107.78303
   3.90000     2.40000   107.71347
   4.00000     2.40000   107.61388
   4.10000     2.40000   107.81738
   4.20000     2.40000   107.75320
   4.30000     2.40000   107.41972
   4.40000     2.40000   107.47825
   4.50000     2.40000   107.73434
   4.60000     2.40000   107.83634
   4.70000     2.40000   107.90129
   4.80000     2.40000   107.44594
   4.90000     2.40000   107.80967
   5.00000     2.40000   107.40113
   0.10000     2.50000   107.63689
   0.20000     2.50000   106.21445
   0.30000     2.50000   105.16512
   0.40000     2.50000   104.61439
   0.50000     2.50000   102.33192
   0.60000     2.50000   100.47869
   0.70000     2.50000    99.35147
   0.80000     2.50000    97.32079
   0.90000     2.50000    95.51093
   1.00000     2.50000    93.73475
   1.10000     2.50000    93.16955
   1.20000     2.50000    95.66958
   1.30000     2.50000   107.47475
   1.40000     2.50000   107.79768
   1.50000     2.50000   107.29509
   1.60000     2.50000   107.70811
   1.70000     2.50000   107.86433
   1.80000     2.50000   107.87762
   1.90000     2.50000   107.56254
   2.00000     2.50000   107.42507
   2.10000     2.50000   107.42047
   2.20000     2.50000   107.97838
   2.30000     2.50000   107.93467
   2.40000     2.50000   108.07931
   2.50000     2.50000   107.62628
   2.60000     2.50000   107.64197
   2.70000     2.50000   107.69050
   2.80000     2.50000   107.93687
   2.90000     2.50000   107.77588
   3.00000     2.50000   107.90028
   3.10000     2.50000   107.50066
   3.20000     2.50000   108.32505
   3.30000     2.50000   107.51484
   3.40000     2.50000   107.73405
   3.50000     2.50000   107.56239
   3.60000     2.50000   107.59271
   3.70000     2.50000   107.80602
   3.80000     2.50000   107.54771
   3.90000     2.50000   107.90330
   4.00000     2.50000   108.04621
   4.10000     2.50000   108.03005
   4.20000     2.50000   107.76344
   4.30000     2.50000   107.92817
   4.40000     2.50000   107.77260
   4.50000     2.50000   107.67225
   4.60000     2.50000   108.04007
   4.70000     2.50000   107.69029
   4.80000     2.50000   107.92985
   4.90000     2.50000   107.50186
   5.00000     2.50000   107.81970
   0.10000     2.60000   106.94885
   0.20000     2.60000   106.44862
   0.30000     2.60000   105.00424
   0.40000     2.60000   103.37195
   0.50000     2.60000   102.02681
   0.60000     2.60000   100.50356
   0.70000     2.60000    98.56308
   0.80000     2.60000    96.77579
   0.90000     2.60000    95.00052
   1.00000     2.60000    93.43490
   1.10000     2.60000    93.75769
   1.20000     2.60000   100.29567
   1.30000     2.60000   108.11372
   1.40000     2.60000   107.73732
   1.50000     2.60000   107.48010
   1.60000     2.60000   107.76689
   1.70000     2.60000   107.50341
   1.80000     2.60000   107.88353
   1.90000     2.60000   107.72002
   2.00000     2.60000   107.58159
   2.10000     2.60000   107.57246
   2.20000     2.60000   107.87172
   2.30000     2.60000   107.21995
   2.40000     2.60000   107.89793
   2.50000     2.60000   107.78534
   2.60000     2.60000   107.82742
   2.70000     2.60000   107.76570
   2.80000     2.60000   107.59377
   2.90000     2.60000   107.58660
   3.00000     2.60000   108.33512
   3.10000     2.60000   108.02441
   3.20000     2.60000   107.58309
   3.30000     2.60000   107.44188
   3.40000     2.60000   107.85195
   3.50000     2.60000   107.92070
   3.60000     2.60000   107.66780
   3.70000     2.60000   107.96084
   3.80000     2.60000   107.57820
   3.90000     2.60000   107.50016
   4.00000     2.60000   107.88422
   4.10000     2.60000   107.90513
   4.20000     2.60000   107.99508
   4.30000     2.60000   108.08727
   4.40000     2.60000   107.75052
   4.50000     2.60000   107.55635
   4.60000     2.60000   107.62918
   4.70000     2.60000   107.96746
   4.80000     2.60000   107.81821
   4.90000     2.60000   107.81353
   5.00000     2.60000   107.64167
   0.10000     2.70000   107.09893
   0.20000     2.70000   106.21147
   0.30000     2.70000   105.42411
   0.40000     2.70000   103.46137
   0.50000     2.70000   101.72764
   0.60000     2.70000   100.25056
   0.70000     2.70000    98.79641
   0.80000     2.70000    96.19037
   0.90000     2.70000    94.78146
   1.00000     2.70000    93.32027
   1.10000     2.70000    94.07185
   1.20000     2.70000   107.66420
   1.30000     2.70000   107.93813
   1.40000     2.70000   107.96186
   1.50000     2.70000   107.63095
   1.60000     2.70000   107.61349
   1.70000     2.70000   107.90245
   1.80000     2.70000   107.64055
   1.90000     2.70000   108.05031
   2.00000     2.70000   107.53135
   2.10000     2.70000   107.70838
   2.20000     2.70000   107.81224
   2.30000     2.70000   107.61495
   2.40000     2.70000   107.33560
   2.50000     2.70000   107.67532
   2.60000     2.70000   107.62775
   2.70000     2.70000   108.35331
   2.80000     2.70000   107.89256
   2.90000     2.70000   107.96558
   3.00000     2.70000   108.01924
   3.10000     2.70000   107.67597
   3.20000     2.70000   107.73462
   3.30000     2.70000   107.79344
   3.40000     2.70000   107.75434
   3.50000     2.70000   107.59944
   3.60000     2.70000   107.69254
   3.70000     2.70000   107.85543
   3.80000     2.70000   107.42335
   3.90000     2.70000   107.74456
   4.00000     2.70000   107.53963
   4.10000     2.70000   107.75793
   4.20000     2.70000   107.65885
   4.30000     2.70000   107.93922
   4.40000     2.70000   107.52980
   4.50000     2.70000   107.75633
   4.60000     2.70000   107.87533
   4.70000     2.70000   107.74940
   4.80000     2.70000   107.76579
   4.90000     2.70000   107.92594
   5.00000     2.70000   107.72909
   0.10000     2.80000   106.70982
   0.20000     2.80000   106.18610
   0.30000     2.80000   104.92250
   0.40000     2.80000   103.35919
   0.50000     2.80000   101.75796
   0.60000     2.80000    99.93298
   0.70000     2.80000    97.87002
   0.80000     2.80000    96.28444
   0.90000     2.80000    93.91537
   1.00000     2.80000    93.38051
   1.10000     2.80000    95.10723
   1.20000     2.80000   107.86877
   1.30000     2.80000   107.61812
   1.40000     2.80000   107.81959
   1.50000     2.80000   107.93952
   1.60000     2.80000   107.51229
   1.70000     2.80000   108.05097
   1.80000     2.80000   107.91906
   1.90000     2.80000   107.79829
   2.00000     2.80000   107.96883
   2.10000     2.80000   107.42888
   2.20000     2.80000   107.82676
   2.30000     2.80000   107.51957
   2.40000     2.80000   107.40503
   2.50000     2.80000   107.66650
   2.60000     2.80000   107.70438
   2.70000     2.80000   107.64223
   2.80000     2.80000   107.93314
   2.90000     2.80000   107.67943
   3.00000     2.80000   107.50761
   3.10000     2.80000   107.73470
   3.20000     2.80000   107.78281
   3.30000     2.80000   107.64224
   3.40000     2.80000   107.67474
   3.50000     2.80000   107.58879
   3.60000     2.80000   107.93573
   3.70000     2.80000   107.71878
   3.80000     2.80000   107.58257
   3.90000     2.80000   107.73440
   4.00000     2.80000   107.53268
   4.10000     2.80000   107.83143
   4.20000     2.80000   107.97524
   4.30000     2.80000   107.81598
   4.40000     2.80000   107.42917
   4.50000     2.80000   107.77261
   4.60000     2.80000   107.36477
   4.70000     2.80000   107.65115
   4.80000     2.80000   107.50319
   4.90000     2.80000   107.49681
   5.00000     2.80000   108.00085
   0.10000     2.90000   106.98172
   0.20000     2.90000   106.37242
   0.30000     2.90000   105.16843
   0.40000     2.90000   103.14462
   0.50000     2.90000   101.08756
   0.60000     2.90000    99.45745
   0.70000     2.90000    97.81497
   0.80000     2.90000    96.21584
   0.90000     2.90000    93.94635
   1.00000     2.90000    93.41766
   1.10000     2.90000    97.26192
   1.20000     2.90000   107.98491
   1.30000     2.90000   107.94747
   1.40000     2.90000   107.98288
   1.50000     2.90000   107.75329
   1.60000     2.90000   107.69528
   1.70000     2.90000   107.90462
   1.80000     2.90000   108.08496
   1.90000     2.90000   107.64668
   2.00000     2.90000   107.38998
   2.10000     2.90000   107.90668
   2.20000     2.90000   107.71559
   2.30000     2.90000   108.11334
   2.40000     2.90000   107.78906
   2.50000     2.90000   107.78764
   2.60000     2.90000   107.52881
   2.70000     2.90000   107.63765
   2.80000     2.90000   107.90161
   2.90000     2.90000   107.57421
   3.00000     2.90000   108.12830
   3.10000     2.90000   107.72453
   3.20000     2.90000   107.63003
   3.30000     2.90000   107.99399
   3.40000     2.90000   107.75714
   3.50000     2.90000   107.63586
   3.60000     2.90000   107.68826
   3.70000     2.90000   107.49763
   3.80000     2.90000   107.98129
   3.90000     2.90000   107.65121
   4.00000     2.90000   107.74386
   4.10000     2.90000   107.84567
   4.20000     2.90000   107.56391
   4.30000     2.90000   107.98578
   4.40000     2.90000   107.39128
   4.50000     2.90000   107.70035
   4.60000     2.90000   107.65901
   4.70000     2.90000   108.14632
   4.80000     2.90000   107.89972
   4.90000     2.90000   107.85771
   5.00000     2.90000   107.83877
   0.10000     3.00000   106.81177
   0.20000     3.00000   106.16740
   0.30000     3.00000   104.90147
   0.40000     3.00000   103.41657
   0.50000     3.00000   101.48532
   0.60000     3.00000    99.68947
   0.70000     3.00000    97.56029
   0.80000     3.00000    95.23096
   0.90000     3.00000    93.68244
   1.00000     3.00000    93.41682
   1.10000     3.00000   101.68906
   1.20000     3.00000   107.76183
   1.30000     3.00000   107.88143
   1.40000     3.00000   107.88735
   1.50000     3.00000   107.95027
   1.60000     3.00000   107.65004
   1.70000     3.00000   107.57088
   1.80000     3.00000   107.97147
   1.90000     3.00000   107.86359
   2.00000     3.00000   107.83728
   2.10000     3.00000   107.60776
   2.20000     3.00000   107.54782
   2.30000     3.00000   107.99892
   2.40000     3.00000   107.84477
   2.50000     3.00000   107.34256
   2.60000     3.00000   108.01204
   2.70000     3.00000   107.49834
   2.80000     3.00000   107.52754
   2.90000     3.00000   107.82286
   3.00000     3.00000   107.69670
   3.10000     3.00000   107.69641
   3.20000     3.00000   107.77002
   3.30000     3.00000   108.07974
   3.40000     3.00000   107.63896
   3.50000     3.00000   107.78489
   3.60000     3.00000   107.65808
   3.70000     3.00000   108.16033
   3.80000     3.00000   107.92907
   3.90000     3.00000   107.82267
   4.00000     3.00000   107.45240
   4.10000     3.00000   107.54357
   4.20000     3.00000   107.39693
   4.30000     3.00000   107.68921
   4.40000     3.00000   108.16847
   4.50000     3.00000   107.58500
   4.60000     3.00000   107.93005
   4.70000     3.00000   107.60199
   4.80000     3.00000   107.58828
   4.90000     3.00000   107.79830
   5.00000     3.00000   108.04664
   0.10000     3.10000   107.21861
   0.20000     3.10000   106.02123
   0.30000     3.10000   105.08087
   0.40000     3.10000   103.38624
   0.50000     3.10000   101.22125
   0.60000     3.10000    98.87030
   0.70000     3.10000    97.04343
   0.80000     3.10000    94.94639
   0.90000     3.10000    93.09909
   1.00000     3.10000    94.43332
   1.10000     3.10000   103.68947
   1.20000     3.10000   107.33231
   1.30000     3.10000   107.51700
   1.40000     3.10000   107.67171
   1.50000     3.10000   108.02019
   1.60000     3.10000   107.72685
   1.70000     3.10000   107.66324
   1.80000     3.10000   107.77856
   1.90000     3.10000   107.67775
   2.00000     3.10000   107.65394
   2.10000     3.10000   107.71784
   2.20000     3.10000   107.69661
   2.30000     3.10000   107.46430
   2.40000     3.10000   107.78412
   2.50000     3.10000   107.98249
   2.60000     3.10000   107.50049
   2.70000     3.10000   107.36015
   2.80000     3.10000   107.58084
   2.90000     3.10000   107.91822
   3.00000     3.10000   107.59151
   3.10000     3.10000   107.71520
   3.20000     3.10000   107.64099
   3.30000     3.10000   107.71986
   3.40000     3.10000   107.98689
   3.50000     3.10000   107.46490
   3.60000     3.10000   107.54269
   3.70000     3.10000   107.50904
   3.80000     3.10000   107.95491
   3.90000     3.10000   107.70259
   4.00000     3.10000   107.80952
   4.10000     3.10000   107.90780
   4.20000     3.10000   107.54863
   4.30000     3.10000   107.50571
   4.40000     3.10000   107.59571
   4.50000     3.10000   107.76330
   4.60000     3.10000   107.68144
   4.70000     3.10000   107.76179
   4.80000     3.10000   107.60772
   4.90000     3.10000   107.57027
   5.00000     3.10000   107.89678
   0.10000     3.20000   106.78782
   0.20000     3.20000   106.18005
   0.30000     3.20000   104.86132
   0.40000     3.20000   103.42962
   0.50000     3.20000   100.95820
   0.60000     3.20000    98.57093
   0.70000     3.20000    96.68973
   0.80000     3.20000    94.99127
   0.90000     3.20000    93.33562
   1.00000     3.20000    94.80939
   1.10000     3.20000   105.58281
   1.20000     3.20000   107.62158
   1.30000     3.20000   107.50934
   1.40000     3.20000   107.77884
   1.50000     3.20000   108.08366
   1.60000     3.20000   107.85573
   1.70000     3.20000   107.89279
   1.80000     3.20000   107.77137
   1.90000     3.20000   107.59137
   2.00000     3.20000   107.87535
   2.10000     3.20000   107.85177
   2.20000     3.20000   107.29107
   2.30000     3.20000   107.87256
   2.40000     3.20000   107.90017
   2.50000     3.20000   107.76187
   2.60000     3.20000   107.87452
   2.70000     3.20000   107.75161
   2.80000     3.20000   107.60036
   2.90000     3.20000   107.59467
   3.00000     3.20000   107.70257
   3.10000     3.20000   107.68369
   3.20000     3.20000   107.68689
   3.30000     3.20000   107.45721
   3.40000     3.20000   107.83877
   3.50000     3.20000   107.82828
   3.60000     3.20000   108.05457
   3.70000     3.20000   108.01020
   3.80000     3.20000   107.54991
   3.90000     3.20000   107.41928
   4.00000     3.20000   107.75918
   4.10000     3.20000   107.75234
   4.20000     3.20000   107.35533
   4.30000     3.20000   107.59409
   4.40000     3.20000   107.02632
   4.50000     3.20000   107.64056
   4.60000     3.20000   107.97776
   4.70000     3.20000   107.65091
   4.80000     3.20000   107.72378
   4.90000     3.20000   107.87592
   5.00000     3.20000   107.84570
   0.10000     3.30000   107.02367
   0.20000     3.30000   106.28652
   0.30000     3.30000   105.15586
   0.40000     3.30000   103.21026
   0.50000     3.30000   100.96777
   0.60000     3.30000    98.73408
   0.70000     3.30000    96.28470
   0.80000     3.30000    94.57068
   0.90000     3.30000    93.05129
   1.00000     3.30000    95.96396
   1.10000     3.30000   107.80287
   1.20000     3.30000   107.67762
   1.30000     3.30000   107.89490
   1.40000     3.30000   107.76464
   1.50000     3.30000   107.66269
   1.60000     3.30000   107.52201
   1.70000     3.30000   107.79158
   1.80000     3.30000   107.71383
   1.90000     3.30000   107.84298
   2.00000     3.30000   107.92300
   2.10000     3.30000   107.91017
   2.20000     3.30000   107.97527
   2.30000     3.30000   107.82319
   2.40000     3.30000   108.00061
   2.50000     3.30000   107.74637
   2.60000     3.30000   107.64274
   2.70000     3.30000   107.81983
   2.80000     3.30000   107.51910
   2.90000     3.30000   107.66526
   3.00000     3.30000   107.59676
   3.10000     3.30000   107.40654
   3.20000     3.30000   107.21685
   3.30000     3.30000   107.94995
   3.40000     3.30000   107.94246
   3.50000     3.30000   107.65586
   3.60000     3.30000   107.54617
   3.70000     3.30000   107.85936
   3.80000     3.30000   107.91492
   3.90000     3.30000   107.65600
   4.00000     3.30000   107.56561
   4.10000     3.30000   108.07199
   4.20000     3.30000   107.47115
   4.30000     3.30000   107.91290
   4.40000     3.30000   107.72550
   4.50000     3.30000   107.79586
   4.60000     3.30000   107.75058
   4.70000     3.30000   107.72289
   4.80000     3.30000   107.45264
   4.90000     3.30000   107.56965
   5.00000     3.30000   107.75772
   0.10000     3.40000   106.91097
   0.20000     3.40000   105.63977
   0.30000     3.40000   104.87072
   0.40000     3.40000   102.98032
   0.50000     3.40000   100.40297
   0.60000     3.40000    98.15401
   0.70000     3.40000    96.20205
   0.80000     3.40000    93.86915
   0.90000     3.40000    93.26960
   1.00000     3.40000   100.28406
   1.10000     3.40000   108.79183
   1.20000     3.40000   107.75654
   1.30000     3.40000   108.14119
   1.40000     3.40000   107.71688
   1.50000     3.40000   107.44071
   1.60000     3.40000   107.71009
   1.70000     3.40000   107.72502
   1.80000     3.40000   107.57514
   1.90000     3.40000   107.54241
   2.00000     3.40000   107.97026
   2.10000     3.40000   107.93599
   2.20000     3.40000   107.41479
   2.30000     3.40000   107.96036
   2.40000     3.40000   108.02404
   2.50000     3.40000   107.56861
   2.60000     3.40000   107.99487
   2.70000     3.40000   107.94718
   2.80000     3.40000   107.71830
   2.90000     3.40000   107.97208
   3.00000     3.40000   107.28414
   3.10000     3.40000   107.76863
   3.20000     3.40000   107.83458
   3.30000     3.40000   107.86726
   3.40000     3.40000   107.78951
   3.50000     3.40000   107.51662
   3.60000     3.40000   107.90130
   3.70000     3.40000   107.30844
   3.80000     3.40000   107.84068
   3.90000     3.40000   107.63594
   4.00000     3.40000   107.85138
   4.10000     3.40000   107.73053
   4.20000     3.40000   107.47301
   4.30000     3.40000   107.99039
   4.40000     3.40000   107.93968
   4.50000     3.40000   107.82310
   4.60000     3.40000   107.53907
   4.70000     3.40000   107.56255
   4.80000     3.40000   107.75885
   4.90000     3.40000   107.93916
   5.00000     3.40000   108.12320
   0.10000     3.50000   106.83338
   0.20000     3.50000   105.96892
   0.30000     3.50000   104.57700
   0.40000     3.50000   102.37319
   0.50000     3.50000   100.39817
   0.60000     3.50000    97.62047
   0.70000     3.50000    96.30514
   0.80000     3.50000    93.82389
   0.90000     3.50000    94.05847
   1.00000     3.50000   102.18559
   1.10000     3.50000   109.37724
   1.20000     3.50000   107.72840
   1.30000     3.50000   107.59149
   1.40000     3.50000   107.51218
   1.50000     3.50000   107.55684
   1.60000     3.50000   107.93100
   1.70000     3.50000   107.56828
   1.80000     3.50000   107.93079
   1.90000     3.50000   107.83122
   2.00000     3.50000   107.81999
   2.10000     3.50000   107.79915
   2.20000     3.50000   107.79868
   2.30000     3.50000   107.89399
   2.40000     3.50000   107.84836
   2.50000     3.50000   107.52239
   2.60000     3.50000   107.64959
   2.70000     3.50000   107.48387
   2.80000     3.50000   107.57064
   2.90000     3.50000   107.97467
   3.00000     3.50000   107.95910
   3.10000     3.50000   108.05889
   3.20000     3.50000   107.66710
   3.30000     3.50000   107.46602
   3.40000     3.50000   107.74879
   3.50000     3.50000   107.40553
   3.60000     3.50000   107.64074
   3.70000     3.50000   107.74968
   3.80000     3.50000   107.70194
   3.90000     3.50000   107.98199
   4.00000     3.50000   107.77965
   4.10000     3.50000   108.14031
   4.20000     3.50000   107.62141
   4.30000     3.50000   107.52424
   4.40000     3.50000   107.56300
