#     r         beta        Ep   
   1.10000     0.90000    94.54621
   1.20000     0.90000    93.56277
   1.30000     0.90000   102.82445
   1.40000     0.90000   102.55631
   1.50000     0.90000   102.57636
   1.60000     0.90000   102.76640
   1.70000     0.90000   102.24426
   1.80000     0.90000   102.60421
   1.90000     0.90000   102.69270
   2.00000     0.90000   103.00370
   2.10000     0.90000   102.74510
   2.20000     0.90000   102.23203
   2.30000     0.90000   102.34341
   2.40000     0.90000   102.84414
   2.50000     0.90000   102.67767
   2.60000     0.90000   102.40385
   2.70000     0.90000   102.59875
   2.80000     0.90000   103.14046
   2.90000     0.90000   102.63732
   3.00000     0.90000   102.96955
   3.10000     0.90000   102.68050
   3.20000     0.90000   102.76479
   3.30000     0.90000   102.31565
   3.40000     0.90000   102.71562
   3.50000     0.90000   102.62304
   3.60000     0.90000   102.99815
   3.70000     0.90000   102.82093
   3.80000     0.90000   102.95413
   3.90000     0.90000   102.89588
   4.00000     0.90000   102.61702
   4.10000     0.90000   102.36083
   4.20000     0.90000   102.99644
   4.30000     0.90000   102.34878
   4.40000     0.90000   102.41709
   4.50000     0.90000   102.74451
   4.60000     0.90000   102.69723
   4.70000     0.90000   102.54880
   4.80000     0.90000   102.72364
   4.90000     0.90000   103.16968
   5.00000     0.90000   102.80825
   0.10000     1.00000   102.89245
   0.20000     1.00000   101.03372
   0.30000     1.00000   100.95674
   0.40000     1.00000   100.05707
   0.50000     1.00000    99.60090
   0.60000     1.00000    98.85837
   0.70000     1.00000    97.71326
   0.80000     1.00000    96.87280
   0.90000     1.00000    95.98637
   1.00000     1.00000    94.93827
   1.10000     1.00000    93.93525
   1.20000     1.00000    93.52518
   1.30000     1.00000   102.59561
   1.40000     1.00000   102.85314
   1.50000     1.00000   102.67055
   1.60000     1.00000   102.70405
   1.70000     1.00000   102.86237
   1.80000     1.00000   102.35018
   1.90000     1.00000   102.65337
   2.00000     1.00000   102.90496
   2.10000     1.00000   102.14146
   2.20000     1.00000   102.48213
   2.30000     1.00000   102.85513
   2.40000     1.00000   102.76534
   2.50000     1.00000   102.46547
   2.60000     1.00000   102.63275
   2.70000     1.00000   102.68187
   2.80000     1.00000   102.65176
   2.90000     1.00000   102.39705
   3.00000     1.00000   102.99152
   3.10000     1.00000   102.97428
   3.20000     1.00000   103.19166
   3.30000     1.00000   102.82297
   3.40000     1.00000   102.80711
   3.50000     1.00000   102.01133
   3.60000     1.00000   102.84571
   3.70000     1.00000   102.25353
   3.80000     1.00000   102.67186
   3.90000     1.00000   102.66415
   4.00000     1.00000   102.60448
   4.10000     1.00000   103.43894
   4.20000     1.00000   102.99391
   4.30000     1.00000   102.48668
   4.40000     1.00000   102.01787
   4.50000     1.00000   102.64807
   4.60000     1.00000   102.57809
   4.70000     1.00000   102.50604
   4.80000     1.00000   102.53503
   4.90000     1.00000   102.83120
   5.00000     1.00000   102.96756
   0.10000     1.10000   101.95769
   0.20000     1.10000   101.76000
   0.30000     1.10000   100.40285
   0.40000     1.10000   100.20323
   0.50000     1.10000    99.81095
   0.60000     1.10000    98.50118
   0.70000     1.10000    97.38716
   0.80000     1.10000    96.67928
   0.90000     1.10000    95.61711
   1.00000     1.10000    94.18852
   1.10000     1.10000    93.81272
   1.20000     1.10000    92.22882
   1.30000     1.10000   102.86880
   1.40000     1.10000   102.94737
   1.50000     1.10000   102.93123
   1.60000     1.10000   103.17695
   1.70000     1.10000   103.22774
   1.80000     1.10000   102.86449
   1.90000     1.10000   102.60281
   2.00000     1.10000   102.42990
   2.10000     1.10000   102.63294
   2.20000     1.10000   102.97875
   2.30000     1.10000   102.66073
   2.40000     1.10000   102.69348
   2.50000     1.10000   102.35275
   2.60000     1.10000   102.84754
   2.70000     1.10000   102.62338
   2.80000     1.10000   102.55499
   2.90000     1.10000   102.84521
   3.00000     1.10000   102.98722
   3.10000     1.10000   102.26436
   3.20000     1.10000   102.58454
   3.30000     1.10000   102.67663
   3.40000     1.10000   103.17443
   3.50000     1.10000   102.91689
   3.60000     1.10000   102.74174
   3.70000     1.10000   102.28455
   3.80000     1.10000   102.51555
   3.90000     1.10000   102.29049
   4.00000     1.10000   102.73395
   4.10000     1.10000   102.90021
   4.20000     1.10000   102.45687
   4.30000     1.10000   102.57505
   4.40000     1.10000   102.49423
   4.50000     1.10000   102.48145
   4.60000     1.10000   102.93305
   4.70000     1.10000   102.69151
   4.80000     1.10000   103.22347
   4.90000     1.10000   102.52742
   5.00000     1.10000   102.84087
   0.10000     1.20000   101.90118
   0.20000     1.20000   101.64484
   0.30000     1.20000   100.66743
   0.40000     1.20000    99.92612
   0.50000     1.20000    99.10900
   0.60000     1.20000    98.11190
   0.70000     1.20000    97.02967
   0.80000     1.20000    96.19863
   0.90000     1.20000    94.89345
   1.00000     1.20000    94.09648
   1.10000     1.20000    92.79736
   1.20000     1.20000    92.04229
   1.30000     1.20000   102.28503
   1.40000     1.20000   102.33073
   1.50000     1.20000   102.72682
   1.60000     1.20000   102.58500
   1.70000     1.20000   102.21426
   1.80000     1.20000   102.91276
   1.90000     1.20000   102.77566
   2.00000     1.20000   102.54175
   2.10000     1.20000   102.71411
   2.20000     1.20000   102.96180
   2.30000     1.20000   102.87476
   2.40000     1.20000   102.45657
   2.50000     1.20000   102.52033
   2.60000     1.20000   102.70681
   2.70000     1.20000   102.69566
   2.80000     1.20000   103.09087
   2.90000     1.20000   102.74082
   3.00000     1.20000   102.61783
   3.10000     1.20000   102.68915
   3.20000     1.20000   103.23006
   3.30000     1.20000   102.73143
   3.40000     1.20000   102.95572
   3.50000     1.20000   102.63167
   3.60000     1.20000   102.35531
   3.70000     1.20000   102.64406
   3.80000     1.20000   102.45128
   3.90000     1.20000   102.91961
   4.00000     1.20000   102.53799
   4.10000     1.20000   102.46490
   4.20000     1.20000   102.57197
   4.30000     1.20000   102.81946
   4.40000     1.20000   102.92268
   4.50000     1.20000   103.03373
   4.60000     1.20000   102.65375
   4.70000     1.20000   102.60391
   4.80000     1.20000   102.44706
   4.90000     1.20000   102.68659
   5.00000     1.20000   102.40986
   0.10000     1.30000   101.94223
   0.20000     1.30000   101.45114
   0.30000     1.30000   100.37968
   0.40000     1.30000   100.25777
   0.50000     1.30000    98.74278
   0.60000     1.30000    98.24928
   0.70000     1.30000    96.99441
   0.80000     1.30000    95.61434
   0.90000     1.30000    94.02723
   1.00000     1.30000    93.24471
   1.10000     1.30000    92.36107
   1.20000     1.30000    91.54734
   1.30000     1.30000    90.65204
   1.40000     1.30000   102.63918
   1.50000     1.30000   102.39897
   1.60000     1.30000   102.31991
   1.70000     1.30000   102.47332
   1.80000     1.30000   102.93590
   1.90000     1.30000   102.86347
   2.00000     1.30000   102.86201
   2.10000     1.30000   102.64688
   2.20000     1.30000   102.41251
   2.30000     1.30000   102.49350
   2.40000     1.30000   102.24616
   2.50000     1.30000   102.62690
   2.60000     1.30000   102.51480
   2.70000     1.30000   102.80142
   2.80000     1.30000   102.70094
   2.90000     1.30000   102.94106
   3.00000     1.30000   102.67687
   3.10000     1.30000   102.66973
   3.20000     1.30000   102.54591
   3.30000     1.30000   103.17610
   3.40000     1.30000   102.69218
   3.50000     1.30000   102.76481
   3.60000     1.30000   102.81294
   3.70000     1.30000   102.76566
   3.80000     1.30000   102.53258
   3.90000     1.30000   102.88935
   4.00000     1.30000   102.40749
   4.10000     1.30000   102.28286
   4.20000     1.30000   102.83787
   4.30000     1.30000   102.67220
   4.40000     1.30000   102.40957
   4.50000     1.30000   102.60640
   4.60000     1.30000   102.27015
   4.70000     1.30000   102.54462
   4.80000     1.30000   102.30088
   4.90000     1.30000   102.37399
   5.00000     1.30000   103.00230
   0.10000     1.40000   102.15218
   0.20000     1.40000   101.33842
   0.30000     1.40000   100.59680
   0.40000     1.40000    99.78968
   0.50000     1.40000    98.49916
   0.60000     1.40000    97.29264
   0.70000     1.40000    96.63566
   0.80000     1.40000    95.08561
   0.90000     1.40000    94.20598
   1.00000     1.40000    92.71880
   1.10000     1.40000    91.77408
   1.20000     1.40000    90.62628
   1.30000     1.40000    90.12110
   1.40000     1.40000   102.72774
   1.50000     1.40000   103.04594
   1.60000     1.40000   102.83687
   1.70000     1.40000   102.57275
   1.80000     1.40000   102.89774
   1.90000     1.40000   102.70226
   2.00000     1.40000   102.36009
   2.10000     1.40000   102.83150
   2.20000     1.40000   102.50734
   2.30000     1.40000   102.64066
   2.40000     1.40000   102.61708
   2.50000     1.40000   102.87376
   2.60000     1.40000   102.23039
   2.70000     1.40000   101.98833
   2.80000     1.40000   102.70351
   2.90000     1.40000   103.16147
   3.00000     1.40000   102.72000
   3.10000     1.40000   103.18775
   3.20000     1.40000   102.56604
   3.30000     1.40000   102.50098
   3.40000     1.40000   102.44228
   3.50000     1.40000   102.56041
   3.60000     1.40000   102.67458
   3.70000     1.40000   102.95770
   3.80000     1.40000   102.90800
   3.90000     1.40000   102.80586
   4.00000     1.40000   102.89269
   4.10000     1.40000   102.90582
   4.20000     1.40000   102.53285
   4.30000     1.40000   102.88990
   4.40000     1.40000   102.93644
   4.50000     1.40000   102.66372
   4.60000     1.40000   102.35992
   4.70000     1.40000   102.66285
   4.80000     1.40000   102.85970
   4.90000     1.40000   102.67508
   5.00000     1.40000   102.42300
   0.10000     1.50000   102.16449
   0.20000     1.50000   101.44791
   0.30000     1.50000    99.87799
   0.40000     1.50000    98.95864
   0.50000     1.50000    98.14804
   0.60000     1.50000    96.96007
   0.70000     1.50000    95.34797
   0.80000     1.50000    95.04794
   0.90000     1.50000    93.33981
   1.00000     1.50000    92.38633
   1.10000     1.50000    91.00807
   1.20000     1.50000    90.48541
   1.30000     1.50000    89.15485
   1.40000     1.50000   102.83627
   1.50000     1.50000   102.56518
   1.60000     1.50000   102.94130
   1.70000     1.50000   102.35997
   1.80000     1.50000   102.54833
   1.90000     1.50000   102.78038
   2.00000     1.50000   103.02620
   2.10000     1.50000   102.67302
   2.20000     1.50000   102.46062
   2.30000     1.50000   103.09087
   2.40000     1.50000   103.04775
   2.50000     1.50000   102.40154
   2.60000     1.50000   102.25178
   2.70000     1.50000   102.46573
   2.80000     1.50000   102.60192
   2.90000     1.50000   102.19310
   3.00000     1.50000   102.60254
   3.10000     1.50000   102.86154
   3.20000     1.50000   103.09467
   3.30000     1.50000   102.68702
   3.40000     1.50000   102.52864
   3.50000     1.50000   102.84091
   3.60000     1.50000   102.65121
   3.70000     1.50000   102.82115
   3.80000     1.50000   102.78720
   3.90000     1.50000   102.66667
   4.00000     1.50000   102.75762
   4.10000     1.50000   103.08131
   4.20000     1.50000   102.70041
   4.30000     1.50000   102.85144
   4.40000     1.50000   102.62103
   4.50000     1.50000   102.68590
   4.60000     1.50000   102.77939
   4.70000     1.50000   102.49471
   4.80000     1.50000   102.75066
   4.90000     1.50000   102.35019
   5.00000     1.50000   103.21845
   0.10000     1.60000   101.58962
   0.20000     1.60000   101.33354
   0.30000     1.60000    99.89603
   0.40000     1.60000    98.88911
   0.50000     1.60000    97.89395
   0.60000     1.60000    96.68342
   0.70000     1.60000    95.26091
   0.80000     1.60000    94.58570
   0.90000     1.60000    93.04264
   1.00000     1.60000    91.70576
   1.10000     1.60000    90.99950
   1.20000     1.60000    90.18411
   1.30000     1.60000   103.21275
   1.40000     1.60000   102.87210
   1.50000     1.60000   102.41810
   1.60000     1.60000   102.81010
   1.70000     1.60000   103.02461
   1.80000     1.60000   102.60015
   1.90000     1.60000   102.57549
   2.00000     1.60000   102.88903
   2.10000     1.60000   102.76433
   2.20000     1.60000   102.96518
   2.30000     1.60000   102.13870
   2.40000     1.60000   103.21896
   2.50000     1.60000   102.56011
   2.60000     1.60000   102.57479
   2.70000     1.60000   102.81561
   2.80000     1.60000   102.04286
   2.90000     1.60000   102.88462
   3.00000     1.60000   103.10129
   3.10000     1.60000   102.67252
   3.20000     1.60000   102.17902
   3.30000     1.60000   102.74905
   3.40000     1.60000   102.32160
   3.50000     1.60000   102.45591
   3.60000     1.60000   102.71910
   3.70000     1.60000   102.56613
   3.80000     1.60000   102.40943
   3.90000     1.60000   102.78264
   4.00000     1.60000   102.70958
   4.10000     1.60000   102.93143
   4.20000     1.60000   102.57099
   4.30000     1.60000   102.46766
   4.40000     1.60000   102.87142
   4.50000     1.60000   102.82003
   4.60000     1.60000   102.86757
   4.70000     1.60000   102.28222
   4.80000     1.60000   102.92903
   4.90000     1.60000   102.65981
   5.00000     1.60000   102.70209
   0.10000     1.70000   102.14780
   0.20000     1.70000   101.11078
   0.30000     1.70000   100.48402
   0.40000     1.70000    98.75660
   0.50000     1.70000    97.65300
   0.60000     1.70000    96.82759
   0.70000     1.70000    94.95295
   0.80000     1.70000    93.58553
   0.90000     1.70000    92.20207
   1.00000     1.70000    91.42352
   1.10000     1.70000    90.35499
   1.20000     1.70000    90.09765
   1.30000     1.70000   102.91328
   1.40000     1.70000   102.71221
   1.50000     1.70000   102.83964
   1.60000     1.70000   102.48321
   1.70000     1.70000   102.43763
   1.80000     1.70000   102.71603
   1.90000     1.70000   102.16884
   2.00000     1.70000   103.19351
   2.10000     1.70000   103.11053
   2.20000     1.70000   102.81208
   2.30000     1.70000   102.57501
   2.40000     1.70000   102.70149
   2.50000     1.70000   102.80974
   2.60000     1.70000   102.83595
   2.70000     1.70000   102.85093
   2.80000     1.70000   102.76218
   2.90000     1.70000   102.23849
   3.00000     1.70000   102.68789
   3.10000     1.70000   102.59009
   3.20000     1.70000   102.93185
   3.30000     1.70000   102.33530
   3.40000     1.70000   102.80766
   3.50000     1.70000   102.56944
   3.60000     1.70000   102.77519
   3.70000     1.70000   102.69645
   3.80000     1.70000   102.71146
   3.90000     1.70000   102.79643
   4.00000     1.70000   102.71212
   4.10000     1.70000   102.79989
   4.20000     1.70000   102.93810
   4.30000     1.70000   102.40759
   4.40000     1.70000   102.77490
   4.50000     1.70000   103.24267
   4.60000     1.70000   102.56990
   4.70000     1.70000   102.72139
   4.80000     1.70000   102.84080
   4.90000     1.70000   102.69843
   5.00000     1.70000   102.37795
   0.10000     1.80000   101.30081
   0.20000     1.80000   100.88323
   0.30000     1.80000   100.35991
   0.40000     1.80000    99.36010
   0.50000     1.80000    97.36281
   0.60000     1.80000    96.21068
   0.70000     1.80000    95.01301
   0.80000     1.80000    93.18774
   0.90000     1.80000    92.57735
   1.00000     1.80000    90.82338
   1.10000     1.80000    89.69896
   1.20000     1.80000    89.13909
   1.30000     1.80000   102.81335
   1.40000     1.80000   102.14243
   1.50000     1.80000   102.82457
   1.60000     1.80000   102.66823
   1.70000     1.80000   102.50577
   1.80000     1.80000   102.87523
   1.90000     1.80000   102.50550
   2.00000     1.80000   102.45373
   2.10000     1.80000   102.64404
   2.20000     1.80000   103.12470
   2.30000     1.80000   102.82527
