#     r         beta        Ep   
   1.40000     0.30000   111.30108
   1.50000     0.30000   111.33391
   1.60000     0.30000   111.30310
   1.70000     0.30000   111.33064
   1.80000     0.30000   111.31349
   1.90000     0.30000   111.33116
   2.00000     0.30000   111.32000
   2.10000     0.30000   111.31947
   2.20000     0.30000   111.32091
   2.30000     0.30000   111.33762
   2.40000     0.30000   111.32279
   2.50000     0.30000   111.34013
   2.60000     0.30000   111.33802
   2.70000     0.30000   111.33160
   2.80000     0.30000   111.33737
   2.90000     0.30000   111.32408
   3.00000     0.30000   111.30316
   3.10000     0.30000   111.32896
   3.20000     0.30000   111.28942
   3.30000     0.30000   111.32311
   3.40000     0.30000   111.33976
   3.50000     0.30000   111.33042
   3.60000     0.30000   111.32907
   3.70000     0.30000   111.32611
   3.80000     0.30000   111.32471
   3.90000     0.30000   111.32169
   4.00000     0.30000   111.33670
   4.10000     0.30000   111.34023
   4.20000     0.30000   111.31940
   4.30000     0.30000   111.30715
   4.40000     0.30000   111.33069
   4.50000     0.30000   111.34123
   4.60000     0.30000   111.29048
   4.70000     0.30000   111.32336
   4.80000     0.30000   111.28452
   4.90000     0.30000   111.32183
   5.00000     0.30000   111.32980
   0.10000     0.40000   111.26921
   0.20000     0.40000   111.28512
   0.30000     0.40000   111.25153
   0.40000     0.40000   111.20985
   0.50000     0.40000   111.21273
   0.60000     0.40000   111.25864
   0.70000     0.40000   111.32531
   0.80000     0.40000   111.27062
   0.90000     0.40000   111.30932
   1.00000     0.40000   111.31960
   1.10000     0.40000   111.31786
   1.20000     0.40000   111.32163
   1.30000     0.40000   111.31704
   1.40000     0.40000   111.33069
   1.50000     0.40000   111.32974
   1.60000     0.40000   111.33153
   1.70000     0.40000   111.30129
   1.80000     0.40000   111.33746
   1.90000     0.40000   111.33076
   2.00000     0.40000   111.31756
   2.10000     0.40000   111.32216
   2.20000     0.40000   111.33580
   2.30000     0.40000   111.30969
   2.40000     0.40000   111.27787
   2.50000     0.40000   111.28995
   2.60000     0.40000   111.33844
   2.70000     0.40000   111.32963
   2.80000     0.40000   111.34948
   2.90000     0.40000   111.33889
   3.00000     0.40000   111.28705
   3.10000     0.40000   111.28449
   3.20000     0.40000   111.32475
   3.30000     0.40000   111.33344
   3.40000     0.40000   111.31495
   3.50000     0.40000   111.32284
   3.60000     0.40000   111.31359
   3.70000     0.40000   111.31890
   3.80000     0.40000   111.30825
   3.90000     0.40000   111.33142
   4.00000     0.40000   111.32107
   4.10000     0.40000   111.29123
   4.20000     0.40000   111.32695
   4.30000     0.40000   111.29514
   4.40000     0.40000   111.33351
   4.50000     0.40000   111.33175
   4.60000     0.40000   111.32481
   4.70000     0.40000   111.32010
   4.80000     0.40000   111.31634
   4.90000     0.40000   111.33458
   5.00000     0.40000   111.35418
   0.10000     0.50000   111.33709
   0.20000     0.50000   111.32391
   0.30000     0.50000   111.24040
   0.40000     0.50000   111.18311
   0.50000     0.50000   111.10507
   0.60000     0.50000   109.92098
   0.70000     0.50000   111.14256
   0.80000     0.50000   111.21381
   0.90000     0.50000   111.27578
   1.00000     0.50000   111.31476
   1.10000     0.50000   111.30463
   1.20000     0.50000   111.31792
   1.30000     0.50000   111.32928
   1.40000     0.50000   111.32669
   1.50000     0.50000   111.32376
   1.60000     0.50000   111.33569
   1.70000     0.50000   111.31080
   1.80000     0.50000   111.33003
   1.90000     0.50000   111.33733
   2.00000     0.50000   111.29038
   2.10000     0.50000   111.28121
   2.20000     0.50000   111.32854
   2.30000     0.50000   111.33110
   2.40000     0.50000   111.34851
   2.50000     0.50000   111.33773
   2.60000     0.50000   111.34349
   2.70000     0.50000   111.34054
   2.80000     0.50000   111.33683
   2.90000     0.50000   111.30634
   3.00000     0.50000   111.32905
   3.10000     0.50000   111.35266
   3.20000     0.50000   111.34548
   3.30000     0.50000   111.33071
   3.40000     0.50000   111.31464
   3.50000     0.50000   111.31606
   3.60000     0.50000   111.29363
   3.70000     0.50000   111.34002
   3.80000     0.50000   111.32641
   3.90000     0.50000   111.34184
   4.00000     0.50000   111.33346
   4.10000     0.50000   111.33001
   4.20000     0.50000   111.34123
   4.30000     0.50000   111.32958
   4.40000     0.50000   111.32493
   4.50000     0.50000   111.34295
   4.60000     0.50000   111.34587
   4.70000     0.50000   111.29991
   4.80000     0.50000   111.30292
   4.90000     0.50000   111.35580
   5.00000     0.50000   111.34664
   0.10000     0.60000   111.30948
   0.20000     0.60000   111.29123
   0.30000     0.60000   111.26821
   0.40000     0.60000   111.27323
   0.50000     0.60000   111.23325
   0.60000     0.60000   111.20739
   0.70000     0.60000   111.18140
   0.80000     0.60000   111.13339
   0.90000     0.60000   111.26553
   1.00000     0.60000   111.32355
   1.10000     0.60000   111.33999
   1.20000     0.60000   111.30883
   1.30000     0.60000   111.31107
   1.40000     0.60000   111.31627
   1.50000     0.60000   111.35853
   1.60000     0.60000   111.32897
   1.70000     0.60000   111.34255
   1.80000     0.60000   111.32477
   1.90000     0.60000   111.32071
   2.00000     0.60000   111.32243
   2.10000     0.60000   111.35036
   2.20000     0.60000   111.33364
   2.30000     0.60000   111.30753
   2.40000     0.60000   111.30740
   2.50000     0.60000   111.35214
   2.60000     0.60000   111.34349
   2.70000     0.60000   111.33438
   2.80000     0.60000   111.33269
   2.90000     0.60000   111.31173
   3.00000     0.60000   111.33181
   3.10000     0.60000   111.31857
   3.20000     0.60000   111.32992
   3.30000     0.60000   111.32807
   3.40000     0.60000   111.33752
   3.50000     0.60000   111.27863
   3.60000     0.60000   111.31499
   3.70000     0.60000   111.33275
   3.80000     0.60000   111.31244
   3.90000     0.60000   111.30741
   4.00000     0.60000   111.34673
   4.10000     0.60000   111.34325
   4.20000     0.60000   111.31880
   4.30000     0.60000   111.32270
   4.40000     0.60000   111.35953
   4.50000     0.60000   111.31972
   4.60000     0.60000   111.35706
   4.70000     0.60000   111.31956
   4.80000     0.60000   111.31835
   4.90000     0.60000   111.33248
   5.00000     0.60000   111.34129
   0.10000     0.70000   111.30954
   0.20000     0.70000   111.31129
   0.30000     0.70000   111.29840
   0.40000     0.70000   111.28515
   0.50000     0.70000   111.24078
   0.60000     0.70000   111.20669
   0.70000     0.70000   111.15348
   0.80000     0.70000   111.07696
   0.90000     0.70000   110.90013
   1.00000     0.70000   110.88010
   1.10000     0.70000   111.32612
   1.20000     0.70000   111.33862
   1.30000     0.70000   111.31914
   1.40000     0.70000   111.33715
   1.50000     0.70000   111.32716
   1.60000     0.70000   111.34175
   1.70000     0.70000   111.34853
   1.80000     0.70000   111.32075
   1.90000     0.70000   111.31281
   2.00000     0.70000   111.31669
   2.10000     0.70000   111.33149
   2.20000     0.70000   111.34650
   2.30000     0.70000   111.32173
   2.40000     0.70000   111.31209
   2.50000     0.70000   111.30693
   2.60000     0.70000   111.33521
   2.70000     0.70000   111.30274
   2.80000     0.70000   111.35206
   2.90000     0.70000   111.33946
   3.00000     0.70000   111.35379
   3.10000     0.70000   111.34120
   3.20000     0.70000   111.34355
   3.30000     0.70000   111.34283
   3.40000     0.70000   111.29591
   3.50000     0.70000   111.29865
   3.60000     0.70000   111.33566
   3.70000     0.70000   111.30798
   3.80000     0.70000   111.32307
   3.90000     0.70000   111.31811
   4.00000     0.70000   111.31173
   4.10000     0.70000   111.33344
   4.20000     0.70000   111.33058
   4.30000     0.70000   111.31271
   4.40000     0.70000   111.31285
   4.50000     0.70000   111.32139
   4.60000     0.70000   111.33140
   4.70000     0.70000   111.31138
   4.80000     0.70000   111.30430
   4.90000     0.70000   111.34870
   5.00000     0.70000   111.34056
   0.10000     0.80000   111.31804
   0.20000     0.80000   111.28394
   0.30000     0.80000   111.26252
   0.40000     0.80000   111.24673
   0.50000     0.80000   111.23634
   0.60000     0.80000   111.24394
   0.70000     0.80000   111.07932
   0.80000     0.80000   111.02897
   0.90000     0.80000   110.94696
   1.00000     0.80000   110.77196
   1.10000     0.80000   110.54168
   1.20000     0.80000   111.33822
   1.30000     0.80000   111.28570
   1.40000     0.80000   111.34501
   1.50000     0.80000   111.33607
   1.60000     0.80000   111.33107
   1.70000     0.80000   111.31687
   1.80000     0.80000   111.33962
   1.90000     0.80000   111.26498
   2.00000     0.80000   111.31185
   2.10000     0.80000   111.32704
   2.20000     0.80000   111.34217
   2.30000     0.80000   111.28211
   2.40000     0.80000   111.30973
   2.50000     0.80000   111.34371
   2.60000     0.80000   111.34697
   2.70000     0.80000   111.32652
   2.80000     0.80000   111.32903
   2.90000     0.80000   111.31217
   3.00000     0.80000   111.31591
   3.10000     0.80000   111.32561
   3.20000     0.80000   111.31785
   3.30000     0.80000   111.34827
   3.40000     0.80000   111.31743
   3.50000     0.80000   111.35475
   3.60000     0.80000   111.34612
   3.70000     0.80000   111.32851
   3.80000     0.80000   111.30633
   3.90000     0.80000   111.32139
   4.00000     0.80000   111.31418
   4.10000     0.80000   111.31295
   4.20000     0.80000   111.31114
   4.30000     0.80000   111.32202
   4.40000     0.80000   111.32627
   4.50000     0.80000   111.31042
   4.60000     0.80000   111.31386
   4.70000     0.80000   111.33090
   4.80000     0.80000   111.31993
   4.90000     0.80000   111.33336
   5.00000     0.80000   111.33590
   0.10000     0.90000   111.28250
   0.20000     0.90000   111.28890
   0.30000     0.90000   111.27098
   0.40000     0.90000   111.22375
   0.50000     0.90000   111.17143
   0.60000     0.90000   111.18140
   0.70000     0.90000   111.13328
   0.80000     0.90000   110.96727
   0.90000     0.90000   110.74380
   1.00000     0.90000   110.64309
   1.10000     0.90000   110.24359
   1.20000     0.90000   109.52711
   1.30000     0.90000   111.32668
   1.40000     0.90000   111.32511
   1.50000     0.90000   111.33687
   1.60000     0.90000   111.31434
   1.70000     0.90000   111.31553
   1.80000     0.90000   111.31735
   1.90000     0.90000   111.33942
   2.00000     0.90000   111.30735
   2.10000     0.90000   111.32125
   2.20000     0.90000   111.31290
   2.30000     0.90000   111.34206
   2.40000     0.90000   111.32635
   2.50000     0.90000   111.34777
   2.60000     0.90000   111.33913
   2.70000     0.90000   111.31986
   2.80000     0.90000   111.30156
   2.90000     0.90000   111.33742
   3.00000     0.90000   111.32666
   3.10000     0.90000   111.35313
   3.20000     0.90000   111.31166
   3.30000     0.90000   111.31026
   3.40000     0.90000   111.30575
   3.50000     0.90000   111.32743
   3.60000     0.90000   111.31323
   3.70000     0.90000   111.32485
   3.80000     0.90000   111.35309
   3.90000     0.90000   111.33348
   4.00000     0.90000   111.31583
   4.10000     0.90000   111.32294
   4.20000     0.90000   111.36111
   4.30000     0.90000   111.33664
   4.40000     0.90000   111.33750
   4.50000     0.90000   111.32883
   4.60000     0.90000   111.34761
   4.70000     0.90000   111.33285
   4.80000     0.90000   111.33740
   4.90000     0.90000   111.34762
   5.00000     0.90000   111.30490
   0.10000     1.00000   111.31091
   0.20000     1.00000   111.29130
   0.30000     1.00000   111.24065
   0.40000     1.00000   111.21708
   0.50000     1.00000   111.22430
   0.60000     1.00000   111.20957
   0.70000     1.00000   111.13364
   0.80000     1.00000   110.92669
   0.90000     1.00000   110.69514
   1.00000     1.00000   110.50916
   1.10000     1.00000   109.94554
   1.20000     1.00000   109.22254
   1.30000     1.00000   111.32814
   1.40000     1.00000   111.32984
   1.50000     1.00000   111.32854
   1.60000     1.00000   111.35141
   1.70000     1.00000   111.34797
   1.80000     1.00000   111.32535
   1.90000     1.00000   111.32878
   2.00000     1.00000   111.29539
   2.10000     1.00000   111.32983
   2.20000     1.00000   111.32634
   2.30000     1.00000   111.32345
   2.40000     1.00000   111.34176
   2.50000     1.00000   111.31533
   2.60000     1.00000   111.31779
   2.70000     1.00000   111.33319
   2.80000     1.00000   111.33980
   2.90000     1.00000   111.33629
   3.00000     1.00000   111.33540
   3.10000     1.00000   111.34629
   3.20000     1.00000   111.34876
   3.30000     1.00000   111.32195
   3.40000     1.00000   111.31689
   3.50000     1.00000   111.30171
   3.60000     1.00000   111.30382
   3.70000     1.00000   111.31754
   3.80000     1.00000   111.34882
   3.90000     1.00000   111.30685
   4.00000     1.00000   111.31657
   4.10000     1.00000   111.32804
   4.20000     1.00000   111.30328
   4.30000     1.00000   111.30335
   4.40000     1.00000   111.32305
   4.50000     1.00000   111.32869
   4.60000     1.00000   111.33952
   4.70000     1.00000   111.33443
   4.80000     1.00000   111.34044
   4.90000     1.00000   111.34823
   5.00000     1.00000   111.32867
   0.10000     1.10000   111.31462
   0.20000     1.10000   111.26880
   0.30000     1.10000   111.31831
   0.40000     1.10000   111.22111
   0.50000     1.10000   111.20976
   0.60000     1.10000   111.19366
   0.70000     1.10000   111.04367
   0.80000     1.10000   110.92958
   0.90000     1.10000   110.56665
   1.00000     1.10000   110.27374
   1.10000     1.10000   109.52909
   1.20000     1.10000   108.62055
   1.30000     1.10000   111.33502
   1.40000     1.10000   111.32201
   1.50000     1.10000   111.33389
   1.60000     1.10000   111.34079
   1.70000     1.10000   111.30033
   1.80000     1.10000   111.31970
   1.90000     1.10000   111.33623
   2.00000     1.10000   111.32491
   2.10000     1.10000   111.34076
   2.20000     1.10000   111.30526
   2.30000     1.10000   111.30977
   2.40000     1.10000   111.34380
   2.50000     1.10000   111.32148
   2.60000     1.10000   111.34177
   2.70000     1.10000   111.32408
   2.80000     1.10000   111.33564
   2.90000     1.10000   111.34701
   3.00000     1.10000   111.32004
   3.10000     1.10000   111.31475
   3.20000     1.10000   111.32502
   3.30000     1.10000   111.34181
   3.40000     1.10000   111.28963
   3.50000     1.10000   111.33149
   3.60000     1.10000   111.29991
   3.70000     1.10000   111.31886
   3.80000     1.10000   111.34420
   3.90000     1.10000   111.33462
   4.00000     1.10000   111.32903
   4.10000     1.10000   111.33283
   4.20000     1.10000   111.33135
   4.30000     1.10000   111.31983
   4.40000     1.10000   111.31660
   4.50000     1.10000   111.32669
   4.60000     1.10000   111.34081
   4.70000     1.10000   111.31950
   4.80000     1.10000   111.32589
   4.90000     1.10000   111.33049
   5.00000     1.10000   111.33663
   0.10000     1.20000   111.31837
   0.20000     1.20000   111.30291
   0.30000     1.20000   111.26325
   0.40000     1.20000   111.22466
   0.50000     1.20000   111.15865
   0.60000     1.20000   111.02409
   0.70000     1.20000   110.97872
   0.80000     1.20000   110.81531
   0.90000     1.20000   110.43693
   1.00000     1.20000   109.84108
   1.10000     1.20000   109.17791
   1.20000     1.20000   107.64819
   1.30000     1.20000   111.30727
   1.40000     1.20000   111.32252
   1.50000     1.20000   111.32543
   1.60000     1.20000   111.29523
   1.70000     1.20000   111.34952
   1.80000     1.20000   111.29382
   1.90000     1.20000   111.31786
   2.00000     1.20000   111.34411
   2.10000     1.20000   111.29855
   2.20000     1.20000   111.32634
   2.30000     1.20000   111.33976
   2.40000     1.20000   111.32857
   2.50000     1.20000   111.30556
   2.60000     1.20000   111.33960
   2.70000     1.20000   111.32007
   2.80000     1.20000   111.32272
   2.90000     1.20000   111.32231
   3.00000     1.20000   111.30521
   3.10000     1.20000   111.32211
   3.20000     1.20000   111.35686
   3.30000     1.20000   111.32825
   3.40000     1.20000   111.28748
   3.50000     1.20000   111.30957
   3.60000     1.20000   111.33834
   3.70000     1.20000   111.32857
   3.80000     1.20000   111.33437
   3.90000     1.20000   111.30949
   4.00000     1.20000   111.34937
   4.10000     1.20000   111.32901
   4.20000     1.20000   111.34289
   4.30000     1.20000   111.32622
   4.40000     1.20000   111.32563
   4.50000     1.20000   111.31902
   4.60000     1.20000   111.31358
   4.70000     1.20000   111.32275
   4.80000     1.20000   111.35119
   4.90000     1.20000   111.34644
   5.00000     1.20000   111.34004
   0.10000     1.30000   111.29217
   0.20000     1.30000   111.30400
   0.30000     1.30000   111.27150
   0.40000     1.30000   111.25770
   0.50000     1.30000   111.14820
   0.60000     1.30000   111.08103
   0.70000     1.30000   110.86543
   0.80000     1.30000   110.61965
   0.90000     1.30000   110.23764
   1.00000     1.30000   109.41927
   1.10000     1.30000   108.18553
   1.20000     1.30000   107.14807
   1.30000     1.30000   106.36222
   1.40000     1.30000   111.33742
   1.50000     1.30000   111.34342
   1.60000     1.30000   111.31228
   1.70000     1.30000   111.32366
   1.80000     1.30000   111.32103
   1.90000     1.30000   111.31502
   2.00000     1.30000   111.32896
   2.10000     1.30000   111.33561
   2.20000     1.30000   111.34636
   2.30000     1.30000   111.32582
   2.40000     1.30000   111.36846
   2.50000     1.30000   111.35617
   2.60000     1.30000   111.31669
   2.70000     1.30000   111.29630
   2.80000     1.30000   111.27879
   2.90000     1.30000   111.34898
   3.00000     1.30000   111.33152
   3.10000     1.30000   111.33158
   3.20000     1.30000   111.30183
   3.30000     1.30000   111.35055
   3.40000     1.30000   111.34161
   3.50000     1.30000   111.33928
   3.60000     1.30000   111.31892
   3.70000     1.30000   111.33970
   3.80000     1.30000   111.32126
   3.90000     1.30000   111.31344
   4.00000     1.30000   111.33505
   4.10000     1.30000   111.32126
   4.20000     1.30000   111.28945
   4.30000     1.30000   111.33383
   4.40000     1.30000   111.31885
   4.50000     1.30000   111.36851
   4.60000     1.30000   111.34354
   4.70000     1.30000   111.34678
   4.80000     1.30000   111.31725
   4.90000     1.30000   111.34403
   5.00000     1.30000   111.32586
   0.10000     1.40000   111.32497
   0.20000     1.40000   111.25175
   0.30000     1.40000   111.26625
   0.40000     1.40000   111.19703
   0.50000     1.40000   111.04810
   0.60000     1.40000   110.97268
   0.70000     1.40000   110.83847
   0.80000     1.40000   110.54453
   0.90000     1.40000   109.88343
   1.00000     1.40000   109.16160
   1.10000     1.40000   107.71095
   1.20000     1.40000   106.67447
   1.30000     1.40000   105.98392
   1.40000     1.40000   111.35128
   1.50000     1.40000   111.32528
   1.60000     1.40000   111.33602
   1.70000     1.40000   111.33608
   1.80000     1.40000   111.34253
   1.90000     1.40000   111.32756
   2.00000     1.40000   111.33527
   2.10000     1.40000   111.29277
   2.20000     1.40000   111.33876
   2.30000     1.40000   111.31900
   2.40000     1.40000   111.32043
   2.50000     1.40000   111.32037
   2.60000     1.40000   111.33290
   2.70000     1.40000   111.32726
   2.80000     1.40000   111.33879
   2.90000     1.40000   111.33576
   3.00000     1.40000   111.34519
   3.10000     1.40000   111.32338
   3.20000     1.40000   111.31292
   3.30000     1.40000   111.29987
   3.40000     1.40000   111.33894
   3.50000     1.40000   111.31536
   3.60000     1.40000   111.31719
   3.70000     1.40000   111.29133
   3.80000     1.40000   111.33128
   3.90000     1.40000   111.30240
   4.00000     1.40000   111.31533
   4.10000     1.40000   111.33662
   4.20000     1.40000   111.28133
   4.30000     1.40000   111.30608
   4.40000     1.40000   111.33802
   4.50000     1.40000   111.35601
   4.60000     1.40000   111.28772
   4.70000     1.40000   111.35131
   4.80000     1.40000   111.32388
   4.90000     1.40000   111.27590
   5.00000     1.40000   111.35011
   0.10000     1.50000   111.30171
   0.20000     1.50000   111.26318
   0.30000     1.50000   111.23651
   0.40000     1.50000   111.19575
   0.50000     1.50000   111.12499
   0.60000     1.50000   110.98009
   0.70000     1.50000   110.76946
   0.80000     1.50000   110.38339
   0.90000     1.50000   109.72061
   1.00000     1.50000   108.23219
   1.10000     1.50000   107.21114
   1.20000     1.50000   106.43113
   1.30000     1.50000   105.83835
   1.40000     1.50000   111.31432
   1.50000     1.50000   111.31704
   1.60000     1.50000   111.34089
   1.70000     1.50000   111.31927
   1.80000     1.50000   111.33159
   1.90000     1.50000   111.34565
   2.00000     1.50000   111.32265
   2.10000     1.50000   111.34371
   2.20000     1.50000   111.29835
   2.30000     1.50000   111.31445
   2.40000     1.50000   111.30991
   2.50000     1.50000   111.34998
   2.60000     1.50000   111.32922
   2.70000     1.50000   111.32563
   2.80000     1.50000   111.31359
   2.90000     1.50000   111.31294
   3.00000     1.50000   111.35126
   3.10000     1.50000   111.32356
   3.20000     1.50000   111.33073
   3.30000     1.50000   111.32853
   3.40000     1.50000   111.28454
   3.50000     1.50000   111.35554
   3.60000     1.50000   111.31550
   3.70000     1.50000   111.34573
   3.80000     1.50000   111.33034
   3.90000     1.50000   111.35374
   4.00000     1.50000   111.33366
   4.10000     1.50000   111.34492
   4.20000     1.50000   111.33149
   4.30000     1.50000   111.34161
   4.40000     1.50000   111.34494
   4.50000     1.50000   111.31371
   4.60000     1.50000   111.32595
   4.70000     1.50000   111.31905
   4.80000     1.50000   111.31910
   4.90000     1.50000   111.33084
   5.00000     1.50000   111.30506
   0.10000     1.60000   111.32435
   0.20000     1.60000   111.31109
   0.30000     1.60000   111.26356
   0.40000     1.60000   111.13900
   0.50000     1.60000   111.04360
   0.60000     1.60000   110.84396
   0.70000     1.60000   110.66283
   0.80000     1.60000   110.12383
   0.90000     1.60000   109.16670
   1.00000     1.60000   107.82824
   1.10000     1.60000   106.48680
   1.20000     1.60000   105.81663
   1.30000     1.60000   111.34788
   1.40000     1.60000   111.31757
   1.50000     1.60000   111.33760
   1.60000     1.60000   111.32881
   1.70000     1.60000   111.34105
   1.80000     1.60000   111.33716
   1.90000     1.60000   111.33367
   2.00000     1.60000   111.30481
   2.10000     1.60000   111.32929
   2.20000     1.60000   111.31928
   2.30000     1.60000   111.28031
   2.40000     1.60000   111.34723
   2.50000     1.60000   111.33674
   2.60000     1.60000   111.30003
   2.70000     1.60000   111.33841
   2.80000     1.60000   111.33316
   2.90000     1.60000   111.31993
   3.00000     1.60000   111.33638
   3.10000     1.60000   111.32913
   3.20000     1.60000   111.31574
   3.30000     1.60000   111.31057
   3.40000     1.60000   111.32642
   3.50000     1.60000   111.33633
   3.60000     1.60000   111.34438
   3.70000     1.60000   111.31878
   3.80000     1.60000   111.33730
   3.90000     1.60000   111.30125
   4.00000     1.60000   111.32413
   4.10000     1.60000   111.32023
   4.20000     1.60000   111.31439
   4.30000     1.60000   111.32490
   4.40000     1.60000   111.32339
   4.50000     1.60000   111.33697
   4.60000     1.60000   111.34924
   4.70000     1.60000   111.32860
   4.80000     1.60000   111.34833
   4.90000     1.60000   111.32694
   5.00000     1.60000   111.31832
   0.10000     1.70000   111.28569
   0.20000     1.70000   111.30897
   0.30000     1.70000   111.23797
   0.40000     1.70000   111.19548
   0.50000     1.70000   111.01294
   0.60000     1.70000   110.79059
   0.70000     1.70000   110.45272
   0.80000     1.70000   109.75350
   0.90000     1.70000   108.59834
   1.00000     1.70000   107.23060
   1.10000     1.70000   106.39880
   1.20000     1.70000   105.84107
   1.30000     1.70000   111.33013
   1.40000     1.70000   111.30682
   1.50000     1.70000   111.29263
   1.60000     1.70000   111.33333
   1.70000     1.70000   111.34240
   1.80000     1.70000   111.33353
   1.90000     1.70000   111.30892
   2.00000     1.70000   111.34282
   2.10000     1.70000   111.32558
   2.20000     1.70000   111.31687
   2.30000     1.70000   111.34940
   2.40000     1.70000   111.33602
   2.50000     1.70000   111.34119
   2.60000     1.70000   111.33546
   2.70000     1.70000   111.34325
   2.80000     1.70000   111.33452
   2.90000     1.70000   111.31220
   3.00000     1.70000   111.35417
   3.10000     1.70000   111.30144
   3.20000     1.70000   111.33059
   3.30000     1.70000   111.33429
   3.40000     1.70000   111.30124
   3.50000     1.70000   111.31645
   3.60000     1.70000   111.30400
   3.70000     1.70000   111.33613
   3.80000     1.70000   111.33349
   3.90000     1.70000   111.32333
   4.00000     1.70000   111.32821
   4.10000     1.70000   111.32072
   4.20000     1.70000   111.34223
   4.30000     1.70000   111.31269
   4.40000     1.70000   111.34226
   4.50000     1.70000   111.32257
   4.60000     1.70000   111.31397
   4.70000     1.70000   111.26674
   4.80000     1.70000   111.33287
   4.90000     1.70000   111.32424
   5.00000     1.70000   111.32906
   0.10000     1.80000   111.31888
   0.20000     1.80000   111.33534
   0.30000     1.80000   111.22178
   0.40000     1.80000   111.17606
   0.50000     1.80000   111.01219
   0.60000     1.80000   110.79117
   0.70000     1.80000   110.37653
   0.80000     1.80000   109.57744
   0.90000     1.80000   108.23664
   1.00000     1.80000   106.74263
   1.10000     1.80000   105.92833
   1.20000     1.80000   105.90646
   1.30000     1.80000   111.30425
   1.40000     1.80000   111.31770
   1.50000     1.80000   111.33640
   1.60000     1.80000   111.31973
   1.70000     1.80000   111.30077
   1.80000     1.80000   111.31949
   1.90000     1.80000   111.34422
   2.00000     1.80000   111.31379
   2.10000     1.80000   111.32775
   2.20000     1.80000   111.32418
   2.30000     1.80000   111.34672
