#     r         beta        Ep   
   0.80000     1.80000    39.21638
   0.90000     1.80000    38.84923
   1.00000     1.80000    38.04896
   1.10000     1.80000    37.32151
   1.20000     1.80000    37.03701
   1.30000     1.80000    36.25472
   1.40000     1.80000    35.97648
   1.50000     1.80000    35.55488
   1.60000     1.80000    35.64021
   1.70000     1.80000    43.66093
   1.80000     1.80000    43.59226
   1.90000     1.80000    43.69010
   2.00000     1.80000    43.84429
   2.10000     1.80000    43.86211
   2.20000     1.80000    43.98031
   2.30000     1.80000    44.00762
   2.40000     1.80000    44.11468
   2.50000     1.80000    43.53800
   2.60000     1.80000    43.68914
   2.70000     1.80000    43.70579
   2.80000     1.80000    43.85245
   2.90000     1.80000    43.58544
   3.00000     1.80000    44.01501
   3.10000     1.80000    44.04231
   3.20000     1.80000    43.94121
   3.30000     1.80000    43.68539
   3.40000     1.80000    44.22072
   3.50000     1.80000    43.71157
   3.60000     1.80000    43.88807
   3.70000     1.80000    43.49416
   3.80000     1.80000    44.02170
   3.90000     1.80000    43.63433
   4.00000     1.80000    44.04654
   4.10000     1.80000    43.87035
   4.20000     1.80000    44.04332
   4.30000     1.80000    43.76053
   4.40000     1.80000    43.80851
   4.50000     1.80000    43.81115
   4.60000     1.80000    43.87173
   4.70000     1.80000    43.68299
   4.80000     1.80000    43.83823
   4.90000     1.80000    43.98318
   5.00000     1.80000    43.78296
   0.10000     1.90000    43.46085
   0.20000     1.90000    42.87939
   0.30000     1.90000    42.55830
   0.40000     1.90000    42.08770
   0.50000     1.90000    41.10051
   0.60000     1.90000    40.55499
   0.70000     1.90000    39.62539
   0.80000     1.90000    39.02252
   0.90000     1.90000    38.40551
   1.00000     1.90000    37.83403
   1.10000     1.90000    37.18208
   1.20000     1.90000    36.58126
   1.30000     1.90000    36.07305
   1.40000     1.90000    35.74258
   1.50000     1.90000    35.64255
   1.60000     1.90000    35.87217
   1.70000     1.90000    43.79738
   1.80000     1.90000    43.94748
   1.90000     1.90000    43.78845
   2.00000     1.90000    43.69643
   2.10000     1.90000    43.66300
   2.20000     1.90000    43.64325
   2.30000     1.90000    43.67764
   2.40000     1.90000    44.01289
   2.50000     1.90000    43.73127
   2.60000     1.90000    43.57990
   2.70000     1.90000    44.03536
   2.80000     1.90000    43.88259
   2.90000     1.90000    43.87859
   3.00000     1.90000    43.55066
   3.10000     1.90000    43.90023
   3.20000     1.90000    43.80881
   3.30000     1.90000    43.91521
   3.40000     1.90000    43.96230
   3.50000     1.90000    43.93531
   3.60000     1.90000    44.14744
   3.70000     1.90000    44.08243
   3.80000     1.90000    43.76337
   3.90000     1.90000    43.76958
   4.00000     1.90000    43.84242
   4.10000     1.90000    43.80106
   4.20000     1.90000    43.91310
   4.30000     1.90000    43.89564
   4.40000     1.90000    43.88427
   4.50000     1.90000    43.67835
   4.60000     1.90000    43.78621
   4.70000     1.90000    43.82622
   4.80000     1.90000    43.84902
   4.90000     1.90000    43.96404
   5.00000     1.90000    43.95171
   0.10000     2.00000    43.43034
   0.20000     2.00000    42.80143
   0.30000     2.00000    42.45863
   0.40000     2.00000    42.10214
   0.50000     2.00000    41.06306
   0.60000     2.00000    40.36835
   0.70000     2.00000    39.54192
   0.80000     2.00000    38.78312
   0.90000     2.00000    37.87948
   1.00000     2.00000    37.33233
   1.10000     2.00000    36.95944
   1.20000     2.00000    36.34987
   1.30000     2.00000    35.85502
   1.40000     2.00000    35.77306
   1.50000     2.00000    35.95860
   1.60000     2.00000    44.13043
   1.70000     2.00000    44.12058
   1.80000     2.00000    43.85239
   1.90000     2.00000    43.67884
   2.00000     2.00000    43.90408
   2.10000     2.00000    44.01389
   2.20000     2.00000    43.83009
   2.30000     2.00000    43.69105
   2.40000     2.00000    43.61117
   2.50000     2.00000    43.86935
   2.60000     2.00000    43.74594
   2.70000     2.00000    43.71309
   2.80000     2.00000    43.65375
   2.90000     2.00000    43.72203
   3.00000     2.00000    43.77817
   3.10000     2.00000    44.14641
   3.20000     2.00000    44.14476
   3.30000     2.00000    43.86056
   3.40000     2.00000    43.74027
   3.50000     2.00000    43.69806
   3.60000     2.00000    43.86515
   3.70000     2.00000    44.20677
   3.80000     2.00000    43.50381
   3.90000     2.00000    44.06189
   4.00000     2.00000    43.75769
   4.10000     2.00000    43.81682
   4.20000     2.00000    43.73275
   4.30000     2.00000    43.60691
   4.40000     2.00000    43.95069
   4.50000     2.00000    43.72663
   4.60000     2.00000    43.91706
   4.70000     2.00000    43.89637
   4.80000     2.00000    43.76198
   4.90000     2.00000    43.91724
   5.00000     2.00000    44.00834
   0.10000     2.10000    43.41335
   0.20000     2.10000    43.19227
   0.30000     2.10000    42.54708
   0.40000     2.10000    41.51090
   0.50000     2.10000    41.00651
   0.60000     2.10000    40.14365
   0.70000     2.10000    39.56436
   0.80000     2.10000    38.79623
   0.90000     2.10000    37.81674
   1.00000     2.10000    37.05307
   1.10000     2.10000    36.63844
   1.20000     2.10000    36.07399
   1.30000     2.10000    35.77264
   1.40000     2.10000    35.85482
   1.50000     2.10000    35.73701
   1.60000     2.10000    43.64595
   1.70000     2.10000    43.77475
   1.80000     2.10000    44.13834
   1.90000     2.10000    43.96602
   2.00000     2.10000    43.78662
   2.10000     2.10000    43.95090
   2.20000     2.10000    43.49735
   2.30000     2.10000    43.85667
   2.40000     2.10000    43.71155
   2.50000     2.10000    44.05847
   2.60000     2.10000    43.79736
   2.70000     2.10000    43.74480
   2.80000     2.10000    43.68227
   2.90000     2.10000    43.72700
   3.00000     2.10000    43.74740
   3.10000     2.10000    43.82840
   3.20000     2.10000    43.56298
   3.30000     2.10000    43.45806
   3.40000     2.10000    43.63987
   3.50000     2.10000    44.00306
   3.60000     2.10000    43.84184
   3.70000     2.10000    43.94874
   3.80000     2.10000    43.91925
   3.90000     2.10000    44.00163
   4.00000     2.10000    43.90154
   4.10000     2.10000    44.17781
   4.20000     2.10000    44.02785
   4.30000     2.10000    43.84187
   4.40000     2.10000    43.96638
   4.50000     2.10000    43.82379
   4.60000     2.10000    43.93906
   4.70000     2.10000    44.14969
   4.80000     2.10000    43.89051
   4.90000     2.10000    44.03125
   5.00000     2.10000    43.96557
   0.10000     2.20000    43.40014
   0.20000     2.20000    42.85005
   0.30000     2.20000    42.60152
   0.40000     2.20000    41.56236
   0.50000     2.20000    40.90170
   0.60000     2.20000    39.93948
   0.70000     2.20000    39.27152
   0.80000     2.20000    38.39048
   0.90000     2.20000    37.49359
   1.00000     2.20000    36.95581
   1.10000     2.20000    36.54781
   1.20000     2.20000    36.07753
   1.30000     2.20000    35.66897
   1.40000     2.20000    35.89202
   1.50000     2.20000    35.88676
   1.60000     2.20000    43.82666
   1.70000     2.20000    43.96112
   1.80000     2.20000    43.96773
   1.90000     2.20000    43.79093
   2.00000     2.20000    43.77691
   2.10000     2.20000    43.84653
   2.20000     2.20000    43.92946
   2.30000     2.20000    43.97562
   2.40000     2.20000    43.83251
   2.50000     2.20000    43.82584
   2.60000     2.20000    43.70807
   2.70000     2.20000    43.89350
   2.80000     2.20000    43.73451
   2.90000     2.20000    44.07064
   3.00000     2.20000    43.85543
   3.10000     2.20000    43.99332
   3.20000     2.20000    43.93515
   3.30000     2.20000    43.80462
   3.40000     2.20000    43.93229
   3.50000     2.20000    43.72724
   3.60000     2.20000    44.01504
   3.70000     2.20000    43.96640
   3.80000     2.20000    43.97910
   3.90000     2.20000    43.65266
   4.00000     2.20000    43.88462
   4.10000     2.20000    43.78189
   4.20000     2.20000    43.98253
   4.30000     2.20000    44.29511
   4.40000     2.20000    43.84453
   4.50000     2.20000    43.84288
   4.60000     2.20000    43.90455
   4.70000     2.20000    43.89213
   4.80000     2.20000    43.82492
   4.90000     2.20000    43.50304
   5.00000     2.20000    43.81814
   0.10000     2.30000    43.30687
   0.20000     2.30000    43.09779
   0.30000     2.30000    42.35670
   0.40000     2.30000    41.63873
   0.50000     2.30000    40.96745
   0.60000     2.30000    39.77537
   0.70000     2.30000    39.22300
   0.80000     2.30000    38.50597
   0.90000     2.30000    37.43610
   1.00000     2.30000    36.81228
   1.10000     2.30000    36.29531
   1.20000     2.30000    35.80444
   1.30000     2.30000    35.63142
   1.40000     2.30000    36.27105
   1.50000     2.30000    38.38757
   1.60000     2.30000    43.85474
   1.70000     2.30000    43.86374
   1.80000     2.30000    43.70594
   1.90000     2.30000    43.52334
   2.00000     2.30000    43.88300
   2.10000     2.30000    44.40894
   2.20000     2.30000    43.71449
   2.30000     2.30000    43.80036
   2.40000     2.30000    43.79617
   2.50000     2.30000    43.67905
   2.60000     2.30000    43.87700
   2.70000     2.30000    44.02640
   2.80000     2.30000    43.66815
   2.90000     2.30000    44.15867
   3.00000     2.30000    43.64651
   3.10000     2.30000    43.79491
   3.20000     2.30000    43.93921
   3.30000     2.30000    43.84030
   3.40000     2.30000    43.66836
   3.50000     2.30000    43.89274
   3.60000     2.30000    43.75441
   3.70000     2.30000    43.96455
   3.80000     2.30000    43.76588
   3.90000     2.30000    43.92093
   4.00000     2.30000    44.17244
   4.10000     2.30000    43.86126
   4.20000     2.30000    43.55667
   4.30000     2.30000    43.96688
   4.40000     2.30000    43.58446
   4.50000     2.30000    43.89958
   4.60000     2.30000    43.85545
   4.70000     2.30000    43.79177
   4.80000     2.30000    44.06888
   4.90000     2.30000    43.67973
   5.00000     2.30000    43.80732
   0.10000     2.40000    43.43905
   0.20000     2.40000    42.88981
   0.30000     2.40000    42.28953
   0.40000     2.40000    41.27273
   0.50000     2.40000    40.57665
   0.60000     2.40000    39.89491
   0.70000     2.40000    38.81679
   0.80000     2.40000    37.75958
   0.90000     2.40000    37.33356
   1.00000     2.40000    36.81926
   1.10000     2.40000    36.18341
   1.20000     2.40000    35.63898
   1.30000     2.40000    35.76657
   1.40000     2.40000    35.83680
   1.50000     2.40000    44.00543
   1.60000     2.40000    43.88896
   1.70000     2.40000    43.67272
   1.80000     2.40000    43.96000
   1.90000     2.40000    44.21152
   2.00000     2.40000    43.80908
   2.10000     2.40000    43.79698
   2.20000     2.40000    43.93132
   2.30000     2.40000    43.43088
   2.40000     2.40000    43.83263
   2.50000     2.40000    43.72409
   2.60000     2.40000    43.74051
   2.70000     2.40000    43.66390
   2.80000     2.40000    44.02075
   2.90000     2.40000    43.57887
   3.00000     2.40000    43.76982
   3.10000     2.40000    44.02105
   3.20000     2.40000    44.11412
   3.30000     2.40000    43.84619
   3.40000     2.40000    43.82482
   3.50000     2.40000    43.84819
   3.60000     2.40000    43.84442
   3.70000     2.40000    44.01523
   3.80000     2.40000    43.82740
   3.90000     2.40000    43.83644
   4.00000     2.40000    43.69964
   4.10000     2.40000    43.54085
   4.20000     2.40000    43.94655
   4.30000     2.40000    43.68266
   4.40000     2.40000    43.83823
   4.50000     2.40000    44.02177
   4.60000     2.40000    43.81721
   4.70000     2.40000    43.94053
   4.80000     2.40000    43.87833
   4.90000     2.40000    43.98965
   5.00000     2.40000    43.42155
   0.10000     2.50000    43.35720
   0.20000     2.50000    42.70261
   0.30000     2.50000    41.98939
   0.40000     2.50000    41.32864
   0.50000     2.50000    40.46594
   0.60000     2.50000    39.77284
   0.70000     2.50000    38.62670
   0.80000     2.50000    38.00674
   0.90000     2.50000    36.88446
   1.00000     2.50000    36.60348
   1.10000     2.50000    36.02536
   1.20000     2.50000    35.83168
   1.30000     2.50000    35.91570
   1.40000     2.50000    38.26071
   1.50000     2.50000    43.88016
   1.60000     2.50000    43.98835
   1.70000     2.50000    43.74042
   1.80000     2.50000    43.96203
   1.90000     2.50000    43.84002
   2.00000     2.50000    44.40216
   2.10000     2.50000    44.00136
   2.20000     2.50000    43.97513
   2.30000     2.50000    44.07423
   2.40000     2.50000    43.68104
   2.50000     2.50000    43.75213
   2.60000     2.50000    43.90502
   2.70000     2.50000    43.71409
   2.80000     2.50000    43.88754
   2.90000     2.50000    44.42546
   3.00000     2.50000    43.71858
   3.10000     2.50000    43.91140
   3.20000     2.50000    43.67028
   3.30000     2.50000    44.05782
   3.40000     2.50000    43.81089
   3.50000     2.50000    43.99098
   3.60000     2.50000    43.85196
   3.70000     2.50000    43.83709
   3.80000     2.50000    43.73489
   3.90000     2.50000    43.79351
   4.00000     2.50000    43.58217
   4.10000     2.50000    43.99394
   4.20000     2.50000    44.16985
   4.30000     2.50000    43.83276
   4.40000     2.50000    43.76297
   4.50000     2.50000    43.92566
   4.60000     2.50000    43.96126
   4.70000     2.50000    43.95124
   4.80000     2.50000    43.71436
   4.90000     2.50000    44.07439
   5.00000     2.50000    44.03857
   0.10000     2.60000    43.45258
   0.20000     2.60000    42.73807
   0.30000     2.60000    41.98227
   0.40000     2.60000    41.11684
   0.50000     2.60000    40.51481
   0.60000     2.60000    39.70481
   0.70000     2.60000    38.67652
   0.80000     2.60000    37.69492
   0.90000     2.60000    36.91375
   1.00000     2.60000    36.30885
   1.10000     2.60000    35.79495
   1.20000     2.60000    35.77982
   1.30000     2.60000    36.41564
   1.40000     2.60000    40.67095
   1.50000     2.60000    43.57701
   1.60000     2.60000    44.20483
   1.70000     2.60000    43.68607
   1.80000     2.60000    43.61099
   1.90000     2.60000    43.83342
   2.00000     2.60000    43.71027
   2.10000     2.60000    44.07950
   2.20000     2.60000    43.82997
   2.30000     2.60000    43.76879
   2.40000     2.60000    43.71683
   2.50000     2.60000    43.77175
   2.60000     2.60000    44.11376
   2.70000     2.60000    43.97744
   2.80000     2.60000    43.79480
   2.90000     2.60000    43.86193
   3.00000     2.60000    43.75795
   3.10000     2.60000    43.61801
   3.20000     2.60000    43.68267
   3.30000     2.60000    43.86881
   3.40000     2.60000    44.03244
   3.50000     2.60000    43.69439
   3.60000     2.60000    43.98457
   3.70000     2.60000    43.71832
   3.80000     2.60000    43.69626
   3.90000     2.60000    43.97588
   4.00000     2.60000    43.74204
   4.10000     2.60000    43.61069
   4.20000     2.60000    43.88775
   4.30000     2.60000    43.74943
   4.40000     2.60000    44.11372
   4.50000     2.60000    43.86753
   4.60000     2.60000    43.92109
   4.70000     2.60000    43.71816
   4.80000     2.60000    43.91617
   4.90000     2.60000    43.56384
   5.00000     2.60000    43.85327
   0.10000     2.70000    43.26986
   0.20000     2.70000    43.00129
   0.30000     2.70000    42.20012
   0.40000     2.70000    40.92384
   0.50000     2.70000    40.40231
   0.60000     2.70000    39.95271
   0.70000     2.70000    38.30368
   0.80000     2.70000    37.64331
   0.90000     2.70000    36.61257
   1.00000     2.70000    36.36546
   1.10000     2.70000    35.80371
   1.20000     2.70000    35.60718
   1.30000     2.70000    36.66615
   1.40000     2.70000    42.61299
   1.50000     2.70000    43.99397
   1.60000     2.70000    43.84794
   1.70000     2.70000    44.06568
   1.80000     2.70000    43.69251
   1.90000     2.70000    44.05047
   2.00000     2.70000    43.77833
   2.10000     2.70000    43.91472
   2.20000     2.70000    43.80535
   2.30000     2.70000    44.23303
   2.40000     2.70000    43.94890
   2.50000     2.70000    43.90650
   2.60000     2.70000    43.96922
   2.70000     2.70000    43.57231
   2.80000     2.70000    44.02612
   2.90000     2.70000    43.96318
   3.00000     2.70000    43.90835
   3.10000     2.70000    43.82496
   3.20000     2.70000    43.84912
   3.30000     2.70000    44.00116
   3.40000     2.70000    43.51844
   3.50000     2.70000    43.74929
   3.60000     2.70000    43.78516
   3.70000     2.70000    44.16741
   3.80000     2.70000    43.81817
   3.90000     2.70000    43.73611
   4.00000     2.70000    43.86198
   4.10000     2.70000    43.82232
   4.20000     2.70000    43.91046
   4.30000     2.70000    43.63865
   4.40000     2.70000    44.02852
   4.50000     2.70000    43.89279
   4.60000     2.70000    43.91888
   4.70000     2.70000    43.85352
   4.80000     2.70000    43.85650
   4.90000     2.70000    43.98293
   5.00000     2.70000    43.85619
   0.10000     2.80000    43.59782
   0.20000     2.80000    42.74381
   0.30000     2.80000    42.11636
   0.40000     2.80000    41.10224
   0.50000     2.80000    40.20704
   0.60000     2.80000    39.07260
   0.70000     2.80000    38.22241
   0.80000     2.80000    37.49389
   0.90000     2.80000    36.64755
   1.00000     2.80000    36.09402
   1.10000     2.80000    35.86028
   1.20000     2.80000    35.74181
   1.30000     2.80000    38.81963
   1.40000     2.80000    44.32066
   1.50000     2.80000    44.00760
   1.60000     2.80000    44.14322
   1.70000     2.80000    44.00013
   1.80000     2.80000    43.88957
   1.90000     2.80000    43.91877
   2.00000     2.80000    43.91469
   2.10000     2.80000    43.93871
   2.20000     2.80000    43.76005
   2.30000     2.80000    43.76563
   2.40000     2.80000    44.19128
   2.50000     2.80000    43.69697
   2.60000     2.80000    43.88948
   2.70000     2.80000    43.95830
   2.80000     2.80000    43.60048
   2.90000     2.80000    43.90979
   3.00000     2.80000    43.98289
   3.10000     2.80000    43.99031
   3.20000     2.80000    43.85480
   3.30000     2.80000    44.01203
   3.40000     2.80000    43.88104
   3.50000     2.80000    43.94347
   3.60000     2.80000    43.80594
   3.70000     2.80000    43.63887
   3.80000     2.80000    43.69847
   3.90000     2.80000    43.92092
   4.00000     2.80000    43.96506
   4.10000     2.80000    43.89992
   4.20000     2.80000    44.07799
   4.30000     2.80000    43.53279
   4.40000     2.80000    43.67642
   4.50000     2.80000    44.03954
   4.60000     2.80000    44.00977
   4.70000     2.80000    43.92421
   4.80000     2.80000    43.88856
   4.90000     2.80000    43.98839
   5.00000     2.80000    43.58003
   0.10000     2.90000    43.73294
   0.20000     2.90000    42.60842
   0.30000     2.90000    41.89705
   0.40000     2.90000    40.77408
   0.50000     2.90000    40.02318
   0.60000     2.90000    38.89053
   0.70000     2.90000    38.08906
   0.80000     2.90000    37.42554
   0.90000     2.90000    36.43918
   1.00000     2.90000    36.03081
   1.10000     2.90000    35.48933
   1.20000     2.90000    36.34521
   1.30000     2.90000    41.39368
   1.40000     2.90000    43.77721
   1.50000     2.90000    43.99558
   1.60000     2.90000    43.90538
   1.70000     2.90000    43.62383
   1.80000     2.90000    44.05905
   1.90000     2.90000    43.73272
   2.00000     2.90000    43.82267
   2.10000     2.90000    43.93802
   2.20000     2.90000    43.74153
   2.30000     2.90000    43.86959
   2.40000     2.90000    43.41166
   2.50000     2.90000    43.91088
   2.60000     2.90000    43.83592
   2.70000     2.90000    43.91013
   2.80000     2.90000    43.75648
   2.90000     2.90000    43.63846
   3.00000     2.90000    44.11581
   3.10000     2.90000    44.00765
   3.20000     2.90000    44.19067
   3.30000     2.90000    43.81968
   3.40000     2.90000    44.04628
   3.50000     2.90000    44.34750
   3.60000     2.90000    43.79105
   3.70000     2.90000    43.98458
   3.80000     2.90000    44.03848
   3.90000     2.90000    43.56706
   4.00000     2.90000    43.77355
   4.10000     2.90000    43.79297
   4.20000     2.90000    43.98815
   4.30000     2.90000    43.99126
   4.40000     2.90000    43.47425
   4.50000     2.90000    43.87694
   4.60000     2.90000    44.16912
   4.70000     2.90000    43.62152
   4.80000     2.90000    44.12963
   4.90000     2.90000    43.95375
   5.00000     2.90000    43.91674
   0.10000     3.00000    43.61714
   0.20000     3.00000    42.40468
   0.30000     3.00000    41.99426
   0.40000     3.00000    40.95865
   0.50000     3.00000    39.59724
   0.60000     3.00000    38.90935
   0.70000     3.00000    37.76176
   0.80000     3.00000    37.16275
   0.90000     3.00000    36.56829
   1.00000     3.00000    35.99259
   1.10000     3.00000    35.93646
   1.20000     3.00000    36.46622
   1.30000     3.00000    42.95930
   1.40000     3.00000    43.72627
   1.50000     3.00000    43.82958
   1.60000     3.00000    43.85018
   1.70000     3.00000    44.04710
   1.80000     3.00000    43.79237
   1.90000     3.00000    44.03171
   2.00000     3.00000    43.74545
   2.10000     3.00000    43.81108
   2.20000     3.00000    43.59485
   2.30000     3.00000    43.52962
   2.40000     3.00000    44.18626
   2.50000     3.00000    43.98847
   2.60000     3.00000    43.81232
   2.70000     3.00000    43.83432
   2.80000     3.00000    44.35697
   2.90000     3.00000    44.02771
   3.00000     3.00000    44.11704
   3.10000     3.00000    43.63133
   3.20000     3.00000    43.70892
   3.30000     3.00000    44.01212
   3.40000     3.00000    43.65948
   3.50000     3.00000    44.01766
   3.60000     3.00000    43.95864
   3.70000     3.00000    43.97091
   3.80000     3.00000    43.70390
   3.90000     3.00000    43.72559
   4.00000     3.00000    43.84664
   4.10000     3.00000    44.07337
   4.20000     3.00000    43.84008
   4.30000     3.00000    43.77098
   4.40000     3.00000    43.75610
   4.50000     3.00000    43.86821
   4.60000     3.00000    43.89544
   4.70000     3.00000    43.94260
   4.80000     3.00000    43.85872
   4.90000     3.00000    43.75693
   5.00000     3.00000    43.91885
   0.10000     3.10000    43.31584
   0.20000     3.10000    42.85880
   0.30000     3.10000    41.91957
   0.40000     3.10000    40.52412
   0.50000     3.10000    39.78213
   0.60000     3.10000    38.55066
   0.70000     3.10000    37.80609
   0.80000     3.10000    37.14903
   0.90000     3.10000    36.35544
   1.00000     3.10000    35.89503
   1.10000     3.10000    35.76243
   1.20000     3.10000    37.78211
   1.30000     3.10000    44.34651
   1.40000     3.10000    44.01679
   1.50000     3.10000    44.01608
   1.60000     3.10000    43.69968
   1.70000     3.10000    43.95104
   1.80000     3.10000    43.86565
   1.90000     3.10000    43.86318
   2.00000     3.10000    43.73726
   2.10000     3.10000    43.67296
   2.20000     3.10000    43.77623
   2.30000     3.10000    43.92459
   2.40000     3.10000    43.89058
   2.50000     3.10000    44.23165
   2.60000     3.10000    43.66822
   2.70000     3.10000    43.68625
   2.80000     3.10000    43.77365
   2.90000     3.10000    44.01279
   3.00000     3.10000    44.24160
   3.10000     3.10000    44.16062
   3.20000     3.10000    43.79719
   3.30000     3.10000    43.69271
   3.40000     3.10000    43.97238
   3.50000     3.10000    43.68200
   3.60000     3.10000    43.90985
   3.70000     3.10000    43.57479
   3.80000     3.10000    43.86711
   3.90000     3.10000    44.06559
   4.00000     3.10000    43.71256
   4.10000     3.10000    43.83174
   4.20000     3.10000    44.05057
   4.30000     3.10000    43.93500
   4.40000     3.10000    43.82683
   4.50000     3.10000    43.87450
   4.60000     3.10000    43.86847
   4.70000     3.10000    44.01448
   4.80000     3.10000    43.94605
   4.90000     3.10000    43.75560
   5.00000     3.10000    43.79745
   0.10000     3.20000    43.25498
   0.20000     3.20000    42.32767
   0.30000     3.20000    41.45003
   0.40000     3.20000    40.53159
   0.50000     3.20000    39.55259
   0.60000     3.20000    38.65746
   0.70000     3.20000    37.64889
   0.80000     3.20000    36.91954
   0.90000     3.20000    36.01064
   1.00000     3.20000    35.75213
   1.10000     3.20000    35.95155
   1.20000     3.20000    39.92262
   1.30000     3.20000    45.13264
   1.40000     3.20000    43.58634
   1.50000     3.20000    44.18872
   1.60000     3.20000    43.82045
   1.70000     3.20000    43.81071
   1.80000     3.20000    43.84594
   1.90000     3.20000    43.88247
   2.00000     3.20000    43.85622
   2.10000     3.20000    43.81895
   2.20000     3.20000    43.56165
   2.30000     3.20000    43.65769
   2.40000     3.20000    43.88117
   2.50000     3.20000    43.69874
   2.60000     3.20000    43.90640
   2.70000     3.20000    43.81601
   2.80000     3.20000    43.68138
   2.90000     3.20000    44.11106
   3.00000     3.20000    44.25916
   3.10000     3.20000    43.70034
   3.20000     3.20000    43.91213
   3.30000     3.20000    43.95520
   3.40000     3.20000    43.96248
   3.50000     3.20000    43.82850
   3.60000     3.20000    43.72622
   3.70000     3.20000    43.74321
   3.80000     3.20000    43.62309
   3.90000     3.20000    43.56658
   4.00000     3.20000    43.86387
   4.10000     3.20000    43.83668
   4.20000     3.20000    43.65700
   4.30000     3.20000    43.92341
   4.40000     3.20000    43.78868
   4.50000     3.20000    43.85525
   4.60000     3.20000    43.55402
   4.70000     3.20000    44.07675
   4.80000     3.20000    43.62585
   4.90000     3.20000    43.86383
   5.00000     3.20000    43.48332
   0.10000     3.30000    43.24006
   0.20000     3.30000    42.18655
   0.30000     3.30000    41.65576
   0.40000     3.30000    40.52290
   0.50000     3.30000    39.46606
   0.60000     3.30000    38.49583
   0.70000     3.30000    37.56673
   0.80000     3.30000    36.85878
   0.90000     3.30000    36.16976
   1.00000     3.30000    35.72891
   1.10000     3.30000    36.16947
   1.20000     3.30000    41.66594
   1.30000     3.30000    45.64365
   1.40000     3.30000    43.72860
   1.50000     3.30000    43.94713
   1.60000     3.30000    43.93656
   1.70000     3.30000    44.00595
   1.80000     3.30000    43.99872
   1.90000     3.30000    44.02175
   2.00000     3.30000    43.93144
   2.10000     3.30000    43.93287
   2.20000     3.30000    43.78122
   2.30000     3.30000    43.89872
   2.40000     3.30000    43.74878
   2.50000     3.30000    44.42898
   2.60000     3.30000    43.78979
   2.70000     3.30000    43.82731
   2.80000     3.30000    43.90337
   2.90000     3.30000    43.71828
   3.00000     3.30000    44.00840
   3.10000     3.30000    43.88574
   3.20000     3.30000    43.93871
   3.30000     3.30000    43.72024
   3.40000     3.30000    43.67815
   3.50000     3.30000    43.71383
   3.60000     3.30000    43.71807
   3.70000     3.30000    43.80628
   3.80000     3.30000    43.53880
   3.90000     3.30000    43.97045
   4.00000     3.30000    43.66362
   4.10000     3.30000    43.88018
   4.20000     3.30000    43.66930
   4.30000     3.30000    43.74845
   4.40000     3.30000    43.91003
   4.50000     3.30000    43.77297
   4.60000     3.30000    43.53022
   4.70000     3.30000    43.73316
   4.80000     3.30000    43.96099
   4.90000     3.30000    43.86304
   5.00000     3.30000    43.92161
   0.10000     3.40000    43.67900
   0.20000     3.40000    42.42677
   0.30000     3.40000    41.80602
   0.40000     3.40000    40.19644
   0.50000     3.40000    39.50769
   0.60000     3.40000    38.47603
   0.70000     3.40000    37.52989
   0.80000     3.40000    36.51504
   0.90000     3.40000    36.01282
   1.00000     3.40000    35.77450
   1.10000     3.40000    36.41231
   1.20000     3.40000    42.99115
   1.30000     3.40000    45.76932
   1.40000     3.40000    43.71061
   1.50000     3.40000    44.03095
   1.60000     3.40000    44.03245
   1.70000     3.40000    43.84182
   1.80000     3.40000    44.10319
   1.90000     3.40000    43.85462
   2.00000     3.40000    43.95647
   2.10000     3.40000    44.23202
   2.20000     3.40000    43.97027
   2.30000     3.40000    43.91123
   2.40000     3.40000    43.59490
   2.50000     3.40000    43.87708
   2.60000     3.40000    43.80889
   2.70000     3.40000    43.87910
   2.80000     3.40000    43.88778
   2.90000     3.40000    44.00868
   3.00000     3.40000    43.65422
   3.10000     3.40000    43.96044
   3.20000     3.40000    43.95924
   3.30000     3.40000    43.83917
   3.40000     3.40000    43.75162
   3.50000     3.40000    43.66979
   3.60000     3.40000    43.68345
   3.70000     3.40000    43.83165
   3.80000     3.40000    43.94724
   3.90000     3.40000    43.77838
   4.00000     3.40000    43.71717
   4.10000     3.40000    43.95086
   4.20000     3.40000    43.73882
   4.30000     3.40000    43.86000
   4.40000     3.40000    43.87229
   4.50000     3.40000    43.80559
   4.60000     3.40000    44.09165
   4.70000     3.40000    43.55972
   4.80000     3.40000    44.00715
   4.90000     3.40000    43.84564
   5.00000     3.40000    44.00112
   0.10000     3.50000    43.07371
   0.20000     3.50000    42.57634
   0.30000     3.50000    41.20735
   0.40000     3.50000    40.68946
   0.50000     3.50000    39.29628
   0.60000     3.50000    38.04246
   0.70000     3.50000    37.06697
   0.80000     3.50000    36.45277
   0.90000     3.50000    35.78604
   1.00000     3.50000    35.68409
   1.10000     3.50000    37.46698
   1.20000     3.50000    44.25226
   1.30000     3.50000    43.76005
   1.40000     3.50000    43.83456
   1.50000     3.50000    43.71750
   1.60000     3.50000    44.01846
   1.70000     3.50000    44.01355
   1.80000     3.50000    43.68783
   1.90000     3.50000    43.94139
   2.00000     3.50000    43.85276
   2.10000     3.50000    43.75115
   2.20000     3.50000    44.00348
   2.30000     3.50000    43.49626
   2.40000     3.50000    43.74465
   2.50000     3.50000    44.08322
   2.60000     3.50000    43.84920
   2.70000     3.50000    43.80776
   2.80000     3.50000    44.09714
   2.90000     3.50000    43.89406
   3.00000     3.50000    43.75187
   3.10000     3.50000    43.80245
