#     r         beta        Ep   
   3.20000     0.20000    96.46794
   3.30000     0.20000    96.92344
   3.40000     0.20000    97.26910
   3.50000     0.20000    96.74716
   3.60000     0.20000    96.39925
   3.70000     0.20000    96.91795
   3.80000     0.20000    96.62720
   3.90000     0.20000    96.55052
   4.00000     0.20000    97.11667
   4.10000     0.20000    96.73532
   4.20000     0.20000    96.73014
   4.30000     0.20000    96.79135
   4.40000     0.20000    97.20534
   4.50000     0.20000    97.06579
   4.60000     0.20000    96.90300
   4.70000     0.20000    96.54649
   4.80000     0.20000    96.75856
   4.90000     0.20000    97.15003
   5.00000     0.20000    96.56439
   0.10000     0.30000    96.15781
   0.20000     0.30000    95.31586
   0.30000     0.30000    95.65256
   0.40000     0.30000    95.37786
   0.50000     0.30000    95.05268
   0.60000     0.30000    94.57469
   0.70000     0.30000    95.72406
   0.80000     0.30000    95.14567
   0.90000     0.30000    96.14486
   1.00000     0.30000    96.32233
   1.10000     0.30000    96.38296
   1.20000     0.30000    96.14072
   1.30000     0.30000    95.98316
   1.40000     0.30000    96.34842
   1.50000     0.30000    96.88454
   1.60000     0.30000    96.78493
   1.70000     0.30000    96.18717
   1.80000     0.30000    96.95987
   1.90000     0.30000    97.04152
   2.00000     0.30000    96.49279
   2.10000     0.30000    96.33881
   2.20000     0.30000    96.65477
   2.30000     0.30000    96.79438
   2.40000     0.30000    96.88807
   2.50000     0.30000    96.83240
   2.60000     0.30000    96.76884
   2.70000     0.30000    96.90759
   2.80000     0.30000    97.02081
   2.90000     0.30000    96.51253
   3.00000     0.30000    96.98166
   3.10000     0.30000    96.89092
   3.20000     0.30000    96.79395
   3.30000     0.30000    96.96229
   3.40000     0.30000    96.20936
   3.50000     0.30000    96.47436
   3.60000     0.30000    96.77113
   3.70000     0.30000    96.96868
   3.80000     0.30000    96.52697
   3.90000     0.30000    96.94668
   4.00000     0.30000    97.11330
   4.10000     0.30000    96.63147
   4.20000     0.30000    96.76754
   4.30000     0.30000    97.20172
   4.40000     0.30000    96.60869
   4.50000     0.30000    97.34400
   4.60000     0.30000    96.71949
   4.70000     0.30000    96.63874
   4.80000     0.30000    97.22733
   4.90000     0.30000    96.49153
   5.00000     0.30000    96.68368
   0.10000     0.40000    96.49540
   0.20000     0.40000    95.27821
   0.30000     0.40000    94.53297
   0.40000     0.40000    93.23433
   0.50000     0.40000    93.11249
   0.60000     0.40000    92.94654
   0.70000     0.40000    93.38543
   0.80000     0.40000    94.47057
   0.90000     0.40000    95.14545
   1.00000     0.40000    95.53416
   1.10000     0.40000    95.66464
   1.20000     0.40000    96.05475
   1.30000     0.40000    96.82159
   1.40000     0.40000    96.72704
   1.50000     0.40000    96.76875
   1.60000     0.40000    97.02470
   1.70000     0.40000    96.48379
   1.80000     0.40000    97.46769
   1.90000     0.40000    96.51203
   2.00000     0.40000    96.39060
   2.10000     0.40000    97.31272
   2.20000     0.40000    96.23939
   2.30000     0.40000    96.90378
   2.40000     0.40000    96.83762
   2.50000     0.40000    96.19407
   2.60000     0.40000    96.58640
   2.70000     0.40000    96.64014
   2.80000     0.40000    96.70297
   2.90000     0.40000    96.52198
   3.00000     0.40000    96.35715
   3.10000     0.40000    97.19840
   3.20000     0.40000    96.58480
   3.30000     0.40000    97.29614
   3.40000     0.40000    96.60934
   3.50000     0.40000    97.05668
   3.60000     0.40000    96.90354
   3.70000     0.40000    96.63317
   3.80000     0.40000    96.88077
   3.90000     0.40000    97.00393
   4.00000     0.40000    96.98493
   4.10000     0.40000    96.59966
   4.20000     0.40000    96.04472
   4.30000     0.40000    96.60922
   4.40000     0.40000    96.68743
   4.50000     0.40000    96.43225
   4.60000     0.40000    96.56483
   4.70000     0.40000    96.59135
   4.80000     0.40000    96.50637
   4.90000     0.40000    96.77112
   5.00000     0.40000    96.77222
   0.10000     0.50000    96.07439
   0.20000     0.50000    95.56937
   0.30000     0.50000    95.24276
   0.40000     0.50000    95.04384
   0.50000     0.50000    93.44525
   0.60000     0.50000    91.65770
   0.70000     0.50000    91.34645
   0.80000     0.50000    93.19118
   0.90000     0.50000    94.51291
   1.00000     0.50000    94.83493
   1.10000     0.50000    95.83829
   1.20000     0.50000    96.33447
   1.30000     0.50000    96.71536
   1.40000     0.50000    96.70720
   1.50000     0.50000    95.88967
   1.60000     0.50000    96.56303
   1.70000     0.50000    96.79488
   1.80000     0.50000    96.49168
   1.90000     0.50000    96.74645
   2.00000     0.50000    96.77063
   2.10000     0.50000    96.80755
   2.20000     0.50000    96.71787
   2.30000     0.50000    96.65483
   2.40000     0.50000    97.25977
   2.50000     0.50000    96.97279
   2.60000     0.50000    96.82343
   2.70000     0.50000    96.78656
   2.80000     0.50000    96.33955
   2.90000     0.50000    96.88129
   3.00000     0.50000    96.71737
   3.10000     0.50000    96.28277
   3.20000     0.50000    96.30441
   3.30000     0.50000    96.55106
   3.40000     0.50000    97.18288
   3.50000     0.50000    96.28226
   3.60000     0.50000    96.73415
   3.70000     0.50000    96.48921
   3.80000     0.50000    96.85980
   3.90000     0.50000    96.67881
   4.00000     0.50000    96.77966
   4.10000     0.50000    96.45434
   4.20000     0.50000    96.62508
   4.30000     0.50000    96.06468
   4.40000     0.50000    97.13434
   4.50000     0.50000    96.96351
   4.60000     0.50000    97.08439
   4.70000     0.50000    96.93030
   4.80000     0.50000    96.85970
   4.90000     0.50000    97.17228
   5.00000     0.50000    96.98561
   0.10000     0.60000    96.59071
   0.20000     0.60000    95.84068
   0.30000     0.60000    95.68666
   0.40000     0.60000    94.62249
   0.50000     0.60000    94.43492
   0.60000     0.60000    93.64119
   0.70000     0.60000    93.30960
   0.80000     0.60000    92.49330
   0.90000     0.60000    92.75451
   1.00000     0.60000    94.77449
   1.10000     0.60000    96.00000
   1.20000     0.60000    96.60745
   1.30000     0.60000    96.40745
   1.40000     0.60000    96.74197
   1.50000     0.60000    96.34347
   1.60000     0.60000    96.53908
   1.70000     0.60000    96.98442
   1.80000     0.60000    96.84880
   1.90000     0.60000    96.80821
   2.00000     0.60000    96.79854
   2.10000     0.60000    96.59470
   2.20000     0.60000    96.77150
   2.30000     0.60000    96.72731
   2.40000     0.60000    96.63001
   2.50000     0.60000    97.13008
   2.60000     0.60000    97.03764
   2.70000     0.60000    96.91075
   2.80000     0.60000    96.60568
   2.90000     0.60000    96.92397
   3.00000     0.60000    96.84766
   3.10000     0.60000    96.58594
   3.20000     0.60000    96.86549
   3.30000     0.60000    96.68752
   3.40000     0.60000    96.73950
   3.50000     0.60000    96.60904
   3.60000     0.60000    96.72337
   3.70000     0.60000    96.43828
   3.80000     0.60000    96.75629
   3.90000     0.60000    96.81347
   4.00000     0.60000    96.76179
   4.10000     0.60000    96.56875
   4.20000     0.60000    96.87949
   4.30000     0.60000    96.42984
   4.40000     0.60000    96.80573
   4.50000     0.60000    97.13949
   4.60000     0.60000    96.73449
   4.70000     0.60000    96.67966
   4.80000     0.60000    96.39649
   4.90000     0.60000    97.26915
   5.00000     0.60000    97.12962
   0.10000     0.70000    96.43202
   0.20000     0.70000    95.72371
   0.30000     0.70000    95.20319
   0.40000     0.70000    94.91731
   0.50000     0.70000    94.10081
   0.60000     0.70000    93.63893
   0.70000     0.70000    92.80470
   0.80000     0.70000    92.34948
   0.90000     0.70000    91.35286
   1.00000     0.70000    91.03321
   1.10000     0.70000    95.97187
   1.20000     0.70000    96.38685
   1.30000     0.70000    96.90087
   1.40000     0.70000    96.66163
   1.50000     0.70000    96.80530
   1.60000     0.70000    96.84649
   1.70000     0.70000    96.84305
   1.80000     0.70000    96.83897
   1.90000     0.70000    97.07930
   2.00000     0.70000    97.14116
   2.10000     0.70000    97.08954
   2.20000     0.70000    97.08103
   2.30000     0.70000    96.76147
   2.40000     0.70000    96.81257
   2.50000     0.70000    97.18142
   2.60000     0.70000    96.31567
   2.70000     0.70000    96.67842
   2.80000     0.70000    96.68896
   2.90000     0.70000    96.91082
   3.00000     0.70000    96.74104
   3.10000     0.70000    96.75343
   3.20000     0.70000    96.86832
   3.30000     0.70000    96.82315
   3.40000     0.70000    97.02046
   3.50000     0.70000    96.52516
   3.60000     0.70000    97.03129
   3.70000     0.70000    96.50260
   3.80000     0.70000    96.22304
   3.90000     0.70000    97.06083
   4.00000     0.70000    96.68087
   4.10000     0.70000    96.37558
   4.20000     0.70000    96.96299
   4.30000     0.70000    96.73846
   4.40000     0.70000    96.64184
   4.50000     0.70000    97.03359
   4.60000     0.70000    96.39163
   4.70000     0.70000    96.89817
   4.80000     0.70000    96.68648
   4.90000     0.70000    96.64431
   5.00000     0.70000    96.96898
   0.10000     0.80000    96.30832
   0.20000     0.80000    96.01577
   0.30000     0.80000    94.61030
   0.40000     0.80000    94.59227
   0.50000     0.80000    93.81891
   0.60000     0.80000    92.90658
   0.70000     0.80000    92.57124
   0.80000     0.80000    91.53496
   0.90000     0.80000    91.09039
   1.00000     0.80000    90.29259
   1.10000     0.80000    89.41277
   1.20000     0.80000    96.54595
   1.30000     0.80000    96.57471
   1.40000     0.80000    96.37713
   1.50000     0.80000    97.44892
   1.60000     0.80000    96.97771
   1.70000     0.80000    96.94566
   1.80000     0.80000    96.77205
   1.90000     0.80000    96.38004
   2.00000     0.80000    96.95653
   2.10000     0.80000    96.43966
   2.20000     0.80000    96.63203
   2.30000     0.80000    96.82854
   2.40000     0.80000    96.74147
   2.50000     0.80000    96.92520
   2.60000     0.80000    97.03563
   2.70000     0.80000    96.65996
   2.80000     0.80000    96.61111
   2.90000     0.80000    97.01149
   3.00000     0.80000    96.52262
   3.10000     0.80000    96.65186
   3.20000     0.80000    96.81338
   3.30000     0.80000    96.71576
   3.40000     0.80000    96.65625
   3.50000     0.80000    96.78557
   3.60000     0.80000    96.81282
   3.70000     0.80000    96.59725
   3.80000     0.80000    96.73231
   3.90000     0.80000    96.33420
   4.00000     0.80000    96.86004
   4.10000     0.80000    96.13504
   4.20000     0.80000    96.45496
   4.30000     0.80000    96.58039
   4.40000     0.80000    97.01654
   4.50000     0.80000    96.84295
   4.60000     0.80000    96.76542
   4.70000     0.80000    97.05341
   4.80000     0.80000    96.50241
   4.90000     0.80000    96.73478
   5.00000     0.80000    97.06834
   0.10000     0.90000    96.12656
   0.20000     0.90000    95.69290
   0.30000     0.90000    95.42768
   0.40000     0.90000    94.16470
   0.50000     0.90000    93.60116
   0.60000     0.90000    92.86671
   0.70000     0.90000    92.28917
   0.80000     0.90000    91.21704
   0.90000     0.90000    90.83357
   1.00000     0.90000    89.69162
   1.10000     0.90000    88.96664
   1.20000     0.90000    87.87089
   1.30000     0.90000    96.84409
   1.40000     0.90000    96.65578
   1.50000     0.90000    96.78561
   1.60000     0.90000    96.83525
   1.70000     0.90000    96.88347
   1.80000     0.90000    96.28379
   1.90000     0.90000    96.91119
   2.00000     0.90000    96.60384
   2.10000     0.90000    96.57521
   2.20000     0.90000    96.79651
   2.30000     0.90000    96.90375
   2.40000     0.90000    96.70124
   2.50000     0.90000    96.51953
   2.60000     0.90000    97.02514
   2.70000     0.90000    96.93783
   2.80000     0.90000    96.41076
   2.90000     0.90000    96.67037
   3.00000     0.90000    96.85468
   3.10000     0.90000    97.12997
   3.20000     0.90000    96.25366
   3.30000     0.90000    97.00767
   3.40000     0.90000    96.65019
   3.50000     0.90000    96.83378
   3.60000     0.90000    96.35015
   3.70000     0.90000    97.15860
   3.80000     0.90000    96.78045
   3.90000     0.90000    96.91274
   4.00000     0.90000    96.58439
   4.10000     0.90000    96.67318
   4.20000     0.90000    96.48818
   4.30000     0.90000    96.68437
   4.40000     0.90000    96.72380
   4.50000     0.90000    96.48308
   4.60000     0.90000    97.13259
   4.70000     0.90000    96.68442
   4.80000     0.90000    96.68335
   4.90000     0.90000    96.68865
   5.00000     0.90000    96.50850
   0.10000     1.00000    96.33445
   0.20000     1.00000    96.19625
   0.30000     1.00000    95.40513
   0.40000     1.00000    94.36014
   0.50000     1.00000    94.32798
   0.60000     1.00000    92.80878
   0.70000     1.00000    91.82510
   0.80000     1.00000    90.65184
   0.90000     1.00000    90.44815
   1.00000     1.00000    89.19181
   1.10000     1.00000    88.05005
   1.20000     1.00000    87.69314
   1.30000     1.00000    96.91606
   1.40000     1.00000    96.47859
   1.50000     1.00000    96.30770
   1.60000     1.00000    96.35654
   1.70000     1.00000    97.19366
   1.80000     1.00000    96.85228
   1.90000     1.00000    96.95811
   2.00000     1.00000    96.97271
   2.10000     1.00000    97.08011
   2.20000     1.00000    96.77009
   2.30000     1.00000    97.00435
   2.40000     1.00000    97.01746
   2.50000     1.00000    96.46371
   2.60000     1.00000    96.12467
   2.70000     1.00000    97.15679
   2.80000     1.00000    96.35885
   2.90000     1.00000    96.53512
   3.00000     1.00000    96.59959
   3.10000     1.00000    97.44293
   3.20000     1.00000    97.15002
   3.30000     1.00000    96.80393
   3.40000     1.00000    96.65941
   3.50000     1.00000    96.88049
   3.60000     1.00000    97.18177
   3.70000     1.00000    96.64754
   3.80000     1.00000    96.84235
   3.90000     1.00000    96.80434
   4.00000     1.00000    97.15699
   4.10000     1.00000    96.90351
   4.20000     1.00000    96.65685
   4.30000     1.00000    96.80039
   4.40000     1.00000    96.67376
   4.50000     1.00000    96.93466
   4.60000     1.00000    96.76522
   4.70000     1.00000    96.95342
   4.80000     1.00000    96.64807
   4.90000     1.00000    96.71772
   5.00000     1.00000    97.15758
   0.10000     1.10000    96.21035
   0.20000     1.10000    95.51480
   0.30000     1.10000    95.31261
   0.40000     1.10000    94.42343
   0.50000     1.10000    93.59474
   0.60000     1.10000    92.33103
   0.70000     1.10000    91.46825
   0.80000     1.10000    90.51846
   0.90000     1.10000    89.76371
   1.00000     1.10000    88.97222
   1.10000     1.10000    88.12512
   1.20000     1.10000    86.83179
   1.30000     1.10000    96.55558
   1.40000     1.10000    96.99522
   1.50000     1.10000    96.28546
   1.60000     1.10000    96.69291
   1.70000     1.10000    96.63896
   1.80000     1.10000    96.78684
   1.90000     1.10000    96.94451
   2.00000     1.10000    96.91471
   2.10000     1.10000    96.57770
   2.20000     1.10000    96.98698
   2.30000     1.10000    96.51595
   2.40000     1.10000    97.07888
   2.50000     1.10000    96.43321
   2.60000     1.10000    96.53405
   2.70000     1.10000    96.87528
   2.80000     1.10000    96.76268
   2.90000     1.10000    96.73180
   3.00000     1.10000    96.97071
   3.10000     1.10000    96.63772
   3.20000     1.10000    96.78534
   3.30000     1.10000    96.78809
   3.40000     1.10000    97.08771
   3.50000     1.10000    96.91833
   3.60000     1.10000    96.73818
   3.70000     1.10000    96.63750
   3.80000     1.10000    96.65824
   3.90000     1.10000    97.13611
   4.00000     1.10000    96.99238
   4.10000     1.10000    96.77623
   4.20000     1.10000    96.73446
   4.30000     1.10000    96.58910
   4.40000     1.10000    97.05959
   4.50000     1.10000    97.06770
   4.60000     1.10000    96.90414
   4.70000     1.10000    96.59518
   4.80000     1.10000    96.95589
   4.90000     1.10000    96.98283
   5.00000     1.10000    96.32737
   0.10000     1.20000    96.11894
   0.20000     1.20000    95.14701
   0.30000     1.20000    94.83398
   0.40000     1.20000    93.98440
   0.50000     1.20000    92.79729
   0.60000     1.20000    91.77884
   0.70000     1.20000    90.86130
   0.80000     1.20000    90.21162
   0.90000     1.20000    89.43340
   1.00000     1.20000    88.42751
   1.10000     1.20000    87.69569
   1.20000     1.20000    86.46378
   1.30000     1.20000    96.99472
   1.40000     1.20000    96.61904
   1.50000     1.20000    96.45589
   1.60000     1.20000    96.39724
   1.70000     1.20000    95.96290
   1.80000     1.20000    96.70244
   1.90000     1.20000    96.89880
   2.00000     1.20000    96.20567
   2.10000     1.20000    96.85597
   2.20000     1.20000    97.25650
   2.30000     1.20000    96.70795
   2.40000     1.20000    97.12752
   2.50000     1.20000    97.09835
   2.60000     1.20000    96.62144
   2.70000     1.20000    96.61630
   2.80000     1.20000    96.30249
   2.90000     1.20000    97.03268
   3.00000     1.20000    96.54053
   3.10000     1.20000    96.81376
   3.20000     1.20000    97.13150
   3.30000     1.20000    96.86888
   3.40000     1.20000    96.95547
   3.50000     1.20000    96.73063
   3.60000     1.20000    96.69708
   3.70000     1.20000    96.70171
   3.80000     1.20000    96.82376
   3.90000     1.20000    96.99973
   4.00000     1.20000    96.56483
   4.10000     1.20000    97.01957
   4.20000     1.20000    96.77247
   4.30000     1.20000    96.40314
   4.40000     1.20000    96.71457
   4.50000     1.20000    97.00189
   4.60000     1.20000    96.29953
   4.70000     1.20000    96.79333
   4.80000     1.20000    96.81396
   4.90000     1.20000    96.49944
   5.00000     1.20000    96.91051
   0.10000     1.30000    96.00098
   0.20000     1.30000    95.06690
   0.30000     1.30000    94.25345
   0.40000     1.30000    93.59400
   0.50000     1.30000    92.87291
   0.60000     1.30000    91.88057
   0.70000     1.30000    90.87669
   0.80000     1.30000    89.47041
   0.90000     1.30000    88.84118
   1.00000     1.30000    87.75229
   1.10000     1.30000    87.26869
   1.20000     1.30000    86.72282
   1.30000     1.30000    85.91149
   1.40000     1.30000    97.28024
   1.50000     1.30000    96.80343
   1.60000     1.30000    96.92410
   1.70000     1.30000    96.69009
   1.80000     1.30000    96.89681
   1.90000     1.30000    97.08071
   2.00000     1.30000    96.22564
   2.10000     1.30000    96.92936
   2.20000     1.30000    96.93201
   2.30000     1.30000    96.78654
   2.40000     1.30000    97.16596
   2.50000     1.30000    96.54931
   2.60000     1.30000    96.96010
   2.70000     1.30000    96.71828
   2.80000     1.30000    96.98302
   2.90000     1.30000    96.76357
   3.00000     1.30000    96.83114
   3.10000     1.30000    96.82149
   3.20000     1.30000    96.68760
   3.30000     1.30000    97.11233
   3.40000     1.30000    97.32046
   3.50000     1.30000    96.69653
   3.60000     1.30000    96.13406
   3.70000     1.30000    97.01069
   3.80000     1.30000    96.73254
   3.90000     1.30000    96.16343
   4.00000     1.30000    97.12446
   4.10000     1.30000    96.64901
   4.20000     1.30000    97.45625
   4.30000     1.30000    96.58833
   4.40000     1.30000    97.09040
   4.50000     1.30000    96.83096
   4.60000     1.30000    96.70066
   4.70000     1.30000    97.25432
   4.80000     1.30000    96.41949
   4.90000     1.30000    97.22629
   5.00000     1.30000    96.70358
   0.10000     1.40000    96.15666
   0.20000     1.40000    95.14823
   0.30000     1.40000    94.53284
   0.40000     1.40000    93.05794
   0.50000     1.40000    92.77788
   0.60000     1.40000    91.45125
   0.70000     1.40000    90.39577
   0.80000     1.40000    89.27230
   0.90000     1.40000    88.38777
   1.00000     1.40000    87.21572
   1.10000     1.40000    86.38947
   1.20000     1.40000    85.67070
   1.30000     1.40000    85.23430
   1.40000     1.40000    96.88738
   1.50000     1.40000    96.40804
   1.60000     1.40000    96.86652
   1.70000     1.40000    96.96487
   1.80000     1.40000    96.78537
   1.90000     1.40000    96.93900
   2.00000     1.40000    96.62151
   2.10000     1.40000    96.98236
   2.20000     1.40000    96.28833
   2.30000     1.40000    96.79894
   2.40000     1.40000    96.46178
   2.50000     1.40000    96.58111
   2.60000     1.40000    96.53236
   2.70000     1.40000    96.75120
   2.80000     1.40000    97.40163
   2.90000     1.40000    96.98660
   3.00000     1.40000    97.01676
   3.10000     1.40000    96.78292
   3.20000     1.40000    96.57968
   3.30000     1.40000    96.97205
   3.40000     1.40000    96.81440
   3.50000     1.40000    96.75477
   3.60000     1.40000    96.64752
   3.70000     1.40000    97.03383
   3.80000     1.40000    96.51748
   3.90000     1.40000    96.60273
   4.00000     1.40000    96.97245
   4.10000     1.40000    96.91203
   4.20000     1.40000    96.98326
   4.30000     1.40000    96.61467
   4.40000     1.40000    97.12602
   4.50000     1.40000    96.54110
   4.60000     1.40000    96.99464
   4.70000     1.40000    96.96153
   4.80000     1.40000    97.00571
   4.90000     1.40000    96.37318
   5.00000     1.40000    96.88085
   0.10000     1.50000    96.15290
   0.20000     1.50000    95.09052
   0.30000     1.50000    94.33699
   0.40000     1.50000    93.23225
   0.50000     1.50000    92.21752
   0.60000     1.50000    91.37825
   0.70000     1.50000    90.07421
   0.80000     1.50000    89.02047
   0.90000     1.50000    87.91224
   1.00000     1.50000    87.20150
   1.10000     1.50000    86.30467
   1.20000     1.50000    85.66735
   1.30000     1.50000    84.93191
   1.40000     1.50000    96.77584
   1.50000     1.50000    96.76686
   1.60000     1.50000    96.62818
   1.70000     1.50000    96.60917
   1.80000     1.50000    96.83610
   1.90000     1.50000    97.00877
   2.00000     1.50000    96.86646
   2.10000     1.50000    96.81188
   2.20000     1.50000    97.02338
   2.30000     1.50000    96.96196
   2.40000     1.50000    96.55594
   2.50000     1.50000    96.31570
   2.60000     1.50000    96.32537
   2.70000     1.50000    96.10247
   2.80000     1.50000    96.49567
   2.90000     1.50000    97.05393
   3.00000     1.50000    96.77393
   3.10000     1.50000    96.76765
   3.20000     1.50000    96.38741
   3.30000     1.50000    97.32094
   3.40000     1.50000    96.65964
   3.50000     1.50000    96.91095
   3.60000     1.50000    96.21303
   3.70000     1.50000    96.79463
   3.80000     1.50000    96.84830
   3.90000     1.50000    96.77319
   4.00000     1.50000    97.14072
   4.10000     1.50000    96.66525
   4.20000     1.50000    96.96513
   4.30000     1.50000    96.73557
   4.40000     1.50000    96.64030
   4.50000     1.50000    96.51430
   4.60000     1.50000    96.52085
   4.70000     1.50000    96.78495
   4.80000     1.50000    96.37898
   4.90000     1.50000    97.07522
   5.00000     1.50000    97.21217
   0.10000     1.60000    96.19722
   0.20000     1.60000    95.11832
   0.30000     1.60000    94.09188
   0.40000     1.60000    93.22174
   0.50000     1.60000    92.25539
   0.60000     1.60000    91.28827
   0.70000     1.60000    89.52873
   0.80000     1.60000    88.80639
   0.90000     1.60000    87.58727
   1.00000     1.60000    86.39256
   1.10000     1.60000    85.68493
   1.20000     1.60000    84.90576
   1.30000     1.60000    96.83867
   1.40000     1.60000    96.76615
   1.50000     1.60000    96.28723
   1.60000     1.60000    96.64560
   1.70000     1.60000    96.16775
   1.80000     1.60000    97.00737
   1.90000     1.60000    96.92314
   2.00000     1.60000    96.86081
   2.10000     1.60000    96.84747
   2.20000     1.60000    97.10070
   2.30000     1.60000    96.47432
   2.40000     1.60000    96.70244
   2.50000     1.60000    96.56929
   2.60000     1.60000    96.62723
   2.70000     1.60000    96.66812
   2.80000     1.60000    96.28313
   2.90000     1.60000    96.37641
   3.00000     1.60000    96.69449
   3.10000     1.60000    96.84270
   3.20000     1.60000    96.69832
   3.30000     1.60000    97.25945
   3.40000     1.60000    96.89666
   3.50000     1.60000    96.92484
   3.60000     1.60000    96.43461
   3.70000     1.60000    96.70793
   3.80000     1.60000    96.29008
   3.90000     1.60000    96.24856
   4.00000     1.60000    96.13737
   4.10000     1.60000    96.24062
   4.20000     1.60000    96.52907
   4.30000     1.60000    96.65072
   4.40000     1.60000    96.77823
   4.50000     1.60000    96.89792
   4.60000     1.60000    97.12133
   4.70000     1.60000    96.78338
   4.80000     1.60000    96.49980
   4.90000     1.60000    96.88419
   5.00000     1.60000    96.55647
   0.10000     1.70000    95.94875
   0.20000     1.70000    95.24843
   0.30000     1.70000    94.00748
   0.40000     1.70000    92.90958
   0.50000     1.70000    92.06372
   0.60000     1.70000    90.38103
   0.70000     1.70000    89.47243
   0.80000     1.70000    87.98509
   0.90000     1.70000    86.94564
   1.00000     1.70000    86.44292
   1.10000     1.70000    85.19835
   1.20000     1.70000    84.91664
   1.30000     1.70000    96.59699
   1.40000     1.70000    97.38391
   1.50000     1.70000    96.99106
   1.60000     1.70000    96.93760
   1.70000     1.70000    96.91600
   1.80000     1.70000    96.49637
   1.90000     1.70000    96.63500
   2.00000     1.70000    96.48382
   2.10000     1.70000    96.77408
   2.20000     1.70000    96.60927
   2.30000     1.70000    96.94849
   2.40000     1.70000    96.89892
   2.50000     1.70000    96.74338
   2.60000     1.70000    97.00248
   2.70000     1.70000    96.95402
   2.80000     1.70000    96.54135
   2.90000     1.70000    96.52784
   3.00000     1.70000    96.59977
   3.10000     1.70000    96.90659
   3.20000     1.70000    96.84297
   3.30000     1.70000    96.43119
   3.40000     1.70000    96.78722
   3.50000     1.70000    96.86529
   3.60000     1.70000    96.93678
   3.70000     1.70000    96.35101
   3.80000     1.70000    96.56777
   3.90000     1.70000    96.98781
   4.00000     1.70000    97.14490
   4.10000     1.70000    96.94083
   4.20000     1.70000    96.57095
   4.30000     1.70000    96.53639
   4.40000     1.70000    96.95062
   4.50000     1.70000    96.67847
   4.60000     1.70000    96.44362
   4.70000     1.70000    96.95024
   4.80000     1.70000    96.66251
   4.90000     1.70000    96.54785
   5.00000     1.70000    96.63792
   0.10000     1.80000    95.82711
   0.20000     1.80000    95.03709
   0.30000     1.80000    93.77967
   0.40000     1.80000    92.87497
   0.50000     1.80000    91.63352
   0.60000     1.80000    90.53861
   0.70000     1.80000    88.95112
   0.80000     1.80000    88.22073
   0.90000     1.80000    87.18338
   1.00000     1.80000    85.84718
   1.10000     1.80000    85.26447
   1.20000     1.80000    84.65516
   1.30000     1.80000    96.37602
   1.40000     1.80000    96.05491
   1.50000     1.80000    96.32081
   1.60000     1.80000    96.49418
   1.70000     1.80000    96.95011
   1.80000     1.80000    96.93019
   1.90000     1.80000    96.28829
   2.00000     1.80000    96.55274
   2.10000     1.80000    97.41941
   2.20000     1.80000    96.76443
   2.30000     1.80000    97.03436
