0.24893,0.24768,0.24611,0.24416,0.24178,0.23895,0.23566,0.23196,0.2279,0.22356,0.21925,0.21572,0.21273,0.21269,0.21016,0.2079,0.20589,0.20409,0.20245,0.20095,0.19958,0.19831,0.19713,0.19603,0.19541,0.195,0.19404,0.19313,0.19227,0.19146,0.19068,0.18995,0.18925,0.18858,0.18795,0.18734,0.18675,0.18619,0.18565,0.18514,0.18464,0.18416,0.18369,0.18325,0.18281,0.18239,0.18199,0.1816,0.18122,0.18085,0.18049,0.18014,0.17981,0.17948,0.17916,0.17885,0.17854,0.17825,0.17796,0.17768,0.17741,0.17714,0.17688,0.17663,0.17638,0.17614,0.1759,0.17567,0.17544,0.17522,0.175,0.17479,0.17458,0.17438,0.17418,0.17398,0.17379,0.1736,0.17342,0.17324,0.17306,0.17288,0.17271,0.17254,0.17238,0.17222,0.17206,0.1719,0.17175,0.17159,0.17145,0.1713,0.17115,0.17101,0.17087,0.17074,0.1706,0.17047,0.17034,0.17021,0.17008,0.16996,0.16983,0.16971,0.16959,0.16948,0.16936,0.16925,0.16913,0.16902,0.16891,0.16881,0.1687,0.16859,0.16849,0.16839,0.16829,0.16819,0.16809,0.16799,0.1679,0.1678,0.16771,0.16762,0.16753,0.16744,0.16735
0.24893,0.24768,0.24611,0.24416,0.24178,0.23895,0.23566,0.23196,0.2279,0.22356,0.21925,0.21572,0.21273,0.21269,0.21016,0.2079,0.20589,0.20409,0.20245,0.20095,0.19958,0.19831,0.19713,0.19603,0.19541,0.195,0.19404,0.19313,0.19227,0.19146,0.19068,0.18995,0.18925,0.18858,0.18795,0.18734,0.18675,0.18619,0.18565,0.18514,0.18464,0.18416,0.18369,0.18325,0.18281,0.18239,0.18199,0.1816,0.18122,0.18085,0.18049,0.18014,0.17981,0.17948,0.17916,0.17885,0.17854,0.17825,0.17796,0.17768,0.17741,0.17714,0.17688,0.17663,0.17638,0.17614,0.1759,0.17567,0.17544,0.17522,0.175,0.17479,0.17458,0.17438,0.17418,0.17398,0.17379,0.1736,0.17342,0.17324,0.17306,0.17288,0.17271,0.17254,0.17238,0.17222,0.17206,0.1719,0.17175,0.17159,0.17145,0.1713,0.17115,0.17101,0.17087,0.17074,0.1706,0.17047,0.17034,0.17021,0.17008,0.16996,0.16983,0.16971,0.16959,0.16948,0.16936,0.16925,0.16913,0.16902,0.16891,0.16881,0.1687,0.16859,0.16849,0.16839,0.16829,0.16819,0.16809,0.16799,0.1679,0.1678,0.16771,0.16762,0.16753,0.16744,0.16735
0.56335,0.55686,0.54881,0.53898,0.52721,0.51349,0.49799,0.48103,0.46307,0.44457,0.4269,0.4129,0.40141,0.40123,0.39174,0.38344,0.37619,0.3698,0.36408,0.35894,0.35428,0.35002,0.3461,0.34249,0.34045,0.33914,0.33603,0.33312,0.3304,0.32784,0.32543,0.32315,0.321,0.31895,0.31701,0.31517,0.31341,0.31173,0.31013,0.30859,0.30712,0.3057,0.30435,0.30304,0.30179,0.30058,0.29941,0.29828,0.2972,0.29615,0.29513,0.29415,0.29319,0.29227,0.29137,0.2905,0.28966,0.28884,0.28804,0.28727,0.28652,0.28578,0.28507,0.28437,0.28369,0.28303,0.28239,0.28176,0.28114,0.28054,0.27996,0.27938,0.27883,0.27828,0.27774,0.27722,0.27671,0.27621,0.27571,0.27523,0.27476,0.2743,0.27385,0.2734,0.27297,0.27254,0.27212,0.27171,0.27131,0.27092,0.27053,0.27015,0.26977,0.2694,0.26904,0.26869,0.26834,0.26799,0.26766,0.26732,0.267,0.26668,0.26636,0.26605,0.26574,0.26544,0.26514,0.26485,0.26456,0.26428,0.264,0.26373,0.26346,0.26319,0.26293,0.26267,0.26241,0.26216,0.26191,0.26167,0.26142,0.26119,0.26095,0.26072,0.26049,0.26027,0.26004
0.20048,0.20789,0.21785,0.23132,0.24958,0.27433,0.30778,0.35271,0.4126,0.49185,0.59012,0.68902,0.78828,0.78996,0.88775,0.98735,1.0871,1.1868,1.2866,1.3865,1.4863,1.5862,1.6861,1.7861,1.8462,1.886,1.9859,2.0859,2.1859,2.2858,2.3858,2.4857,2.5857,2.6857,2.7857,2.8856,2.9856,3.0856,3.1856,3.2856,3.3856,3.4856,3.5855,3.6855,3.7855,3.8855,3.9855,4.0855,4.1855,4.2855,4.3855,4.4855,4.5855,4.6855,4.7855,4.8855,4.9854,5.0854,5.1854,5.2854,5.3854,5.4854,5.5854,5.6854,5.7854,5.8854,5.9854,6.0854,6.1854,6.2854,6.3854,6.4854,6.5854,6.6854,6.7854,6.8854,6.9854,7.0854,7.1854,7.2854,7.3854,7.4854,7.5854,7.6854,7.7854,7.8854,7.9854,8.0854,8.1854,8.2854,8.3854,8.4854,8.5854,8.6854,8.7854,8.8854,8.9854,9.0854,9.1854,9.2854,9.3854,9.4854,9.5854,9.6854,9.7854,9.8854,9.9854,10.085,10.185,10.285,10.385,10.485,10.585,10.685,10.785,10.885,10.985,11.085,11.185,11.285,11.385,11.485,11.585,11.685,11.785,11.885,11.985
