-7.123,-7.1292,-7.1372,-7.1476,-7.1611,-7.1787,-7.2015,-7.2312,-7.2699,-7.3201,-7.3816,-7.4431,-7.5047,-7.5662,-7.6278,-7.6893,-7.7509,-7.8124,-7.874,-7.9355,-7.9971,-8.0586,-8.1202,-8.1817,-8.2432,-8.3048,-8.3663,-8.4279,-8.4894,-8.551,-8.6125,-8.6741,-8.7356,-8.7972,-8.8587,-8.9202,-8.9818,-9.0433,-9.1049,-9.1664,-9.228,-9.2895,-9.3511,-9.4126,-9.4742,-9.5357,-9.5972,-9.6588,-9.7203,-9.7819,-9.8434,-9.905,-9.9665,-10.028,-10.09,-10.151,-10.213,-10.274,-10.336,-10.397,-10.459,-10.52,-10.582,-10.644,-10.705,-10.767,-10.828,-10.89,-10.951,-11.013,-11.074,-11.136,-11.197,-11.259,-11.321,-11.382,-11.444,-11.505,-11.567,-11.628,-11.69,-11.751,-11.813,-11.874,-11.936,-11.998,-12.059,-12.121,-12.182,-12.244,-12.305,-12.367,-12.428,-12.49,-12.551,-12.613,-12.675,-12.736,-12.798,-12.859,-12.921,-12.982,-13.044,-13.105,-13.167
7.873,7.8792,7.8872,7.8976,7.9111,7.9287,7.9515,7.9812,8.0199,8.0701,8.1316,8.1931,8.2547,8.3162,8.3778,8.4393,8.5009,8.5624,8.624,8.6855,8.7471,8.8086,8.8702,8.9317,8.9932,9.0548,9.1163,9.1779,9.2394,9.301,9.3625,9.4241,9.4856,9.5472,9.6087,9.6702,9.7318,9.7933,9.8549,9.9164,9.978,10.04,10.101,10.163,10.224,10.286,10.347,10.409,10.47,10.532,10.593,10.655,10.717,10.778,10.84,10.901,10.963,11.024,11.086,11.147,11.209,11.27,11.332,11.394,11.455,11.517,11.578,11.64,11.701,11.763,11.824,11.886,11.947,12.009,12.071,12.132,12.194,12.255,12.317,12.378,12.44,12.501,12.563,12.624,12.686,12.748,12.809,12.871,12.932,12.994,13.055,13.117,13.178,13.24,13.301,13.363,13.425,13.486,13.548,13.609,13.671,13.732,13.794,13.855,13.917
3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75
5.9984,6.0033,6.0097,6.0181,6.0289,6.0429,6.0612,6.085,6.1159,6.156,6.2053,6.2545,6.3038,6.353,6.4022,6.4515,6.5007,6.5499,6.5992,6.6484,6.6976,6.7469,6.7961,6.8454,6.8946,6.9438,6.9931,7.0423,7.0915,7.1408,7.19,7.2393,7.2885,7.3377,7.387,7.4362,7.4854,7.5347,7.5839,7.6331,7.6824,7.7316,7.7809,7.8301,7.8793,7.9286,7.9778,8.027,8.0763,8.1255,8.1747,8.224,8.2732,8.3225,8.3717,8.4209,8.4702,8.5194,8.5686,8.6179,8.6671,8.7163,8.7656,8.8148,8.8641,8.9133,8.9625,9.0118,9.061,9.1102,9.1595,9.2087,9.258,9.3072,9.3564,9.4057,9.4549,9.5041,9.5534,9.6026,9.6518,9.7011,9.7503,9.7996,9.8488,9.898,9.9473,9.9965,10.046,10.095,10.144,10.193,10.243,10.292,10.341,10.39,10.44,10.489,10.538,10.587,10.637,10.686,10.735,10.784,10.834
