0.24893,0.25022,0.25194,0.25426,0.25738,0.26157,0.2671,0.27425,0.28322,0.29417,0.30654,0.3179,0.32844,0.33827,0.3475,0.35623,0.36451,0.37241,0.37997,0.38723,0.39423,0.40099,0.40754,0.4139,0.42007,0.42608,0.43193,0.43761,0.44313,0.44846,0.45357,0.45841,0.46292,0.46701,0.47065,0.47379,0.47648,0.47875,0.48068,0.48231,0.4837,0.4849,0.48595,0.48686,0.48766,0.48837
0.24893,0.25022,0.25194,0.25426,0.25738,0.26157,0.2671,0.27425,0.28322,0.29417,0.30654,0.3179,0.32844,0.33827,0.3475,0.35623,0.36451,0.37241,0.37997,0.38723,0.39423,0.40099,0.40754,0.4139,0.42007,0.42608,0.43193,0.43761,0.44313,0.44846,0.45357,0.45841,0.46292,0.46701,0.47065,0.47379,0.47648,0.47875,0.48068,0.48231,0.4837,0.4849,0.48595,0.48686,0.48766,0.48837
0.56335,0.57009,0.57923,0.59174,0.60898,0.63282,0.66565,0.71031,0.7701,0.8491,0.94678,1.0449,1.1433,1.2418,1.3405,1.4392,1.538,1.6368,1.7357,1.8344,1.9331,2.0317,2.1302,2.2284,2.3264,2.4239,2.5208,2.6168,2.7115,2.8045,2.8948,2.9813,3.0625,3.137,3.2035,3.2614,3.311,3.3531,3.3888,3.4191,3.4451,3.4675,3.4869,3.5039,3.5189,3.5322
0.20048,0.19332,0.1844,0.1735,0.16059,0.14594,0.13034,0.11484,0.10034,0.086917,0.0744,0.063698,0.05371,0.043972,0.034246,0.024375,0.014228,0.0036795,-0.0074007,-0.019157,-0.031755,-0.045383,-0.060271,-0.076691,-0.094981,-0.11556,-0.13893,-0.16576,-0.19682,-0.23308,-0.27561,-0.32551,-0.38365,-0.45033,-0.52507,-0.60665,-0.69353,-0.78427,-0.87771,-0.973,-1.0696,-1.167,-1.2651,-1.3637,-1.4625,-1.5617
