7.8739,7.88,7.888,7.8984,7.912,7.9295,7.9524,7.9821,8.0207,8.0709,8.1325,8.194,8.2556,8.3171,8.3786,8.4402,8.5017,8.5633,8.6248,8.6864,8.7479,8.8095,8.871,8.9326,8.9941,9.0557,9.1172,9.1787,9.2403,9.3018,9.3634,9.4249,9.4865,9.548,9.6096,9.6711,9.7327,9.7942,9.8557,9.9173,9.9788,10.04,10.102,10.163,10.225,10.287,10.348,10.41,10.471,10.533,10.594,10.656,10.717,10.779,10.84,10.902,10.964,11.025,11.087,11.148,11.21,11.271,11.333,11.394,11.456,11.517,11.579,11.641,11.702,11.764,11.825,11.887,11.948,12.01,12.071,12.133,12.194,12.256,12.318,12.379,12.441,12.502,12.564,12.625,12.687,12.748,12.81,12.871,12.933,12.995,13.056,13.118,13.179,13.241,13.302,13.364,13.425,13.487,13.548,13.61,13.672,13.733,13.795,13.856,13.918,13.979,14.041,14.102,14.164,14.225,14.287,14.349,14.41,14.472,14.533,14.595,14.656,14.718,14.779,14.841,14.902,14.964,15.026,15.087,15.149,15.21,15.272,15.333,15.395,15.456,15.518,15.579,15.641,15.703,15.764,15.826,15.887,15.949,16.01,16.072
-7.1239,-7.13,-7.138,-7.1484,-7.162,-7.1795,-7.2024,-7.2321,-7.2707,-7.3209,-7.3825,-7.444,-7.5056,-7.5671,-7.6286,-7.6902,-7.7517,-7.8133,-7.8748,-7.9364,-7.9979,-8.0595,-8.121,-8.1826,-8.2441,-8.3057,-8.3672,-8.4287,-8.4903,-8.5518,-8.6134,-8.6749,-8.7365,-8.798,-8.8596,-8.9211,-8.9827,-9.0442,-9.1057,-9.1673,-9.2288,-9.2904,-9.3519,-9.4135,-9.475,-9.5366,-9.5981,-9.6597,-9.7212,-9.7827,-9.8443,-9.9058,-9.9674,-10.029,-10.09,-10.152,-10.214,-10.275,-10.337,-10.398,-10.46,-10.521,-10.583,-10.644,-10.706,-10.767,-10.829,-10.891,-10.952,-11.014,-11.075,-11.137,-11.198,-11.26,-11.321,-11.383,-11.444,-11.506,-11.568,-11.629,-11.691,-11.752,-11.814,-11.875,-11.937,-11.998,-12.06,-12.121,-12.183,-12.245,-12.306,-12.368,-12.429,-12.491,-12.552,-12.614,-12.675,-12.737,-12.798,-12.86,-12.922,-12.983,-13.045,-13.106,-13.168,-13.229,-13.291,-13.352,-13.414,-13.475,-13.537,-13.599,-13.66,-13.722,-13.783,-13.845,-13.906,-13.968,-14.029,-14.091,-14.152,-14.214,-14.276,-14.337,-14.399,-14.46,-14.522,-14.583,-14.645,-14.706,-14.768,-14.829,-14.891,-14.953,-15.014,-15.076,-15.137,-15.199,-15.26,-15.322
3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75
5.9991,6.004,6.0104,6.0187,6.0296,6.0436,6.0619,6.0857,6.1166,6.1567,6.206,6.2552,6.3044,6.3537,6.4029,6.4522,6.5014,6.5506,6.5999,6.6491,6.6983,6.7476,6.7968,6.846,6.8953,6.9445,6.9938,7.043,7.0922,7.1415,7.1907,7.2399,7.2892,7.3384,7.3876,7.4369,7.4861,7.5354,7.5846,7.6338,7.6831,7.7323,7.7815,7.8308,7.88,7.9293,7.9785,8.0277,8.077,8.1262,8.1754,8.2247,8.2739,8.3231,8.3724,8.4216,8.4709,8.5201,8.5693,8.6186,8.6678,8.717,8.7663,8.8155,8.8647,8.914,8.9632,9.0125,9.0617,9.1109,9.1602,9.2094,9.2586,9.3079,9.3571,9.4064,9.4556,9.5048,9.5541,9.6033,9.6525,9.7018,9.751,9.8002,9.8495,9.8987,9.948,9.9972,10.046,10.096,10.145,10.194,10.243,10.293,10.342,10.391,10.44,10.49,10.539,10.588,10.637,10.687,10.736,10.785,10.834,10.883,10.933,10.982,11.031,11.08,11.13,11.179,11.228,11.277,11.327,11.376,11.425,11.474,11.524,11.573,11.622,11.671,11.72,11.77,11.819,11.868,11.917,11.967,12.016,12.065,12.114,12.164,12.213,12.262,12.311,12.361,12.41,12.459,12.508,12.557
