0.21269,0.21953,0.22733,0.23543,0.24335,0.25081,0.2577,0.26393,0.26939,0.27398,0.27419,0.27745,0.27958,0.28091,0.28174,0.28224,0.28251,0.28264,0.28266,0.28261,0.28251,0.28238,0.28222,0.28205,0.28187,0.28169,0.28151,0.28133,0.28115,0.28098,0.28081,0.28065,0.28049,0.28034,0.28019,0.28005,0.27992,0.27979,0.27966,0.27954,0.27943,0.27932,0.27921,0.27911,0.27901,0.27891,0.27882,0.27873,0.27865,0.27856,0.27849,0.27841,0.27833,0.27826,0.27819,0.27813,0.27806,0.278,0.27794,0.27788,0.27782,0.27776,0.27771,0.27766,0.27761,0.27756,0.27751,0.27746,0.27741,0.27737,0.27733,0.27728,0.27724,0.2772,0.27716,0.27712,0.27709,0.27705,0.27701,0.27698,0.27695,0.27691,0.27688,0.27685,0.27682,0.27679,0.27676,0.27673,0.2767,0.27667,0.27664,0.27662,0.27659,0.27657,0.27654,0.27652,0.27649,0.27647,0.27644,0.27642,0.2764,0.27638,0.27635,0.27633,0.27631,0.27629,0.27627,0.27625,0.27623,0.27621
0.21269,0.20539,0.19583,0.18406,0.17018,0.15405,0.1353,0.11339,0.08763,0.057165,0.055472,0.022929,-0.0089438,-0.039115,-0.068,-0.095886,-0.12298,-0.14942,-0.17535,-0.20084,-0.22598,-0.25082,-0.27541,-0.2998,-0.324,-0.34806,-0.37199,-0.39582,-0.41955,-0.44321,-0.4668,-0.49033,-0.51381,-0.53726,-0.56066,-0.58403,-0.60738,-0.6307,-0.654,-0.67728,-0.70054,-0.72379,-0.74702,-0.77024,-0.79345,-0.81665,-0.83984,-0.86303,-0.8862,-0.90937,-0.93253,-0.95568,-0.97883,-1.002,-1.0251,-1.0482,-1.0714,-1.0945,-1.1176,-1.1407,-1.1638,-1.187,-1.2101,-1.2332,-1.2563,-1.2794,-1.3024,-1.3255,-1.3486,-1.3717,-1.3948,-1.4179,-1.4409,-1.464,-1.4871,-1.5102,-1.5332,-1.5563,-1.5794,-1.6024,-1.6255,-1.6486,-1.6716,-1.6947,-1.7177,-1.7408,-1.7638,-1.7869,-1.8099,-1.833,-1.856,-1.8791,-1.9021,-1.9252,-1.9482,-1.9713,-1.9943,-2.0174,-2.0404,-2.0634,-2.0865,-2.1095,-2.1325,-2.1556,-2.1786,-2.2016,-2.2247,-2.2477,-2.2707,-2.2938
0.40123,0.40123,0.40121,0.40117,0.40109,0.40094,0.40067,0.40023,0.39954,0.39849,0.39843,0.39709,0.39563,0.39416,0.39272,0.39132,0.38998,0.3887,0.38748,0.38633,0.38523,0.38419,0.38321,0.38229,0.38141,0.38058,0.3798,0.37906,0.37835,0.37768,0.37705,0.37645,0.37588,0.37533,0.37481,0.37432,0.37385,0.3734,0.37297,0.37256,0.37216,0.37179,0.37143,0.37108,0.37075,0.37043,0.37012,0.36982,0.36954,0.36926,0.369,0.36874,0.36849,0.36825,0.36802,0.3678,0.36758,0.36738,0.36717,0.36698,0.36679,0.3666,0.36642,0.36625,0.36608,0.36591,0.36575,0.3656,0.36545,0.3653,0.36516,0.36502,0.36488,0.36475,0.36462,0.36449,0.36437,0.36425,0.36413,0.36402,0.3639,0.3638,0.36369,0.36358,0.36348,0.36338,0.36328,0.36319,0.3631,0.363,0.36291,0.36283,0.36274,0.36266,0.36257,0.36249,0.36241,0.36233,0.36226,0.36218,0.36211,0.36204,0.36197,0.3619,0.36183,0.36176,0.36169,0.36163,0.36157,0.3615
0.78996,0.79108,0.79553,0.80478,0.82001,0.84245,0.87381,0.91641,0.9734,1.0489,1.0534,1.1429,1.2376,1.3329,1.4287,1.5247,1.6209,1.7174,1.8139,1.9106,2.0074,2.1043,2.2012,2.2982,2.3952,2.4923,2.5893,2.6865,2.7836,2.8808,2.9779,3.0751,3.1723,3.2695,3.3668,3.464,3.5612,3.6585,3.7557,3.853,3.9502,4.0475,4.1447,4.242,4.3393,4.4365,4.5338,4.6311,4.7284,4.8256,4.9229,5.0202,5.1175,5.2148,5.3121,5.4094,5.5066,5.6039,5.7012,5.7985,5.8958,5.9931,6.0904,6.1877,6.285,6.3823,6.4796,6.5769,6.6742,6.7715,6.8688,6.9661,7.0634,7.1607,7.258,7.3553,7.4526,7.5499,7.6472,7.7445,7.8418,7.9391,8.0364,8.1337,8.231,8.3283,8.4256,8.5229,8.6202,8.7175,8.8149,8.9122,9.0095,9.1068,9.2041,9.3014,9.3987,9.496,9.5933,9.6906,9.7879,9.8853,9.9826,10.08,10.177,10.274,10.372,10.469,10.566,10.664
