0.23649,0.23649,0.24328,0.24991,0.2559,0.2614,0.26653,0.27134,0.27578,0.27981,0.2833,0.28602,0.2877,0.28871,0.28872,0.28928,0.28955,0.28959,0.28947,0.28923,0.28891,0.28852,0.28809,0.28762,0.28712,0.2866,0.28608,0.28554,0.285,0.28446,0.28392,0.28339,0.28286,0.28233,0.28181,0.2813,0.28079,0.28029,0.2798,0.27931,0.27884,0.27837,0.27791,0.27746,0.27702,0.27658,0.27616,0.27574,0.27533,0.27492,0.27453,0.27414,0.27375,0.27338
0.23649,0.23649,0.22914,0.22074,0.21176,0.20199,0.1911,0.17871,0.16445,0.14785,0.12843,0.10684,0.086978,0.068412,0.068249,0.050866,0.034152,0.018135,0.0027109,-0.012199,-0.026659,-0.040721,-0.054429,-0.067819,-0.080923,-0.093767,-0.10637,-0.11877,-0.13096,-0.14297,-0.15481,-0.16649,-0.17803,-0.18944,-0.20072,-0.21188,-0.22293,-0.23388,-0.24473,-0.25548,-0.26616,-0.27675,-0.28726,-0.29771,-0.30808,-0.31839,-0.32863,-0.33882,-0.34895,-0.35902,-0.36905,-0.37902,-0.38895,-0.39883
0.50183,0.50183,0.50156,0.50069,0.49924,0.49718,0.49446,0.49095,0.48653,0.48107,0.47444,0.46697,0.46014,0.45386,0.45381,0.44806,0.44268,0.43766,0.43297,0.42856,0.42442,0.4205,0.4168,0.41328,0.40995,0.40677,0.40373,0.40084,0.39806,0.39541,0.39286,0.39041,0.38805,0.38578,0.38359,0.38148,0.37945,0.37748,0.37557,0.37373,0.37194,0.37021,0.36852,0.36689,0.36531,0.36377,0.36227,0.36081,0.35939,0.35801,0.35666,0.35535,0.35407,0.35282
1.2814,1.2814,1.2837,1.2915,1.3045,1.3234,1.3492,1.3837,1.4294,1.4895,1.5684,1.6657,1.7635,1.8616,1.8625,1.9598,2.0583,2.1569,2.2556,2.3544,2.4532,2.5521,2.6511,2.7502,2.8492,2.9484,3.0475,3.1467,3.2459,3.3452,3.4444,3.5437,3.643,3.7423,3.8417,3.941,4.0404,4.1398,4.2391,4.3385,4.438,4.5374,4.6368,4.7363,4.8357,4.9352,5.0346,5.1341,5.2336,5.333,5.4325,5.532,5.6315,5.731
