0.2028,0.20272,0.20261,0.20247,0.20229,0.20205,0.20174,0.20133,0.2008,0.20011,0.19925,0.19839,0.19752,0.19665,0.19576,0.19487,0.19398,0.19307,0.19216,0.19124,0.19032,0.18939,0.18845,0.18751,0.18656
0.2028,0.20272,0.20261,0.20247,0.20229,0.20205,0.20174,0.20133,0.2008,0.20011,0.19925,0.19839,0.19752,0.19665,0.19576,0.19487,0.19398,0.19307,0.19216,0.19124,0.19032,0.18939,0.18845,0.18751,0.18656
0.36531,0.36503,0.36465,0.36416,0.36353,0.3627,0.36163,0.36024,0.35842,0.35607,0.35318,0.35028,0.34739,0.3445,0.34161,0.33872,0.33583,0.33295,0.33006,0.32718,0.3243,0.32142,0.31855,0.31568,0.31282
0.21488,0.20488,0.19189,0.17499,0.15304,0.12449,0.087377,0.039133,-0.023585,-0.10512,-0.20507,-0.30502,-0.40497,-0.50492,-0.60487,-0.70482,-0.80477,-0.90472,-1.0047,-1.1046,-1.2046,-1.3045,-1.4045,-1.5044,-1.6044
