0.93429,0.93446,0.93467,0.93495,0.9353,0.93577,0.93636,0.93712,0.93809,0.93933,0.94081,0.94224,0.94364
0.93429,0.93446,0.93467,0.93495,0.9353,0.93577,0.93636,0.93712,0.93809,0.93933,0.94081,0.94224,0.94364
7.4038,7.4039,7.4041,7.4044,7.4047,7.4052,7.4057,7.4064,7.4073,7.4084,7.4098,7.411,7.4123
0.20007,0.19007,0.17708,0.16019,0.13822,0.10967,0.072559,0.024308,-0.038419,-0.11997,-0.21994,-0.31991,-0.41988
