#     r         beta        Ep   
   2.00000     1.80000   186.59992
   2.10000     1.80000   186.54583
   2.20000     1.80000   185.96920
   2.30000     1.80000   186.64285
   2.40000     1.80000   186.37920
   2.50000     1.80000   186.25142
   2.60000     1.80000   186.76249
   2.70000     1.80000   186.26504
   2.80000     1.80000   186.24524
   2.90000     1.80000   186.55672
   3.00000     1.80000   185.67445
   3.10000     1.80000   186.47634
   3.20000     1.80000   186.10407
   3.30000     1.80000   186.13249
   3.40000     1.80000   186.73173
   3.50000     1.80000   186.50927
   3.60000     1.80000   186.97651
   3.70000     1.80000   186.49147
   3.80000     1.80000   186.70838
   3.90000     1.80000   185.67465
   4.00000     1.80000   185.85868
   4.10000     1.80000   186.61352
   4.20000     1.80000   186.28315
   4.30000     1.80000   185.60794
   4.40000     1.80000   186.36604
   4.50000     1.80000   186.73404
   4.60000     1.80000   185.84586
   4.70000     1.80000   185.81697
   4.80000     1.80000   186.04780
   4.90000     1.80000   186.43733
   5.00000     1.80000   185.62845
   0.10000     1.90000   184.95587
   0.20000     1.90000   183.26348
   0.30000     1.90000   181.41183
   0.40000     1.90000   179.89876
   0.50000     1.90000   177.79638
   0.60000     1.90000   174.95478
   0.70000     1.90000   173.23925
   0.80000     1.90000   170.75004
   0.90000     1.90000   169.45388
   1.00000     1.90000   167.32326
   1.10000     1.90000   186.81139
   1.20000     1.90000   186.25680
   1.30000     1.90000   186.05140
   1.40000     1.90000   185.46928
   1.50000     1.90000   186.15259
   1.60000     1.90000   186.19778
   1.70000     1.90000   185.31923
   1.80000     1.90000   186.32726
   1.90000     1.90000   185.90126
   2.00000     1.90000   186.30252
   2.10000     1.90000   185.51620
   2.20000     1.90000   185.93821
   2.30000     1.90000   186.80660
   2.40000     1.90000   186.28592
   2.50000     1.90000   186.63104
   2.60000     1.90000   186.31584
   2.70000     1.90000   186.31646
   2.80000     1.90000   186.03965
   2.90000     1.90000   186.16563
   3.00000     1.90000   185.88800
   3.10000     1.90000   185.79697
   3.20000     1.90000   186.58283
   3.30000     1.90000   186.71852
   3.40000     1.90000   186.26397
   3.50000     1.90000   185.99968
   3.60000     1.90000   185.81711
   3.70000     1.90000   186.22762
   3.80000     1.90000   186.61278
   3.90000     1.90000   186.23445
   4.00000     1.90000   186.38173
   4.10000     1.90000   185.75580
   4.20000     1.90000   186.35606
   4.30000     1.90000   186.24148
   4.40000     1.90000   186.45029
   4.50000     1.90000   186.59790
   4.60000     1.90000   185.80093
   4.70000     1.90000   186.21982
   4.80000     1.90000   186.12720
   4.90000     1.90000   186.98137
   5.00000     1.90000   186.41942
   0.10000     2.00000   184.81082
   0.20000     2.00000   183.21171
   0.30000     2.00000   181.79192
   0.40000     2.00000   179.90192
   0.50000     2.00000   176.92305
   0.60000     2.00000   174.36923
   0.70000     2.00000   172.82652
   0.80000     2.00000   170.61776
   0.90000     2.00000   168.82071
   1.00000     2.00000   167.60543
   1.10000     2.00000   185.84201
   1.20000     2.00000   185.89050
   1.30000     2.00000   186.79743
   1.40000     2.00000   186.24691
   1.50000     2.00000   186.28921
   1.60000     2.00000   186.13026
   1.70000     2.00000   186.77400
   1.80000     2.00000   185.92387
   1.90000     2.00000   186.18443
   2.00000     2.00000   186.59741
   2.10000     2.00000   185.71711
   2.20000     2.00000   186.63600
   2.30000     2.00000   186.12671
   2.40000     2.00000   187.08282
   2.50000     2.00000   185.97431
   2.60000     2.00000   185.82062
   2.70000     2.00000   185.82403
   2.80000     2.00000   186.88091
   2.90000     2.00000   186.26997
   3.00000     2.00000   186.59817
   3.10000     2.00000   186.29529
   3.20000     2.00000   186.13020
   3.30000     2.00000   186.07600
   3.40000     2.00000   185.98974
   3.50000     2.00000   185.96432
   3.60000     2.00000   186.43623
   3.70000     2.00000   185.97225
   3.80000     2.00000   185.43670
   3.90000     2.00000   186.23825
   4.00000     2.00000   186.28928
   4.10000     2.00000   186.66884
   4.20000     2.00000   186.01878
   4.30000     2.00000   185.96888
   4.40000     2.00000   185.80144
   4.50000     2.00000   186.46393
   4.60000     2.00000   186.60807
   4.70000     2.00000   186.18798
   4.80000     2.00000   186.12584
   4.90000     2.00000   186.39913
   5.00000     2.00000   186.50371
   0.10000     2.10000   184.91191
   0.20000     2.10000   183.54602
   0.30000     2.10000   181.43692
   0.40000     2.10000   179.04866
   0.50000     2.10000   176.58094
   0.60000     2.10000   174.00681
   0.70000     2.10000   172.25802
   0.80000     2.10000   170.11837
   0.90000     2.10000   168.31703
   1.00000     2.10000   166.83199
   1.10000     2.10000   186.55209
   1.20000     2.10000   186.78674
   1.30000     2.10000   186.30269
   1.40000     2.10000   186.21919
   1.50000     2.10000   186.26106
   1.60000     2.10000   186.45075
   1.70000     2.10000   185.73020
   1.80000     2.10000   185.27548
   1.90000     2.10000   186.87214
   2.00000     2.10000   186.23658
   2.10000     2.10000   185.40125
   2.20000     2.10000   186.35911
   2.30000     2.10000   186.64585
   2.40000     2.10000   186.49104
   2.50000     2.10000   185.68848
   2.60000     2.10000   186.31624
   2.70000     2.10000   186.25025
   2.80000     2.10000   186.44899
   2.90000     2.10000   186.26917
   3.00000     2.10000   186.16661
   3.10000     2.10000   186.70011
   3.20000     2.10000   186.20233
   3.30000     2.10000   186.60617
   3.40000     2.10000   185.74328
   3.50000     2.10000   186.44241
   3.60000     2.10000   186.68753
   3.70000     2.10000   185.96341
   3.80000     2.10000   185.80409
   3.90000     2.10000   186.35279
   4.00000     2.10000   186.39367
   4.10000     2.10000   186.66727
   4.20000     2.10000   186.34741
   4.30000     2.10000   186.02709
   4.40000     2.10000   185.83146
   4.50000     2.10000   186.32421
   4.60000     2.10000   185.87858
   4.70000     2.10000   186.10236
   4.80000     2.10000   186.23344
   4.90000     2.10000   185.38402
   5.00000     2.10000   186.80996
   0.10000     2.20000   185.05852
   0.20000     2.20000   182.93881
   0.30000     2.20000   180.98492
   0.40000     2.20000   178.71313
   0.50000     2.20000   176.47689
   0.60000     2.20000   173.72425
   0.70000     2.20000   171.11886
   0.80000     2.20000   169.39764
   0.90000     2.20000   167.97433
   1.00000     2.20000   166.42081
   1.10000     2.20000   186.12457
   1.20000     2.20000   187.42747
   1.30000     2.20000   186.07860
   1.40000     2.20000   186.72861
   1.50000     2.20000   186.42146
   1.60000     2.20000   185.99677
   1.70000     2.20000   185.92063
   1.80000     2.20000   186.35600
   1.90000     2.20000   186.31579
   2.00000     2.20000   186.54750
   2.10000     2.20000   185.55678
   2.20000     2.20000   186.03023
   2.30000     2.20000   186.19158
   2.40000     2.20000   186.62760
   2.50000     2.20000   186.80231
   2.60000     2.20000   187.03909
   2.70000     2.20000   186.31374
   2.80000     2.20000   186.53293
   2.90000     2.20000   186.34407
   3.00000     2.20000   185.84534
   3.10000     2.20000   186.73369
   3.20000     2.20000   186.63838
   3.30000     2.20000   186.07060
   3.40000     2.20000   186.84443
   3.50000     2.20000   186.33776
   3.60000     2.20000   187.29280
   3.70000     2.20000   186.67478
   3.80000     2.20000   186.33532
   3.90000     2.20000   186.38184
   4.00000     2.20000   186.62498
   4.10000     2.20000   185.97411
   4.20000     2.20000   186.69923
   4.30000     2.20000   186.07362
   4.40000     2.20000   186.23085
   4.50000     2.20000   186.79189
   4.60000     2.20000   186.55858
   4.70000     2.20000   186.40549
   4.80000     2.20000   186.21742
   4.90000     2.20000   186.34987
   5.00000     2.20000   186.21330
   0.10000     2.30000   184.23525
   0.20000     2.30000   182.94053
   0.30000     2.30000   181.51897
   0.40000     2.30000   178.63730
   0.50000     2.30000   176.38362
   0.60000     2.30000   172.95710
   0.70000     2.30000   171.29061
   0.80000     2.30000   169.64142
   0.90000     2.30000   167.27602
   1.00000     2.30000   166.17213
   1.10000     2.30000   186.48581
   1.20000     2.30000   186.19783
   1.30000     2.30000   185.79446
   1.40000     2.30000   187.06681
   1.50000     2.30000   185.38810
   1.60000     2.30000   185.62208
   1.70000     2.30000   186.50233
   1.80000     2.30000   186.17330
   1.90000     2.30000   186.31198
   2.00000     2.30000   185.67747
   2.10000     2.30000   186.10782
   2.20000     2.30000   186.62745
   2.30000     2.30000   186.13604
   2.40000     2.30000   186.09113
   2.50000     2.30000   186.29557
   2.60000     2.30000   186.57938
   2.70000     2.30000   185.84458
   2.80000     2.30000   186.29964
   2.90000     2.30000   186.36046
   3.00000     2.30000   186.60053
   3.10000     2.30000   185.98645
   3.20000     2.30000   186.93919
   3.30000     2.30000   186.08848
   3.40000     2.30000   186.47538
   3.50000     2.30000   185.51230
   3.60000     2.30000   186.47880
   3.70000     2.30000   186.08167
   3.80000     2.30000   185.95512
   3.90000     2.30000   186.39690
   4.00000     2.30000   185.79332
   4.10000     2.30000   186.05589
   4.20000     2.30000   186.15171
   4.30000     2.30000   185.96815
   4.40000     2.30000   185.79181
   4.50000     2.30000   186.78264
   4.60000     2.30000   186.66886
   4.70000     2.30000   186.64449
   4.80000     2.30000   186.37126
   4.90000     2.30000   186.65235
   5.00000     2.30000   186.44301
   0.10000     2.40000   184.79175
   0.20000     2.40000   182.91469
   0.30000     2.40000   180.89714
   0.40000     2.40000   178.67090
   0.50000     2.40000   175.43379
   0.60000     2.40000   173.08968
   0.70000     2.40000   170.55343
   0.80000     2.40000   168.56358
   0.90000     2.40000   167.36075
   1.00000     2.40000   166.37929
   1.10000     2.40000   186.37903
   1.20000     2.40000   186.78960
   1.30000     2.40000   186.13119
   1.40000     2.40000   185.89718
   1.50000     2.40000   187.06731
   1.60000     2.40000   186.49091
   1.70000     2.40000   185.82049
   1.80000     2.40000   186.12825
   1.90000     2.40000   186.26667
   2.00000     2.40000   185.37449
   2.10000     2.40000   186.18788
   2.20000     2.40000   185.79413
   2.30000     2.40000   185.89437
   2.40000     2.40000   186.13975
   2.50000     2.40000   186.14445
   2.60000     2.40000   186.81449
   2.70000     2.40000   186.24952
   2.80000     2.40000   186.30582
   2.90000     2.40000   185.74345
   3.00000     2.40000   186.16140
   3.10000     2.40000   186.43086
   3.20000     2.40000   186.41157
   3.30000     2.40000   186.20843
   3.40000     2.40000   186.33200
   3.50000     2.40000   185.80567
   3.60000     2.40000   185.64008
   3.70000     2.40000   186.12849
   3.80000     2.40000   186.13107
   3.90000     2.40000   186.27332
   4.00000     2.40000   186.33864
   4.10000     2.40000   186.37774
   4.20000     2.40000   185.98026
   4.30000     2.40000   185.90489
   4.40000     2.40000   186.25045
   4.50000     2.40000   186.50867
   4.60000     2.40000   186.63260
   4.70000     2.40000   186.43547
   4.80000     2.40000   185.91122
   4.90000     2.40000   186.12969
   5.00000     2.40000   185.88498
   0.10000     2.50000   185.13883
   0.20000     2.50000   182.24094
   0.30000     2.50000   180.21442
   0.40000     2.50000   178.60148
   0.50000     2.50000   175.71431
   0.60000     2.50000   172.38777
   0.70000     2.50000   170.45301
   0.80000     2.50000   168.38724
   0.90000     2.50000   167.12054
   1.00000     2.50000   165.43760
   1.10000     2.50000   186.24591
   1.20000     2.50000   186.08378
   1.30000     2.50000   186.21611
   1.40000     2.50000   186.47330
   1.50000     2.50000   185.96589
   1.60000     2.50000   185.96664
   1.70000     2.50000   185.93738
   1.80000     2.50000   185.69433
   1.90000     2.50000   186.21901
   2.00000     2.50000   186.39435
   2.10000     2.50000   186.89584
   2.20000     2.50000   186.13796
   2.30000     2.50000   186.05406
   2.40000     2.50000   186.03120
   2.50000     2.50000   186.27661
   2.60000     2.50000   186.45021
   2.70000     2.50000   186.41618
   2.80000     2.50000   186.17110
   2.90000     2.50000   185.88705
   3.00000     2.50000   186.55920
   3.10000     2.50000   186.25848
   3.20000     2.50000   186.81064
   3.30000     2.50000   186.68961
   3.40000     2.50000   185.89614
   3.50000     2.50000   186.44130
   3.60000     2.50000   186.43854
   3.70000     2.50000   186.44988
   3.80000     2.50000   186.18704
   3.90000     2.50000   185.98890
   4.00000     2.50000   186.40147
   4.10000     2.50000   186.43479
   4.20000     2.50000   185.78013
   4.30000     2.50000   185.66545
   4.40000     2.50000   186.36626
   4.50000     2.50000   186.88684
   4.60000     2.50000   186.56615
   4.70000     2.50000   186.30729
   4.80000     2.50000   185.45794
   4.90000     2.50000   186.89682
   5.00000     2.50000   185.81336
   0.10000     2.60000   184.72912
   0.20000     2.60000   182.35468
   0.30000     2.60000   179.52289
   0.40000     2.60000   177.50655
   0.50000     2.60000   174.82157
   0.60000     2.60000   172.32845
   0.70000     2.60000   170.27149
   0.80000     2.60000   167.86301
   0.90000     2.60000   166.11723
   1.00000     2.60000   165.71856
   1.10000     2.60000   186.17452
   1.20000     2.60000   186.38541
   1.30000     2.60000   186.13104
   1.40000     2.60000   185.97315
   1.50000     2.60000   186.32412
   1.60000     2.60000   186.95005
   1.70000     2.60000   186.07244
   1.80000     2.60000   186.02017
   1.90000     2.60000   186.29876
   2.00000     2.60000   185.87401
   2.10000     2.60000   186.46769
   2.20000     2.60000   186.59960
   2.30000     2.60000   185.98814
   2.40000     2.60000   186.40917
   2.50000     2.60000   185.87567
   2.60000     2.60000   186.29048
   2.70000     2.60000   186.65325
   2.80000     2.60000   186.17807
   2.90000     2.60000   186.75367
   3.00000     2.60000   186.97074
   3.10000     2.60000   185.33637
   3.20000     2.60000   186.13325
   3.30000     2.60000   185.97278
   3.40000     2.60000   186.47300
   3.50000     2.60000   186.41100
   3.60000     2.60000   186.36934
   3.70000     2.60000   186.83802
   3.80000     2.60000   186.43311
   3.90000     2.60000   186.10306
   4.00000     2.60000   186.00538
   4.10000     2.60000   186.92069
   4.20000     2.60000   185.94185
   4.30000     2.60000   186.22749
   4.40000     2.60000   186.52632
   4.50000     2.60000   186.18336
   4.60000     2.60000   185.72049
   4.70000     2.60000   186.18163
   4.80000     2.60000   185.72907
   4.90000     2.60000   186.28652
   5.00000     2.60000   186.49163
   0.10000     2.70000   184.44196
   0.20000     2.70000   183.03234
   0.30000     2.70000   180.24657
   0.40000     2.70000   177.22970
   0.50000     2.70000   175.27478
   0.60000     2.70000   171.17188
   0.70000     2.70000   169.30216
   0.80000     2.70000   167.63148
   0.90000     2.70000   166.50598
   1.00000     2.70000   165.16115
   1.10000     2.70000   186.15887
   1.20000     2.70000   186.97425
   1.30000     2.70000   187.27338
   1.40000     2.70000   186.75809
   1.50000     2.70000   186.30308
   1.60000     2.70000   186.31448
   1.70000     2.70000   186.35279
   1.80000     2.70000   186.31826
   1.90000     2.70000   186.33271
   2.00000     2.70000   186.31114
   2.10000     2.70000   186.52457
   2.20000     2.70000   186.83586
   2.30000     2.70000   186.54814
   2.40000     2.70000   186.47309
   2.50000     2.70000   186.47701
   2.60000     2.70000   185.95354
   2.70000     2.70000   186.34203
   2.80000     2.70000   186.06560
   2.90000     2.70000   185.98919
   3.00000     2.70000   185.74674
   3.10000     2.70000   185.79122
   3.20000     2.70000   186.50505
   3.30000     2.70000   186.37272
   3.40000     2.70000   186.32102
   3.50000     2.70000   186.43108
   3.60000     2.70000   186.36574
   3.70000     2.70000   185.99190
   3.80000     2.70000   186.38843
   3.90000     2.70000   185.70951
   4.00000     2.70000   186.71655
   4.10000     2.70000   185.25751
   4.20000     2.70000   186.50888
   4.30000     2.70000   186.49790
   4.40000     2.70000   186.14049
   4.50000     2.70000   186.08774
   4.60000     2.70000   186.38240
   4.70000     2.70000   185.85032
   4.80000     2.70000   186.53031
   4.90000     2.70000   185.87102
   5.00000     2.70000   186.75891
   0.10000     2.80000   185.08728
   0.20000     2.80000   183.35644
   0.30000     2.80000   180.08951
   0.40000     2.80000   177.09698
   0.50000     2.80000   174.04637
   0.60000     2.80000   171.43667
   0.70000     2.80000   169.19168
   0.80000     2.80000   167.27774
   0.90000     2.80000   166.22578
   1.00000     2.80000   165.31325
   1.10000     2.80000   185.95548
   1.20000     2.80000   186.96141
   1.30000     2.80000   185.77468
   1.40000     2.80000   185.87594
   1.50000     2.80000   185.98990
   1.60000     2.80000   185.84611
   1.70000     2.80000   186.04744
   1.80000     2.80000   186.28879
   1.90000     2.80000   186.09741
   2.00000     2.80000   186.72514
   2.10000     2.80000   186.17249
   2.20000     2.80000   186.41984
   2.30000     2.80000   186.20471
   2.40000     2.80000   186.41210
   2.50000     2.80000   185.75451
   2.60000     2.80000   186.60990
   2.70000     2.80000   186.79780
   2.80000     2.80000   185.71943
   2.90000     2.80000   185.66052
   3.00000     2.80000   186.21407
   3.10000     2.80000   185.96328
   3.20000     2.80000   186.21213
   3.30000     2.80000   186.99175
   3.40000     2.80000   186.10693
   3.50000     2.80000   186.57526
   3.60000     2.80000   186.02092
   3.70000     2.80000   186.12147
   3.80000     2.80000   186.54169
   3.90000     2.80000   186.24628
   4.00000     2.80000   186.06381
   4.10000     2.80000   186.22062
   4.20000     2.80000   186.67896
   4.30000     2.80000   186.42547
   4.40000     2.80000   186.15153
   4.50000     2.80000   186.13740
   4.60000     2.80000   185.79521
   4.70000     2.80000   186.44171
   4.80000     2.80000   186.46767
   4.90000     2.80000   185.41044
   5.00000     2.80000   185.68851
   0.10000     2.90000   184.31425
   0.20000     2.90000   182.00544
   0.30000     2.90000   179.58765
   0.40000     2.90000   177.01122
   0.50000     2.90000   173.46229
   0.60000     2.90000   171.04740
   0.70000     2.90000   169.11790
   0.80000     2.90000   166.95876
   0.90000     2.90000   165.59494
   1.00000     2.90000   166.53327
   1.10000     2.90000   186.52022
   1.20000     2.90000   185.89916
   1.30000     2.90000   186.77711
   1.40000     2.90000   186.11541
   1.50000     2.90000   186.64078
   1.60000     2.90000   185.87216
   1.70000     2.90000   186.10872
   1.80000     2.90000   185.79950
   1.90000     2.90000   186.37611
   2.00000     2.90000   186.13871
   2.10000     2.90000   186.39916
   2.20000     2.90000   186.96993
   2.30000     2.90000   186.06212
   2.40000     2.90000   186.13981
   2.50000     2.90000   185.76694
   2.60000     2.90000   186.16080
   2.70000     2.90000   186.23609
   2.80000     2.90000   187.28526
   2.90000     2.90000   186.05437
   3.00000     2.90000   186.76496
   3.10000     2.90000   185.53878
   3.20000     2.90000   186.12684
   3.30000     2.90000   186.13033
   3.40000     2.90000   186.36539
   3.50000     2.90000   186.62163
   3.60000     2.90000   187.29712
   3.70000     2.90000   186.42630
   3.80000     2.90000   186.17597
   3.90000     2.90000   186.04255
   4.00000     2.90000   185.75541
   4.10000     2.90000   186.50944
   4.20000     2.90000   185.98500
   4.30000     2.90000   185.88702
   4.40000     2.90000   186.88514
   4.50000     2.90000   186.56547
   4.60000     2.90000   186.14476
   4.70000     2.90000   185.91310
   4.80000     2.90000   186.29689
   4.90000     2.90000   186.16183
   5.00000     2.90000   185.70057
   0.10000     3.00000   184.85313
   0.20000     3.00000   182.00313
   0.30000     3.00000   179.44702
   0.40000     3.00000   176.04914
   0.50000     3.00000   173.14779
   0.60000     3.00000   170.62670
   0.70000     3.00000   168.57060
   0.80000     3.00000   166.54732
   0.90000     3.00000   165.42181
   1.00000     3.00000   170.67750
   1.10000     3.00000   186.12493
   1.20000     3.00000   185.91655
   1.30000     3.00000   186.46840
   1.40000     3.00000   186.26391
   1.50000     3.00000   185.80929
   1.60000     3.00000   186.32582
   1.70000     3.00000   186.70178
   1.80000     3.00000   185.51429
   1.90000     3.00000   186.28159
   2.00000     3.00000   186.52787
   2.10000     3.00000   186.01044
   2.20000     3.00000   186.26006
   2.30000     3.00000   186.67168
   2.40000     3.00000   186.43595
   2.50000     3.00000   186.14811
   2.60000     3.00000   186.49158
   2.70000     3.00000   186.14062
   2.80000     3.00000   186.12721
   2.90000     3.00000   186.48951
   3.00000     3.00000   186.30266
   3.10000     3.00000   185.59602
   3.20000     3.00000   186.11568
   3.30000     3.00000   186.14431
   3.40000     3.00000   186.33613
   3.50000     3.00000   186.31811
   3.60000     3.00000   186.28834
   3.70000     3.00000   186.26301
   3.80000     3.00000   186.30917
   3.90000     3.00000   186.37483
   4.00000     3.00000   186.76115
   4.10000     3.00000   186.19094
   4.20000     3.00000   186.28841
   4.30000     3.00000   186.89023
   4.40000     3.00000   186.74890
   4.50000     3.00000   186.12255
   4.60000     3.00000   186.45028
   4.70000     3.00000   186.15924
   4.80000     3.00000   185.60108
   4.90000     3.00000   186.35521
   5.00000     3.00000   186.10887
   0.10000     3.10000   184.52014
   0.20000     3.10000   182.25320
   0.30000     3.10000   179.68039
   0.40000     3.10000   175.71256
   0.50000     3.10000   173.09988
   0.60000     3.10000   170.65880
   0.70000     3.10000   168.41502
   0.80000     3.10000   166.62887
   0.90000     3.10000   165.04120
   1.00000     3.10000   175.36332
   1.10000     3.10000   187.17408
   1.20000     3.10000   186.00561
   1.30000     3.10000   186.09314
   1.40000     3.10000   186.36625
   1.50000     3.10000   185.83721
   1.60000     3.10000   186.16030
   1.70000     3.10000   185.96125
   1.80000     3.10000   185.97422
   1.90000     3.10000   186.57057
   2.00000     3.10000   185.88116
   2.10000     3.10000   186.49121
   2.20000     3.10000   187.04923
   2.30000     3.10000   186.92278
   2.40000     3.10000   186.66311
   2.50000     3.10000   186.24769
   2.60000     3.10000   186.82092
   2.70000     3.10000   186.02873
   2.80000     3.10000   186.46849
   2.90000     3.10000   186.39291
   3.00000     3.10000   186.50611
   3.10000     3.10000   187.02805
   3.20000     3.10000   186.33477
   3.30000     3.10000   186.28577
   3.40000     3.10000   185.73625
   3.50000     3.10000   185.97470
   3.60000     3.10000   186.30712
   3.70000     3.10000   186.58814
   3.80000     3.10000   185.76476
   3.90000     3.10000   186.46927
   4.00000     3.10000   186.48417
   4.10000     3.10000   186.06355
   4.20000     3.10000   186.40928
   4.30000     3.10000   185.74318
   4.40000     3.10000   186.11423
   4.50000     3.10000   185.62692
   4.60000     3.10000   186.02441
   4.70000     3.10000   186.68729
   4.80000     3.10000   186.54275
   4.90000     3.10000   186.38476
   5.00000     3.10000   186.04332
   0.10000     3.20000   184.33249
   0.20000     3.20000   182.18279
   0.30000     3.20000   179.83770
   0.40000     3.20000   175.61847
   0.50000     3.20000   173.22700
   0.60000     3.20000   170.31070
   0.70000     3.20000   167.42533
   0.80000     3.20000   166.15950
   0.90000     3.20000   165.92069
   1.00000     3.20000   179.59684
   1.10000     3.20000   186.09768
   1.20000     3.20000   186.09071
   1.30000     3.20000   185.60161
   1.40000     3.20000   186.49964
   1.50000     3.20000   185.72956
   1.60000     3.20000   186.47157
   1.70000     3.20000   185.96772
   1.80000     3.20000   186.10519
   1.90000     3.20000   186.39056
   2.00000     3.20000   186.43957
   2.10000     3.20000   186.45483
   2.20000     3.20000   186.25087
   2.30000     3.20000   186.51764
   2.40000     3.20000   186.24158
   2.50000     3.20000   186.26746
   2.60000     3.20000   186.58073
   2.70000     3.20000   186.93670
   2.80000     3.20000   186.45085
   2.90000     3.20000   186.30613
   3.00000     3.20000   186.32547
   3.10000     3.20000   186.38736
   3.20000     3.20000   185.91076
   3.30000     3.20000   185.85872
   3.40000     3.20000   185.71904
   3.50000     3.20000   186.61441
   3.60000     3.20000   185.99484
   3.70000     3.20000   186.67462
   3.80000     3.20000   186.33147
   3.90000     3.20000   186.37959
   4.00000     3.20000   186.74027
   4.10000     3.20000   186.62372
   4.20000     3.20000   186.27655
   4.30000     3.20000   186.31711
   4.40000     3.20000   186.58513
   4.50000     3.20000   185.96380
   4.60000     3.20000   186.81158
   4.70000     3.20000   185.75799
   4.80000     3.20000   186.25972
   4.90000     3.20000   186.49181
   5.00000     3.20000   185.65612
   0.10000     3.30000   184.64553
   0.20000     3.30000   182.63624
   0.30000     3.30000   178.61574
   0.40000     3.30000   175.13007
   0.50000     3.30000   172.55434
   0.60000     3.30000   169.72659
   0.70000     3.30000   167.68007
   0.80000     3.30000   165.65518
   0.90000     3.30000   165.47600
   1.00000     3.30000   184.45358
   1.10000     3.30000   187.08499
   1.20000     3.30000   185.81075
   1.30000     3.30000   186.15463
   1.40000     3.30000   186.62179
   1.50000     3.30000   186.63662
   1.60000     3.30000   185.67769
   1.70000     3.30000   186.61984
   1.80000     3.30000   186.47156
   1.90000     3.30000   186.18462
   2.00000     3.30000   185.88613
   2.10000     3.30000   186.62413
   2.20000     3.30000   186.42216
   2.30000     3.30000   186.90342
   2.40000     3.30000   185.96213
   2.50000     3.30000   186.54218
   2.60000     3.30000   186.49257
   2.70000     3.30000   185.51478
   2.80000     3.30000   186.56699
   2.90000     3.30000   186.57336
   3.00000     3.30000   186.43696
   3.10000     3.30000   186.50431
   3.20000     3.30000   186.74379
   3.30000     3.30000   185.65450
   3.40000     3.30000   186.65684
   3.50000     3.30000   186.42990
   3.60000     3.30000   186.31230
   3.70000     3.30000   186.26013
   3.80000     3.30000   186.43027
   3.90000     3.30000   185.88859
   4.00000     3.30000   186.54279
   4.10000     3.30000   186.13604
   4.20000     3.30000   185.68135
   4.30000     3.30000   186.40302
   4.40000     3.30000   186.61333
   4.50000     3.30000   186.14047
   4.60000     3.30000   186.49208
   4.70000     3.30000   186.59735
   4.80000     3.30000   186.48420
   4.90000     3.30000   186.34895
   5.00000     3.30000   186.37941
   0.10000     3.40000   184.86792
   0.20000     3.40000   181.37672
   0.30000     3.40000   179.36020
   0.40000     3.40000   175.06063
   0.50000     3.40000   171.55418
   0.60000     3.40000   169.14830
   0.70000     3.40000   167.28721
   0.80000     3.40000   165.20507
   0.90000     3.40000   166.71175
   1.00000     3.40000   187.55417
   1.10000     3.40000   186.74033
   1.20000     3.40000   186.77148
   1.30000     3.40000   186.44531
   1.40000     3.40000   186.05245
   1.50000     3.40000   185.93511
   1.60000     3.40000   186.11781
   1.70000     3.40000   186.60426
   1.80000     3.40000   186.02466
   1.90000     3.40000   186.08906
   2.00000     3.40000   186.06957
   2.10000     3.40000   186.10930
   2.20000     3.40000   185.98622
   2.30000     3.40000   185.67361
   2.40000     3.40000   186.04007
   2.50000     3.40000   186.39941
   2.60000     3.40000   185.72903
   2.70000     3.40000   186.82936
   2.80000     3.40000   186.24739
   2.90000     3.40000   186.42726
   3.00000     3.40000   185.68010
   3.10000     3.40000   186.40375
   3.20000     3.40000   186.32595
   3.30000     3.40000   186.08952
   3.40000     3.40000   186.47754
   3.50000     3.40000   185.96110
   3.60000     3.40000   186.50534
   3.70000     3.40000   186.16932
   3.80000     3.40000   186.94184
   3.90000     3.40000   185.86068
   4.00000     3.40000   186.31471
   4.10000     3.40000   186.47751
   4.20000     3.40000   185.81070
   4.30000     3.40000   186.82902
   4.40000     3.40000   186.87012
   4.50000     3.40000   186.10089
   4.60000     3.40000   186.02711
   4.70000     3.40000   186.10317
   4.80000     3.40000   186.52634
   4.90000     3.40000   185.98875
   5.00000     3.40000   186.17306
   0.10000     3.50000   184.44813
   0.20000     3.50000   181.50370
   0.30000     3.50000   178.76637
   0.40000     3.50000   175.05194
   0.50000     3.50000   172.04412
   0.60000     3.50000   169.52528
   0.70000     3.50000   167.01015
   0.80000     3.50000   165.44056
   0.90000     3.50000   170.56208
   1.00000     3.50000   190.42793
   1.10000     3.50000   186.06551
   1.20000     3.50000   186.31623
   1.30000     3.50000   186.48775
   1.40000     3.50000   186.05157
   1.50000     3.50000   186.41972
   1.60000     3.50000   186.68305
   1.70000     3.50000   185.71362
   1.80000     3.50000   186.38776
   1.90000     3.50000   186.37685
   2.00000     3.50000   186.14105
   2.10000     3.50000   186.59342
   2.20000     3.50000   186.16977
   2.30000     3.50000   186.08159
   2.40000     3.50000   186.30684
   2.50000     3.50000   185.92911
   2.60000     3.50000   186.01250
   2.70000     3.50000   186.12747
   2.80000     3.50000   186.79851
   2.90000     3.50000   185.73329
   3.00000     3.50000   186.40158
   3.10000     3.50000   186.17564
   3.20000     3.50000   186.59437
   3.30000     3.50000   186.36533
   3.40000     3.50000   186.15200
   3.50000     3.50000   186.18649
   3.60000     3.50000   186.04446
   3.70000     3.50000   186.48117
   3.80000     3.50000   186.27881
   3.90000     3.50000   186.56106
   4.00000     3.50000   186.33508
   4.10000     3.50000   185.87215
   4.20000     3.50000   185.97102
   4.30000     3.50000   185.94565
