#     r         beta        Ep   
   2.20000     1.80000   110.49810
   2.30000     1.80000   110.55656
   2.40000     1.80000   110.65076
   2.50000     1.80000   110.54905
   2.60000     1.80000   110.44243
   2.70000     1.80000   110.52368
   2.80000     1.80000   110.65546
   2.90000     1.80000   110.55555
   3.00000     1.80000   110.44630
   3.10000     1.80000   110.52438
   3.20000     1.80000   110.58350
   3.30000     1.80000   110.79199
   3.40000     1.80000   110.39182
   3.50000     1.80000   110.61983
   3.60000     1.80000   110.70119
   3.70000     1.80000   110.53040
   3.80000     1.80000   110.37611
   3.90000     1.80000   110.57150
   4.00000     1.80000   110.41672
   4.10000     1.80000   110.42408
   4.20000     1.80000   110.60733
   4.30000     1.80000   110.66322
   4.40000     1.80000   110.53612
   4.50000     1.80000   110.58132
   4.60000     1.80000   110.53680
   4.70000     1.80000   110.63656
   4.80000     1.80000   110.46931
   4.90000     1.80000   110.68400
   5.00000     1.80000   110.50711
   0.10000     1.90000   110.43540
   0.20000     1.90000   110.16450
   0.30000     1.90000   110.03149
   0.40000     1.90000   109.64560
   0.50000     1.90000   108.77769
   0.60000     1.90000   108.25128
   0.70000     1.90000   107.03282
   0.80000     1.90000   105.90563
   0.90000     1.90000   104.10679
   1.00000     1.90000   102.20531
   1.10000     1.90000   100.64476
   1.20000     1.90000    99.46959
   1.30000     1.90000   110.55793
   1.40000     1.90000   110.50273
   1.50000     1.90000   110.61401
   1.60000     1.90000   110.62275
   1.70000     1.90000   110.63069
   1.80000     1.90000   110.48727
   1.90000     1.90000   110.43975
   2.00000     1.90000   110.50161
   2.10000     1.90000   110.43507
   2.20000     1.90000   110.44678
   2.30000     1.90000   110.55592
   2.40000     1.90000   110.52910
   2.50000     1.90000   110.31913
   2.60000     1.90000   110.49701
   2.70000     1.90000   110.43266
   2.80000     1.90000   110.45908
   2.90000     1.90000   110.44542
   3.00000     1.90000   110.71560
   3.10000     1.90000   110.73484
   3.20000     1.90000   110.55199
   3.30000     1.90000   110.45758
   3.40000     1.90000   110.37474
   3.50000     1.90000   110.61224
   3.60000     1.90000   110.47213
   3.70000     1.90000   110.67817
   3.80000     1.90000   110.55408
   3.90000     1.90000   110.46875
   4.00000     1.90000   110.58557
   4.10000     1.90000   110.53142
   4.20000     1.90000   110.64316
   4.30000     1.90000   110.62482
   4.40000     1.90000   110.66619
   4.50000     1.90000   110.71683
   4.60000     1.90000   110.59600
   4.70000     1.90000   110.36818
   4.80000     1.90000   110.66026
   4.90000     1.90000   110.59578
   5.00000     1.90000   110.53053
   0.10000     2.00000   110.24426
   0.20000     2.00000   110.06267
   0.30000     2.00000   109.77569
   0.40000     2.00000   109.23641
   0.50000     2.00000   108.70116
   0.60000     2.00000   107.97392
   0.70000     2.00000   106.83686
   0.80000     2.00000   105.24137
   0.90000     2.00000   103.39604
   1.00000     2.00000   101.41672
   1.10000     2.00000    99.74213
   1.20000     2.00000    99.91910
   1.30000     2.00000   110.50055
   1.40000     2.00000   110.35301
   1.50000     2.00000   110.66214
   1.60000     2.00000   110.52789
   1.70000     2.00000   110.71716
   1.80000     2.00000   110.60737
   1.90000     2.00000   110.68426
   2.00000     2.00000   110.43509
   2.10000     2.00000   110.73080
   2.20000     2.00000   110.62607
   2.30000     2.00000   110.43849
   2.40000     2.00000   110.46605
   2.50000     2.00000   110.60579
   2.60000     2.00000   110.57074
   2.70000     2.00000   110.41409
   2.80000     2.00000   110.47267
   2.90000     2.00000   110.50658
   3.00000     2.00000   110.57254
   3.10000     2.00000   110.57952
   3.20000     2.00000   110.68856
   3.30000     2.00000   110.55318
   3.40000     2.00000   110.55324
   3.50000     2.00000   110.46069
   3.60000     2.00000   110.66500
   3.70000     2.00000   110.72815
   3.80000     2.00000   110.78574
   3.90000     2.00000   110.47313
   4.00000     2.00000   110.53651
   4.10000     2.00000   110.48450
   4.20000     2.00000   110.53255
   4.30000     2.00000   110.55249
   4.40000     2.00000   110.58161
   4.50000     2.00000   110.67623
   4.60000     2.00000   110.42597
   4.70000     2.00000   110.61336
   4.80000     2.00000   110.59369
   4.90000     2.00000   110.66002
   5.00000     2.00000   110.54277
   0.10000     2.10000   110.48662
   0.20000     2.10000   110.16070
   0.30000     2.10000   109.71166
   0.40000     2.10000   109.37907
   0.50000     2.10000   108.46464
   0.60000     2.10000   107.46252
   0.70000     2.10000   106.46351
   0.80000     2.10000   104.44810
   0.90000     2.10000   102.80319
   1.00000     2.10000   101.09093
   1.10000     2.10000    99.32898
   1.20000     2.10000   100.46798
   1.30000     2.10000   110.59505
   1.40000     2.10000   110.43682
   1.50000     2.10000   110.37198
   1.60000     2.10000   110.72098
   1.70000     2.10000   110.52883
   1.80000     2.10000   110.72592
   1.90000     2.10000   110.40279
   2.00000     2.10000   110.65115
   2.10000     2.10000   110.72471
   2.20000     2.10000   110.55456
   2.30000     2.10000   110.42184
   2.40000     2.10000   110.49487
   2.50000     2.10000   110.63580
   2.60000     2.10000   110.52912
   2.70000     2.10000   110.69598
   2.80000     2.10000   110.42449
   2.90000     2.10000   110.54597
   3.00000     2.10000   110.62330
   3.10000     2.10000   110.39612
   3.20000     2.10000   110.43313
   3.30000     2.10000   110.51682
   3.40000     2.10000   110.47305
   3.50000     2.10000   110.45134
   3.60000     2.10000   110.56221
   3.70000     2.10000   110.56491
   3.80000     2.10000   110.66078
   3.90000     2.10000   110.63106
   4.00000     2.10000   110.62522
   4.10000     2.10000   110.56739
   4.20000     2.10000   110.63279
   4.30000     2.10000   110.55242
   4.40000     2.10000   110.54435
   4.50000     2.10000   110.56663
   4.60000     2.10000   110.60614
   4.70000     2.10000   110.62820
   4.80000     2.10000   110.62360
   4.90000     2.10000   110.57822
   5.00000     2.10000   110.42857
   0.10000     2.20000   110.52799
   0.20000     2.20000   110.17212
   0.30000     2.20000   109.90583
   0.40000     2.20000   109.63456
   0.50000     2.20000   108.52201
   0.60000     2.20000   107.49903
   0.70000     2.20000   105.85072
   0.80000     2.20000   104.36319
   0.90000     2.20000   102.22506
   1.00000     2.20000   100.65869
   1.10000     2.20000    99.75665
   1.20000     2.20000   100.97853
   1.30000     2.20000   110.69511
   1.40000     2.20000   110.42672
   1.50000     2.20000   110.54799
   1.60000     2.20000   110.64314
   1.70000     2.20000   110.47949
   1.80000     2.20000   110.63022
   1.90000     2.20000   110.44111
   2.00000     2.20000   110.67785
   2.10000     2.20000   110.64322
   2.20000     2.20000   110.51869
   2.30000     2.20000   110.75516
   2.40000     2.20000   110.46954
   2.50000     2.20000   110.51534
   2.60000     2.20000   110.73523
   2.70000     2.20000   110.60768
   2.80000     2.20000   110.35990
   2.90000     2.20000   110.62830
   3.00000     2.20000   110.61149
   3.10000     2.20000   110.46689
   3.20000     2.20000   110.53780
   3.30000     2.20000   110.66772
   3.40000     2.20000   110.62684
   3.50000     2.20000   110.61363
   3.60000     2.20000   110.44392
   3.70000     2.20000   110.62252
   3.80000     2.20000   110.62321
   3.90000     2.20000   110.61863
   4.00000     2.20000   110.67266
   4.10000     2.20000   110.68829
   4.20000     2.20000   110.60996
   4.30000     2.20000   110.48282
   4.40000     2.20000   110.72744
   4.50000     2.20000   110.58246
   4.60000     2.20000   110.52177
   4.70000     2.20000   110.60799
   4.80000     2.20000   110.54006
   4.90000     2.20000   110.46384
   5.00000     2.20000   110.51094
   0.10000     2.30000   110.33970
   0.20000     2.30000   110.05405
   0.30000     2.30000   109.92714
   0.40000     2.30000   109.45093
   0.50000     2.30000   108.61043
   0.60000     2.30000   107.17182
   0.70000     2.30000   106.01453
   0.80000     2.30000   103.44934
   0.90000     2.30000   101.76707
   1.00000     2.30000    99.96045
   1.10000     2.30000    99.95335
   1.20000     2.30000   102.29880
   1.30000     2.30000   110.61383
   1.40000     2.30000   110.61146
   1.50000     2.30000   110.62815
   1.60000     2.30000   110.63656
   1.70000     2.30000   110.55111
   1.80000     2.30000   110.49194
   1.90000     2.30000   110.66719
   2.00000     2.30000   110.43154
   2.10000     2.30000   110.57838
   2.20000     2.30000   110.57985
   2.30000     2.30000   110.50039
   2.40000     2.30000   110.57703
   2.50000     2.30000   110.58720
   2.60000     2.30000   110.45239
   2.70000     2.30000   110.34980
   2.80000     2.30000   110.65208
   2.90000     2.30000   110.46434
   3.00000     2.30000   110.54109
   3.10000     2.30000   110.70157
   3.20000     2.30000   110.44778
   3.30000     2.30000   110.56698
   3.40000     2.30000   110.56545
   3.50000     2.30000   110.69141
   3.60000     2.30000   110.69214
   3.70000     2.30000   110.63301
   3.80000     2.30000   110.49122
   3.90000     2.30000   110.56299
   4.00000     2.30000   110.62328
   4.10000     2.30000   110.55153
   4.20000     2.30000   110.57401
   4.30000     2.30000   110.63007
   4.40000     2.30000   110.53226
   4.50000     2.30000   110.63133
   4.60000     2.30000   110.48296
   4.70000     2.30000   110.69734
   4.80000     2.30000   110.51655
   4.90000     2.30000   110.50980
   5.00000     2.30000   110.53998
   0.10000     2.40000   110.42638
   0.20000     2.40000   110.18316
   0.30000     2.40000   109.83927
   0.40000     2.40000   109.16394
   0.50000     2.40000   108.22559
   0.60000     2.40000   106.74197
   0.70000     2.40000   105.06619
   0.80000     2.40000   103.19488
   0.90000     2.40000   101.27072
   1.00000     2.40000    99.73090
   1.10000     2.40000   100.46947
   1.20000     2.40000   103.30663
   1.30000     2.40000   110.46186
   1.40000     2.40000   110.47412
   1.50000     2.40000   110.21551
   1.60000     2.40000   110.71721
   1.70000     2.40000   110.55622
   1.80000     2.40000   110.61076
   1.90000     2.40000   110.54356
   2.00000     2.40000   110.47498
   2.10000     2.40000   110.59589
   2.20000     2.40000   110.54929
   2.30000     2.40000   110.55698
   2.40000     2.40000   110.47493
   2.50000     2.40000   110.65582
   2.60000     2.40000   110.50769
   2.70000     2.40000   110.60616
   2.80000     2.40000   110.58461
   2.90000     2.40000   110.62313
   3.00000     2.40000   110.51628
   3.10000     2.40000   110.51164
   3.20000     2.40000   110.47731
   3.30000     2.40000   110.73448
   3.40000     2.40000   110.48986
   3.50000     2.40000   110.56408
   3.60000     2.40000   110.43112
   3.70000     2.40000   110.74357
   3.80000     2.40000   110.50804
   3.90000     2.40000   110.59171
   4.00000     2.40000   110.71521
   4.10000     2.40000   110.45649
   4.20000     2.40000   110.75400
   4.30000     2.40000   110.47734
   4.40000     2.40000   110.71285
   4.50000     2.40000   110.60528
   4.60000     2.40000   110.59208
   4.70000     2.40000   110.54691
   4.80000     2.40000   110.57782
   4.90000     2.40000   110.56991
   5.00000     2.40000   110.56766
   0.10000     2.50000   110.29833
   0.20000     2.50000   110.07204
   0.30000     2.50000   109.67526
   0.40000     2.50000   109.03502
   0.50000     2.50000   107.98371
   0.60000     2.50000   106.52049
   0.70000     2.50000   105.04700
   0.80000     2.50000   102.72057
   0.90000     2.50000   100.78081
   1.00000     2.50000    99.54994
   1.10000     2.50000   100.99714
   1.20000     2.50000   105.17935
   1.30000     2.50000   110.63817
   1.40000     2.50000   110.43727
   1.50000     2.50000   110.64797
   1.60000     2.50000   110.47645
   1.70000     2.50000   110.45356
   1.80000     2.50000   110.53957
   1.90000     2.50000   110.46891
   2.00000     2.50000   110.73457
   2.10000     2.50000   110.53169
   2.20000     2.50000   110.53720
   2.30000     2.50000   110.42216
   2.40000     2.50000   110.60476
   2.50000     2.50000   110.43862
   2.60000     2.50000   110.72630
   2.70000     2.50000   110.62026
   2.80000     2.50000   110.56278
   2.90000     2.50000   110.54280
   3.00000     2.50000   110.62367
   3.10000     2.50000   110.57050
   3.20000     2.50000   110.65818
   3.30000     2.50000   110.53505
   3.40000     2.50000   110.54819
   3.50000     2.50000   110.53558
   3.60000     2.50000   110.49689
   3.70000     2.50000   110.50843
   3.80000     2.50000   110.64006
   3.90000     2.50000   110.51991
   4.00000     2.50000   110.64324
   4.10000     2.50000   110.55165
   4.20000     2.50000   110.51499
   4.30000     2.50000   110.37432
   4.40000     2.50000   110.41918
   4.50000     2.50000   110.75764
   4.60000     2.50000   110.59250
   4.70000     2.50000   110.53847
   4.80000     2.50000   110.77278
   4.90000     2.50000   110.65514
   5.00000     2.50000   110.59808
   0.10000     2.60000   110.29697
   0.20000     2.60000   110.14332
   0.30000     2.60000   109.80958
   0.40000     2.60000   109.09977
   0.50000     2.60000   107.77864
   0.60000     2.60000   106.28027
   0.70000     2.60000   104.56692
   0.80000     2.60000   102.33777
   0.90000     2.60000   100.50213
   1.00000     2.60000    99.75502
   1.10000     2.60000   101.71805
   1.20000     2.60000   106.53217
   1.30000     2.60000   110.49475
   1.40000     2.60000   110.52624
   1.50000     2.60000   110.46171
   1.60000     2.60000   110.57538
   1.70000     2.60000   110.50872
   1.80000     2.60000   110.65119
   1.90000     2.60000   110.71935
   2.00000     2.60000   110.48111
   2.10000     2.60000   110.59118
   2.20000     2.60000   110.52798
   2.30000     2.60000   110.38072
   2.40000     2.60000   110.54714
   2.50000     2.60000   110.53421
   2.60000     2.60000   110.49391
   2.70000     2.60000   110.55559
   2.80000     2.60000   110.65075
   2.90000     2.60000   110.58550
   3.00000     2.60000   110.41584
   3.10000     2.60000   110.70019
   3.20000     2.60000   110.63290
   3.30000     2.60000   110.72628
   3.40000     2.60000   110.51959
   3.50000     2.60000   110.65472
   3.60000     2.60000   110.58746
   3.70000     2.60000   110.59890
   3.80000     2.60000   110.61271
   3.90000     2.60000   110.44767
   4.00000     2.60000   110.60442
   4.10000     2.60000   110.64111
   4.20000     2.60000   110.50391
   4.30000     2.60000   110.44876
   4.40000     2.60000   110.64496
   4.50000     2.60000   110.58400
   4.60000     2.60000   110.61248
   4.70000     2.60000   110.61702
   4.80000     2.60000   110.53518
   4.90000     2.60000   110.61261
   5.00000     2.60000   110.57554
   0.10000     2.70000   110.43445
   0.20000     2.70000   110.09532
   0.30000     2.70000   109.85164
   0.40000     2.70000   108.81884
   0.50000     2.70000   107.98959
   0.60000     2.70000   105.88509
   0.70000     2.70000   104.18239
   0.80000     2.70000   101.75373
   0.90000     2.70000   100.02773
   1.00000     2.70000    99.76307
   1.10000     2.70000   102.83907
   1.20000     2.70000   110.51338
   1.30000     2.70000   110.69692
   1.40000     2.70000   110.68909
   1.50000     2.70000   110.54810
   1.60000     2.70000   110.64725
   1.70000     2.70000   110.58633
   1.80000     2.70000   110.56988
   1.90000     2.70000   110.66392
   2.00000     2.70000   110.54703
   2.10000     2.70000   110.42056
   2.20000     2.70000   110.64585
   2.30000     2.70000   110.60229
   2.40000     2.70000   110.56876
   2.50000     2.70000   110.56397
   2.60000     2.70000   110.50848
   2.70000     2.70000   110.65340
   2.80000     2.70000   110.55817
   2.90000     2.70000   110.37645
   3.00000     2.70000   110.64453
   3.10000     2.70000   110.63273
   3.20000     2.70000   110.49453
   3.30000     2.70000   110.53094
   3.40000     2.70000   110.59111
   3.50000     2.70000   110.48898
   3.60000     2.70000   110.74394
   3.70000     2.70000   110.48368
   3.80000     2.70000   110.47228
   3.90000     2.70000   110.69982
   4.00000     2.70000   110.43048
   4.10000     2.70000   110.60521
   4.20000     2.70000   110.64576
   4.30000     2.70000   110.43185
   4.40000     2.70000   110.72562
   4.50000     2.70000   110.46428
   4.60000     2.70000   110.55884
   4.70000     2.70000   110.72896
   4.80000     2.70000   110.48070
   4.90000     2.70000   110.58426
   5.00000     2.70000   110.49591
   0.10000     2.80000   110.23881
   0.20000     2.80000   110.11069
   0.30000     2.80000   109.56415
   0.40000     2.80000   108.86951
   0.50000     2.80000   107.39689
   0.60000     2.80000   106.01668
   0.70000     2.80000   103.77867
   0.80000     2.80000   101.12691
   0.90000     2.80000    99.50160
   1.00000     2.80000   100.59917
   1.10000     2.80000   104.01400
   1.20000     2.80000   110.73503
   1.30000     2.80000   110.60053
   1.40000     2.80000   110.62856
   1.50000     2.80000   110.67357
   1.60000     2.80000   110.61476
   1.70000     2.80000   110.57091
   1.80000     2.80000   110.62440
   1.90000     2.80000   110.61507
   2.00000     2.80000   110.66320
   2.10000     2.80000   110.64347
   2.20000     2.80000   110.68150
   2.30000     2.80000   110.50307
   2.40000     2.80000   110.50414
   2.50000     2.80000   110.41746
   2.60000     2.80000   110.60226
   2.70000     2.80000   110.46482
   2.80000     2.80000   110.58715
   2.90000     2.80000   110.51041
   3.00000     2.80000   110.55933
   3.10000     2.80000   110.60735
   3.20000     2.80000   110.69656
   3.30000     2.80000   110.51519
   3.40000     2.80000   110.56591
   3.50000     2.80000   110.46410
   3.60000     2.80000   110.62713
   3.70000     2.80000   110.64224
   3.80000     2.80000   110.61199
   3.90000     2.80000   110.51420
   4.00000     2.80000   110.64535
   4.10000     2.80000   110.63117
   4.20000     2.80000   110.55013
   4.30000     2.80000   110.65537
   4.40000     2.80000   110.55329
   4.50000     2.80000   110.69162
   4.60000     2.80000   110.64101
   4.70000     2.80000   110.40487
   4.80000     2.80000   110.33652
   4.90000     2.80000   110.74887
   5.00000     2.80000   110.42110
   0.10000     2.90000   110.30615
   0.20000     2.90000   109.87579
   0.30000     2.90000   109.77039
   0.40000     2.90000   108.74665
   0.50000     2.90000   107.33802
   0.60000     2.90000   105.89221
   0.70000     2.90000   103.30817
   0.80000     2.90000   101.12587
   0.90000     2.90000    99.70385
   1.00000     2.90000   101.35785
   1.10000     2.90000   105.96017
   1.20000     2.90000   110.56037
   1.30000     2.90000   110.48348
   1.40000     2.90000   110.47262
   1.50000     2.90000   110.63211
   1.60000     2.90000   110.62537
   1.70000     2.90000   110.44903
   1.80000     2.90000   110.49734
   1.90000     2.90000   110.65294
   2.00000     2.90000   110.65264
   2.10000     2.90000   110.52049
   2.20000     2.90000   110.66097
   2.30000     2.90000   110.47511
   2.40000     2.90000   110.64454
   2.50000     2.90000   110.63268
   2.60000     2.90000   110.54310
   2.70000     2.90000   110.66657
   2.80000     2.90000   110.69977
   2.90000     2.90000   110.69402
   3.00000     2.90000   110.77382
   3.10000     2.90000   110.58125
   3.20000     2.90000   110.77859
   3.30000     2.90000   110.47886
   3.40000     2.90000   110.75153
   3.50000     2.90000   110.66230
   3.60000     2.90000   110.70063
   3.70000     2.90000   110.58886
   3.80000     2.90000   110.44095
   3.90000     2.90000   110.53676
   4.00000     2.90000   110.55691
   4.10000     2.90000   110.45443
   4.20000     2.90000   110.55514
   4.30000     2.90000   110.58770
   4.40000     2.90000   110.44689
   4.50000     2.90000   110.44701
   4.60000     2.90000   110.52879
   4.70000     2.90000   110.57546
   4.80000     2.90000   110.60192
   4.90000     2.90000   110.39360
   5.00000     2.90000   110.55197
   0.10000     3.00000   110.38849
   0.20000     3.00000   110.12106
   0.30000     3.00000   109.49029
   0.40000     3.00000   108.28322
   0.50000     3.00000   106.98872
   0.60000     3.00000   105.23312
   0.70000     3.00000   103.19949
   0.80000     3.00000   100.54291
   0.90000     3.00000    99.70806
   1.00000     3.00000   102.01602
   1.10000     3.00000   107.15132
   1.20000     3.00000   110.58179
   1.30000     3.00000   110.48648
   1.40000     3.00000   110.46460
   1.50000     3.00000   110.37856
   1.60000     3.00000   110.52641
   1.70000     3.00000   110.49210
   1.80000     3.00000   110.60043
   1.90000     3.00000   110.53599
   2.00000     3.00000   110.56916
   2.10000     3.00000   110.72571
   2.20000     3.00000   110.41819
   2.30000     3.00000   110.61256
   2.40000     3.00000   110.69021
   2.50000     3.00000   110.71771
   2.60000     3.00000   110.65378
   2.70000     3.00000   110.56334
   2.80000     3.00000   110.49094
   2.90000     3.00000   110.41795
   3.00000     3.00000   110.57932
   3.10000     3.00000   110.50805
   3.20000     3.00000   110.57216
   3.30000     3.00000   110.53610
   3.40000     3.00000   110.44624
   3.50000     3.00000   110.55758
   3.60000     3.00000   110.66261
   3.70000     3.00000   110.61246
   3.80000     3.00000   110.54115
   3.90000     3.00000   110.57996
   4.00000     3.00000   110.61060
   4.10000     3.00000   110.45230
   4.20000     3.00000   110.88572
   4.30000     3.00000   110.56619
   4.40000     3.00000   110.41129
   4.50000     3.00000   110.59266
   4.60000     3.00000   110.58207
   4.70000     3.00000   110.51356
   4.80000     3.00000   110.59687
   4.90000     3.00000   110.45162
   5.00000     3.00000   110.46308
   0.10000     3.10000   110.45377
   0.20000     3.10000   110.15010
   0.30000     3.10000   109.41227
   0.40000     3.10000   108.54174
   0.50000     3.10000   107.05987
   0.60000     3.10000   104.85907
   0.70000     3.10000   102.33375
   0.80000     3.10000   100.29350
   0.90000     3.10000   100.01801
   1.00000     3.10000   102.53954
   1.10000     3.10000   108.09250
   1.20000     3.10000   110.56396
   1.30000     3.10000   110.57115
   1.40000     3.10000   110.44423
   1.50000     3.10000   110.56886
   1.60000     3.10000   110.62510
   1.70000     3.10000   110.42457
   1.80000     3.10000   110.52587
   1.90000     3.10000   110.45108
   2.00000     3.10000   110.62436
   2.10000     3.10000   110.52441
   2.20000     3.10000   110.56101
   2.30000     3.10000   110.54385
   2.40000     3.10000   110.50622
   2.50000     3.10000   110.60947
   2.60000     3.10000   110.68486
   2.70000     3.10000   110.56587
   2.80000     3.10000   110.59715
   2.90000     3.10000   110.43900
   3.00000     3.10000   110.48046
   3.10000     3.10000   110.61955
   3.20000     3.10000   110.49650
   3.30000     3.10000   110.60022
   3.40000     3.10000   110.53405
   3.50000     3.10000   110.59993
   3.60000     3.10000   110.37958
   3.70000     3.10000   110.34734
   3.80000     3.10000   110.59533
   3.90000     3.10000   110.51893
   4.00000     3.10000   110.52629
   4.10000     3.10000   110.62063
   4.20000     3.10000   110.70926
   4.30000     3.10000   110.77245
   4.40000     3.10000   110.72281
   4.50000     3.10000   110.49022
   4.60000     3.10000   110.60712
   4.70000     3.10000   110.63465
   4.80000     3.10000   110.55660
   4.90000     3.10000   110.64537
   5.00000     3.10000   110.67453
   0.10000     3.20000   110.20053
   0.20000     3.20000   109.79053
   0.30000     3.20000   109.41744
   0.40000     3.20000   108.25252
   0.50000     3.20000   107.03245
   0.60000     3.20000   104.58038
   0.70000     3.20000   101.98306
   0.80000     3.20000   100.16682
   0.90000     3.20000   100.51914
   1.00000     3.20000   104.27739
   1.10000     3.20000   109.59344
   1.20000     3.20000   110.62786
   1.30000     3.20000   110.57926
   1.40000     3.20000   110.56494
   1.50000     3.20000   110.70634
   1.60000     3.20000   110.58080
   1.70000     3.20000   110.51797
   1.80000     3.20000   110.57656
   1.90000     3.20000   110.54817
   2.00000     3.20000   110.62728
   2.10000     3.20000   110.55959
   2.20000     3.20000   110.61689
   2.30000     3.20000   110.54132
   2.40000     3.20000   110.62593
   2.50000     3.20000   110.74935
   2.60000     3.20000   110.55820
   2.70000     3.20000   110.60147
   2.80000     3.20000   110.61543
   2.90000     3.20000   110.46600
   3.00000     3.20000   110.57218
   3.10000     3.20000   110.42364
   3.20000     3.20000   110.56112
   3.30000     3.20000   110.59292
   3.40000     3.20000   110.56040
   3.50000     3.20000   110.60534
   3.60000     3.20000   110.60460
   3.70000     3.20000   110.55415
   3.80000     3.20000   110.46105
   3.90000     3.20000   110.53779
   4.00000     3.20000   110.60033
   4.10000     3.20000   110.64272
   4.20000     3.20000   110.38788
   4.30000     3.20000   110.70625
   4.40000     3.20000   110.47131
   4.50000     3.20000   110.42430
   4.60000     3.20000   110.48408
   4.70000     3.20000   110.59027
   4.80000     3.20000   110.54300
   4.90000     3.20000   110.67760
   5.00000     3.20000   110.46222
   0.10000     3.30000   110.24890
   0.20000     3.30000   109.91709
   0.30000     3.30000   109.53346
   0.40000     3.30000   108.52427
   0.50000     3.30000   106.23849
   0.60000     3.30000   104.20022
   0.70000     3.30000   101.92156
   0.80000     3.30000    99.84857
   0.90000     3.30000   100.71572
   1.00000     3.30000   105.27827
   1.10000     3.30000   110.56911
   1.20000     3.30000   110.51044
   1.30000     3.30000   110.70884
   1.40000     3.30000   110.50133
   1.50000     3.30000   110.71676
   1.60000     3.30000   110.53107
   1.70000     3.30000   110.65181
   1.80000     3.30000   110.54684
   1.90000     3.30000   110.63739
   2.00000     3.30000   110.39125
   2.10000     3.30000   110.65624
   2.20000     3.30000   110.52324
   2.30000     3.30000   110.55985
   2.40000     3.30000   110.63293
   2.50000     3.30000   110.70120
   2.60000     3.30000   110.61920
   2.70000     3.30000   110.46729
   2.80000     3.30000   110.64361
   2.90000     3.30000   110.57044
   3.00000     3.30000   110.46138
   3.10000     3.30000   110.38818
   3.20000     3.30000   110.47505
   3.30000     3.30000   110.69562
   3.40000     3.30000   110.55860
   3.50000     3.30000   110.72666
   3.60000     3.30000   110.56403
   3.70000     3.30000   110.64740
   3.80000     3.30000   110.56969
   3.90000     3.30000   110.58147
   4.00000     3.30000   110.63221
   4.10000     3.30000   110.58336
   4.20000     3.30000   110.67190
   4.30000     3.30000   110.53853
   4.40000     3.30000   110.58125
   4.50000     3.30000   110.54810
   4.60000     3.30000   110.68298
   4.70000     3.30000   110.44667
   4.80000     3.30000   110.50728
   4.90000     3.30000   110.45469
   5.00000     3.30000   110.56641
   0.10000     3.40000   110.20580
   0.20000     3.40000   110.09121
   0.30000     3.40000   109.21266
   0.40000     3.40000   108.33918
   0.50000     3.40000   106.07394
   0.60000     3.40000   103.62828
   0.70000     3.40000   101.43317
   0.80000     3.40000    99.69704
   0.90000     3.40000   101.39224
   1.00000     3.40000   106.55671
   1.10000     3.40000   111.00176
   1.20000     3.40000   110.68206
   1.30000     3.40000   110.49190
   1.40000     3.40000   110.63483
   1.50000     3.40000   110.58521
   1.60000     3.40000   110.62111
   1.70000     3.40000   110.65473
   1.80000     3.40000   110.42697
   1.90000     3.40000   110.52717
   2.00000     3.40000   110.41637
   2.10000     3.40000   110.62621
   2.20000     3.40000   110.38892
   2.30000     3.40000   110.56608
   2.40000     3.40000   110.65251
   2.50000     3.40000   110.52953
   2.60000     3.40000   110.67289
   2.70000     3.40000   110.50904
   2.80000     3.40000   110.52421
   2.90000     3.40000   110.52212
   3.00000     3.40000   110.64519
   3.10000     3.40000   110.50227
   3.20000     3.40000   110.78467
   3.30000     3.40000   110.54701
   3.40000     3.40000   110.35149
   3.50000     3.40000   110.59370
   3.60000     3.40000   110.63670
   3.70000     3.40000   110.52392
   3.80000     3.40000   110.48503
   3.90000     3.40000   110.42711
   4.00000     3.40000   110.57901
   4.10000     3.40000   110.58572
   4.20000     3.40000   110.56705
   4.30000     3.40000   110.54381
   4.40000     3.40000   110.40890
   4.50000     3.40000   110.65990
   4.60000     3.40000   110.57479
   4.70000     3.40000   110.51634
   4.80000     3.40000   110.58334
   4.90000     3.40000   110.66032
   5.00000     3.40000   110.61172
   0.10000     3.50000   110.09455
   0.20000     3.50000   109.86013
   0.30000     3.50000   109.14410
   0.40000     3.50000   108.07933
   0.50000     3.50000   106.22011
   0.60000     3.50000   103.67215
   0.70000     3.50000   101.03383
   0.80000     3.50000    99.58699
   0.90000     3.50000   101.77549
   1.00000     3.50000   107.48893
   1.10000     3.50000   111.14358
   1.20000     3.50000   110.41217
   1.30000     3.50000   110.71412
   1.40000     3.50000   110.52496
   1.50000     3.50000   110.39736
   1.60000     3.50000   110.79612
   1.70000     3.50000   110.61723
   1.80000     3.50000   110.69984
   1.90000     3.50000   110.66295
   2.00000     3.50000   110.50708
   2.10000     3.50000   110.37267
   2.20000     3.50000   110.62372
   2.30000     3.50000   110.50296
   2.40000     3.50000   110.50090
   2.50000     3.50000   110.63878
   2.60000     3.50000   110.59905
   2.70000     3.50000   110.49915
   2.80000     3.50000   110.42596
   2.90000     3.50000   110.72016
   3.00000     3.50000   110.55326
   3.10000     3.50000   110.42497
   3.20000     3.50000   110.58521
   3.30000     3.50000   110.57365
   3.40000     3.50000   110.79959
   3.50000     3.50000   110.44851
   3.60000     3.50000   110.76205
   3.70000     3.50000   110.53789
   3.80000     3.50000   110.34991
   3.90000     3.50000   110.52341
   4.00000     3.50000   110.36023
   4.10000     3.50000   110.58534
   4.20000     3.50000   110.58319
   4.30000     3.50000   110.58853
   4.40000     3.50000   110.58680
   4.50000     3.50000   110.77559
