# bifParam, maxAmp, minAmp, x1_last, x2_last, y_last
2.27,3.99895648866e-05,3.99895648866e-05,0.867020609647,0.866980620082,7.31367453268
2.2800000000000002,4.12720052894e-05,4.12720052894e-05,0.866007122087,0.865965850081,7.3118229897
2.29,4.27003527681e-05,4.27003527681e-05,0.864949281939,0.864906581587,7.30987121859
2.3000000000000003,4.43045960241e-05,4.43045960241e-05,0.863841718248,0.863797413652,7.30780647639
2.31,4.61241313803e-05,4.61241313803e-05,0.862677899474,0.862631775342,7.30561321405
2.32,4.8211932836e-05,4.8211932836e-05,0.861449750418,0.861401538486,7.30327214082
2.33,5.06412294814e-05,5.06412294814e-05,0.860147089726,0.860096448496,7.3007588475
2.34,5.35166920523e-05,5.35166920523e-05,0.858756773217,0.858703256524,7.2980417048
2.35,5.69942341471e-05,5.69942341471e-05,0.857261330043,0.857204335809,7.2950785096
2.36,6.13185548375e-05,6.13185548375e-05,0.855636668223,0.855575349668,7.29181082783
2.37,6.69008991547e-05,6.69008991547e-05,0.853847931868,0.853781030969,7.28815375043
2.38,7.45004171514e-05,7.4500417137e-05,0.851841282449,0.851766782032,7.28397550145
2.39,8.57252349504e-05,8.57252345088e-05,0.849525276762,0.849439551527,7.27905103969
2.4,0.00010484162312,0.000104841594773,0.846719053962,0.846614212339,7.27293220788
2.41,0.000149785219074,0.000149777829971,0.842941511862,0.842791726643,7.26441378237
2.42,0.00408841262463,0.00135107213168,0.832088592776,0.828000180152,7.23359661933
2.43,0.238092692732,0.112041056707,0.131416275891,0.000391158184196,0.416435668423
2.44,0.237714711154,0.110888755875,0.272097043996,0.15678448483,0.340825332398
2.45,0.237328783905,0.109750751741,0.329650785427,0.197919855854,0.37345364655
2.46,0.23694102721,0.108620882012,0.147528067686,0.032423427298,0.36695009864
2.47,0.236544944348,0.107505086554,0.366378338319,0.162159654593,0.49117274025
2.48,0.236142072266,0.106400962683,0.337443997147,0.204587158447,0.379611853271
2.49,0.235732817197,0.105308357249,0.147021713788,0.0,0.454580723791
2.5,0.235317423914,0.104227170792,0.125523346726,0.00894760813479,0.389648512508
2.5100000000000002,0.234896566857,0.103157128484,0.121198394739,0.000479933096779,0.411167568147
2.52,0.234472620309,0.102096410321,0.223596995717,0.0,0.500344124812
2.5300000000000002,0.234041569451,0.101046418217,0.336527261608,0.208958077072,0.37610045912
2.54,0.233603341724,0.100007670735,0.122598016839,0.0115640777115,0.383545356594
2.5500000000000003,0.233160048988,0.0989779828105,0.375349995422,0.204269275461,0.452409214978
2.56,0.232710304287,0.0979593087778,0.116138811874,0.00455974203559,0.394542665896
2.57,0.232254266326,0.0969505044823,0.312375208232,0.199267837814,0.353142126824
2.58,0.231791964833,0.0959518181044,0.212433431523,0.0,0.496169422105
2.59,0.231323491999,0.0949628893121,0.136842991922,0.0366828711803,0.356466742224
2.6,0.230848161509,0.0939836058466,0.306218243783,0.197887322181,0.347515171645
2.61,0.230365698608,0.0930139640912,0.313688441689,0.0892960180253,0.515324814834
2.62,0.229877069335,0.0920537598853,0.114469708223,0.0,0.425880613399
2.63,0.22938186969,0.0911025755994,0.155262557681,0.0620834236779,0.339311130582
2.64,0.228880412434,0.0901605038161,0.280361344446,0.182379888723,0.331951901557
2.65,0.228372999901,0.0892273708777,0.376673535214,0.207501606161,0.458561821124
2.66,0.227860391472,0.0883024426298,0.23786007332,0.0102428769365,0.504499717535
2.67,0.227341278956,0.0873854041238,0.112208038979,0.0,0.429135574335
2.68,0.226815645165,0.0864767837937,0.117610459802,0.0242964757381,0.361967052639
2.69,0.226283644053,0.0855758755789,0.185291973516,0.0996271915098,0.322574069256
2.7,0.225744515256,0.0846839505084,0.273298551613,0.181763911828,0.326254792071
2.71,0.225199886506,0.0837997210993,0.357425603808,0.231042464947,0.395958051586
2.72,0.224647968985,0.0829237064451,0.36112517301,0.166042983171,0.495540535284
2.73,0.224089221533,0.0820554446461,0.244759458393,0.020687847483,0.505539472098
2.74,0.223524059642,0.0811946182935,0.138350195717,0.0,0.458895803727
2.75,0.222950379151,0.0803424232878,0.0965029814906,0.0,0.409044798237
2.7600000000000002,0.222371849763,0.0794962252166,0.103292768079,0.0157886810273,0.366952298263
2.77,0.221784241683,0.0786582923037,0.137465948755,0.0564721684351,0.335136972878
2.7800000000000002,0.221188764073,0.0778275966595,0.185027783016,0.107187846076,0.316076887329
2.79,0.220587335247,0.0770036406349,0.238759463627,0.159302620109,0.313242480199
2.8000000000000003,0.219977489031,0.0761871058243,0.294631877999,0.206028936576,0.332013785301
2.81,0.219359954113,0.0753775420915,0.346352108009,0.236419943996,0.377085076468
2.82,0.218735691774,0.0745743666718,0.376371235541,0.229124441283,0.44209308952
2.83,0.218103579821,0.0737780979822,0.357480751472,0.167513967965,0.496060836617
2.84,0.217463521034,0.0729887748044,0.289429484321,0.0751820285554,0.510648870296
2.85,0.21681635069,0.0722051786612,0.206612980967,0.0,0.492612241186
2.86,0.216160469759,0.0714288420264,0.141712315104,0.0,0.463188383138
2.87,0.215496944337,0.0706581873801,0.102052584727,0.0,0.432734029699
2.88,0.214825484494,0.069893591924,0.0844099869968,0.0,0.404135159155
2.89,0.214145756806,0.0691351457314,0.0835435923814,0.00448006644257,0.378504150631
2.9,0.213457547168,0.0683831469735,0.0944833450848,0.0198815892328,0.356070122077
2.91,0.212761091757,0.0676363336616,0.113501850049,0.0426133144604,0.337063747048
2.92,0.212055969908,0.0668956764906,0.137822851161,0.0697659661908,0.321845872081
2.93,0.211342639699,0.0661603405014,0.165737299013,0.0994831567855,0.310786697209
2.94,0.210620178638,0.0654309031934,0.196157636043,0.130440119867,0.30457316475
2.95,0.209888808922,0.0647069589394,0.227678263238,0.16090611126,0.30417270696
2.96,0.209148358779,0.0639881546902,0.260087213672,0.190168686553,0.310603693163
2.97,0.20839877161,0.0632749373054,0.292323372215,0.216509220123,0.324882893958
2.98,0.207639860947,0.062566720773,0.323302155667,0.237920932572,0.347766330995
2.99,0.206871743991,0.0618634889104,0.350984710481,0.251109452537,0.379461754296
3.0,0.206093711815,0.0611655182852,0.371170538802,0.250231673547,0.419105610978
3.0100000000000002,0.205305832124,0.0604723221336,0.375461191273,0.228703187811,0.45882992842
3.02,0.204508219928,0.0597838626588,0.358548792153,0.186223557959,0.489292070921
