# bifParam=meanDeficit, maxAmp, minAmp, x1_last, x2_last, y_last
2.5,0.250200619016,0.192569158787,0.211870616878,0.0192936173944,0.241208247812
2.51,0.250888296594,0.191267378559,0.244050792447,0.0390813808366,0.252317771842
2.52,0.251569256816,0.189983320297,0.260565745017,0.0201785323403,0.287407834315
2.53,0.252235952557,0.188716964755,0.225827204705,0.0,0.293030555566
2.54,0.252882401135,0.187468724901,0.195791690797,0.000413442136012,0.261859354859
2.55,0.253515883574,0.186238543533,0.208752553219,0.0225114787132,0.239320398144
2.56,0.254144103515,0.185026229937,0.244224706363,0.0455262506589,0.250160940302
2.57,0.254751243907,0.183831950156,0.266540695304,0.0290679978627,0.289326629051
2.58,0.255348848948,0.182655238157,0.231531606614,0.0,0.301547783319
2.59,0.255929590462,0.181496328046,0.192378424845,0.0,0.269097906509
2.6,0.256502418326,0.180354492293,0.200020586136,0.0192778740143,0.240099584676
2.61,0.257061007563,0.179229906677,0.235956755615,0.0482370829108,0.242958365735
2.62,0.257600280377,0.178122103146,0.269783679669,0.0455164602382,0.281341112422
2.63,0.258139127695,0.177030686381,0.249237074544,0.0,0.310891800099
2.64,0.258666445534,0.175955739282,0.195813282808,0.0,0.284884697009
2.65,0.259179963608,0.174896602732,0.188163103271,0.0101375402155,0.247362232438
2.66,0.25966752,0.173852872003,0.218935302923,0.0428633824471,0.235680907313
2.67,0.260165372655,0.172824555128,0.261453235981,0.0598754455159,0.262559471937
2.68,0.260646453974,0.171811251772,0.272612433236,0.0218103239691,0.309904879294
2.69,0.261117461528,0.170812757098,0.216202874583,0.0,0.307600182731
2.7,0.261576457118,0.169828471251,0.180504944882,0.000736383713794,0.265917246388
2.71,0.262019184732,0.168858337571,0.196408578996,0.0274281733054,0.236525179499
2.72,0.262465516827,0.167901984839,0.238124543542,0.0599774697224,0.24165298725
2.73,0.262889937482,0.166959098768,0.278010371179,0.0588124914734,0.285521709237
2.74,0.26331048577,0.16602933123,0.258141166457,0.0,0.32374820718
2.75,0.263727839269,0.16511264435,0.192459596645,0.0,0.29720089265
2.76,0.264128404479,0.164208294364,0.176885507032,0.00717879150281,0.253454785535
2.77,0.264516007923,0.163316696678,0.205830708122,0.0420263256112,0.2328485261
2.7800000000000002,0.264898146439,0.162437062214,0.25274434806,0.070742016408,0.250476260213
2.79,0.265284807953,0.161569190566,0.286000135679,0.0526626708666,0.303873555818
2.8,0.265636679696,0.160712911862,0.241991697379,0.0,0.328521337729
2.81,0.266008225305,0.159868179263,0.179223297464,0.0,0.289745320816
2.82,0.26636362241,0.159034138837,0.176161428671,0.0138120342674,0.247090801675
2.83,0.266707697925,0.158211413255,0.211850928597,0.0519180431844,0.232062710662
2.84,0.267044306633,0.157399309143,0.261566914397,0.0778978916649,0.256990482493
2.85,0.267357156328,0.15659737863,0.290048183671,0.0493110247427,0.315269507881
2.86,0.267692272982,0.155805657826,0.232834001227,0.0,0.331884322055
2.87,0.267999634678,0.15502419123,0.172045256004,0.0,0.287820426998
2.88,0.268312630747,0.154252473538,0.17412331745,0.0171928025737,0.245266911532
2.89,0.268596116311,0.153490172074,0.212721070419,0.0570184606831,0.231621955165
2.9,0.268907835742,0.152737601428,0.264416963661,0.0835415063591,0.258504281138
2.91,0.269187802074,0.151993810311,0.294131938796,0.0534733503494,0.319797606935
2.92,0.269475909334,0.151259445055,0.233386206833,0.0,0.337512004732
2.93,0.269755149363,0.150534110631,0.168610823258,0.0,0.291929974954
2.94,0.270015913216,0.149816806592,0.169345428328,0.0163565252926,0.247384680082
2.95,0.270284221088,0.149108570148,0.207890981404,0.0572155393243,0.230920038508
2.96,0.270508251039,0.148408530856,0.260947094435,0.0877369898203,0.254418120173
2.97,0.270783868295,0.147716408175,0.298324292956,0.065994942677,0.316713980613
2.98,0.271029687943,0.147032895308,0.245011017953,0.0,0.345584335507
2.99,0.271268648543,0.146356879979,0.169623596163,0.0,0.302363645008
3.0,0.2714910924,0.145688628937,0.162167412668,0.0115891097337,0.254020036291
3.01,0.271718453887,0.145027948713,0.197535544185,0.0520724044031,0.231061984293
3.02,0.271933536242,0.144374788363,0.250606196861,0.0885773016709,0.246096278745
3.0300000000000002,0.272159536853,0.143728975128,0.298442700277,0.0834123793954,0.304381772613
3.04,0.2723538127,0.143090307863,0.267752571312,0.0,0.352684330581
3.05,0.272578134692,0.142458757035,0.178943544431,0.0,0.319223613414
3.06,0.272777439742,0.141834139102,0.154665836019,0.00463367749454,0.266600955529
3.0700000000000003,0.272950592378,0.141216518029,0.182588503845,0.0413248763026,0.234419231468
3.08,0.273162216119,0.140605194577,0.23338817606,0.0834294242727,0.236789744526
3.09,0.273341201804,0.140000604882,0.288988950021,0.0982633285089,0.283311383927
3.1,0.273396856277,0.139402857012,0.29501786083,0.0340942694572,0.35027072427
3.11,0.273699446142,0.138810762563,0.203502608422,0.0,0.341128454524
3.12,0.273863364667,0.138225139603,0.151544847685,2.2945968617e-05,0.286795716025
3.13,0.274034230327,0.137645991957,0.165131259179,0.0258035787962,0.244033290852
3.14,0.274198200829,0.13707233789,0.21032741969,0.0704872968024,0.23100423216
3.15,0.274351504762,0.136504800764,0.267927406518,0.102739497363,0.258776571417
3.16,0.274500537787,0.135943429986,0.30895691457,0.0791078057394,0.328019241306
3.17,0.274639661853,0.135387357183,0.248765341273,0.0,0.361212994012
