# bifParam=meanDeficit, maxAmp, minAmp, x1_last, x2_last, y_last
2.5,0.2501992537,0.192569269651,0.200148098839,0.0039038812328,0.252171882089
2.51,0.250890952088,0.19126744334,0.22104142961,0.0283330684326,0.240567583429
2.52,0.251571980931,0.189983354684,0.253097812492,0.0400001020251,0.261548902162
2.53,0.252230124052,0.188716993169,0.257421301801,0.00923640856588,0.294418934285
2.54,0.252875815383,0.187468767317,0.217826316575,0.0,0.290029078622
2.55,0.253518935144,0.186238547673,0.194407016849,0.00115632871869,0.259267855117
2.56,0.254142547649,0.185026263313,0.207462170025,0.0224348033449,0.239168158099
2.57,0.254749376448,0.183831934877,0.238282909406,0.0448555799879,0.245546308324
2.58,0.255344260781,0.182655248977,0.264797625519,0.0431760750827,0.275331090944
2.59,0.255931553914,0.181496345579,0.2624742378,0.0113270621181,0.30214672819
2.6,0.256502843036,0.180354522705,0.250827775639,0.0,0.307074455869
2.61,0.257060653593,0.179229909986,0.259119238078,0.00319190470746,0.30704601997
2.62,0.257607393269,0.178122114882,0.231004624632,0.0,0.306164763863
2.63,0.25814235374,0.177030594898,0.195311347662,0.0,0.282605552196
2.64,0.258662590142,0.175955739942,0.186414186013,0.00509781237126,0.253523683879
2.65,0.259178462049,0.174896618046,0.20249948336,0.0275999745768,0.236630405882
2.66,0.25967738324,0.173852891205,0.231314633532,0.05089858151,0.239463098589
2.67,0.260165881668,0.172824561508,0.261329647055,0.0598941157998,0.262409761113
2.68,0.260642911765,0.171811248465,0.277033020035,0.0434198662854,0.295208596199
2.69,0.261103403788,0.170812714173,0.266386654051,0.00826495519982,0.315870213709
2.7,0.26157329342,0.169828472058,0.249498462156,0.0,0.319138323278
2.71,0.262020605851,0.168858334407,0.246452216248,0.0,0.319933647752
2.72,0.26242813083,0.167901986427,0.23318840283,0.0,0.318051197462
2.73,0.262892074421,0.166959095519,0.207184340296,0.0,0.30672330171
2.74,0.263316734525,0.166029329793,0.185491652922,0.0,0.287538922299
2.75,0.263726084768,0.165112650588,0.176366392402,0.000610073820078,0.26828372217
2.76,0.264127160873,0.164208277755,0.176379988481,0.00612424478096,0.255037096956
2.77,0.264520485708,0.163316693837,0.176999835399,0.00890673701462,0.251382098437
2.7800000000000002,0.264888358634,0.16243701635,0.17451827977,0.00555556131093,0.256511670063
2.79,0.265275486112,0.161569173938,0.173367600897,0.00464774191926,0.258405614203
2.8,0.265650984305,0.160712913625,0.173490597612,0.00676772722916,0.25512703901
2.81,0.266007670835,0.159868186325,0.173666272133,0.00859497703397,0.252795132981
2.82,0.266359680069,0.159034143927,0.171251367065,0.00520839281905,0.258254108246
2.83,0.266708300329,0.158211408085,0.171356901868,3.2066546607e-06,0.277210417218
2.84,0.26704242366,0.157399293847,0.180856179874,0.0,0.296507796805
2.85,0.267356825482,0.156597376476,0.196564634036,0.0,0.31263756381
2.86,0.267690344348,0.155805655876,0.236261349867,0.0,0.332883424139
2.87,0.267995493688,0.155024187102,0.28891700483,0.0394491564577,0.324281420246
2.88,0.268299015027,0.154252468705,0.279776076765,0.0800233017401,0.277454661038
2.89,0.268594932623,0.153490178153,0.233681818537,0.0713228042038,0.237428799721
2.9,0.268904124488,0.152737600143,0.17710657182,0.0228565004758,0.241254484715
2.91,0.269188976273,0.151993817766,0.174810821397,0.0,0.298476105199
2.92,0.269479481703,0.151259441677,0.291213018756,0.0395084472573,0.329940146591
2.93,0.26975584424,0.150534112215,0.226442972941,0.0696615295945,0.234441501544
2.94,0.270014555492,0.149816818997,0.166398996473,0.0,0.289381838233
2.95,0.270280925533,0.149108574728,0.285946677975,0.0851177481068,0.283893577828
2.96,0.270520169829,0.148408283196,0.160711350428,0.000573761006123,0.275804715955
2.97,0.270776456812,0.147716424039,0.243627843881,0.082115605937,0.242024820185
2.98,0.2710274461,0.147032891542,0.294554128262,0.0420369952966,0.335102346821
2.99,0.271263763857,0.146356871458,0.248499773839,0.0,0.34706250978
3.0,0.27149913113,0.145688612092,0.29349518971,0.0373986754218,0.339402921184
3.01,0.271724331075,0.145027935794,0.208550628437,0.0615893401009,0.230760227963
3.02,0.271944278096,0.144374819954,0.284649460189,0.0930292610247,0.279231251773
3.0300000000000002,0.272159662993,0.143728982222,0.169282876007,0.0237554874747,0.243271933737
3.04,0.272373435554,0.143090322739,0.228314083304,0.0,0.346052160397
3.05,0.272573483865,0.142458699042,0.301792339732,0.0574146905161,0.333399204256
3.06,0.272765531323,0.141834160629,0.212252920695,0.0675448288803,0.231075941869
3.0700000000000003,0.278272672659,0.141274377629,0.153350506737,0.00156983906994,0.275043012214
3.08,-0.130720764317,-0.130831382516,0.0902935128864,0.221014277203,0.278341543692
3.09,-0.136927114851,-0.136930068729,0.0858181394762,0.222745254327,0.279266514469
3.1,-0.140958720232,-0.140958928376,0.0829304703462,0.223889190578,0.280009009187
3.11,-0.144206848161,-0.144206870789,0.0806138690788,0.224820717239,0.280684235595
3.12,-0.147013688214,-0.147013691344,0.0786183162193,0.225632004433,0.281320635436
3.13,-0.149526685339,-0.149526686108,0.0768361507369,0.226362836076,0.281930507465
3.14,-0.151825471336,-0.151825473089,0.0752092656412,0.227034737708,0.282520519623
3.15,-0.153958882335,-0.153958887357,0.0737020498935,0.227660934613,0.283094778478
3.16,-0.155959446061,-0.155959459685,0.0722907994271,0.228250252195,0.283656031937
3.17,-0.157850128538,-0.157850161236,0.0709587880879,0.228808933681,0.284206229121
3.18,-0.15964786264,-0.159647945384,0.069693691598,0.229341595459,0.284746814919
3.19,-0.16136556051,-0.161365755658,0.0684861156759,0.229851772735,0.285278906284
3.2,-0.163013321551,-0.163013766201,0.0673286732116,0.230342223822,0.28580339421
3.21,-0.164599159291,-0.164600188217,0.0662154158051,0.230815099607,0.28632093981
3.2199999999999998,-0.166129524919,-0.16613170511,0.0651416836149,0.231272247242,0.286831967394
3.23,-0.167609529913,-0.167614350453,0.0641039948981,0.231715724167,0.287337148257
3.24,-0.169043012674,-0.16905342752,0.0630984152034,0.232147074379,0.287838100024
3.25,-0.170433315015,-0.170454365742,0.0621183776931,0.232564085662,0.288334984125
3.26,-0.171779656844,-0.171823481325,0.0611620054045,0.232963243614,0.288820499215
3.27,-0.173079898029,-0.173169345842,0.0602497533158,0.233361194914,0.289289649411
3.2800000000000002,-0.174326011079,-0.174499954025,0.0593953217435,0.233797393463,0.289781559284
3.29,-0.175500534509,-0.175844136552,0.0584860309168,0.234218053987,0.290358109231
3.3,-0.176569440379,-0.177235659084,0.0573454409851,0.234371985171,0.290865742312
3.31,-0.177489335107,-0.178737343109,0.0563932648854,0.23432520065,0.290861817322
3.3200000000000003,-0.178117666204,-0.180452854021,0.0568275935224,0.235351869105,0.290718427174
3.33,-0.178280127313,-0.182540916298,0.0577355459875,0.238225284541,0.292777550973
3.34,-0.177692168709,-0.185193493242,0.0532302674799,0.238092423522,0.297391030161
3.35,-0.175730929793,-0.188856792031,0.0426358872253,0.228347523266,0.295948337282
3.36,-0.1719050206,-0.193527126936,0.0421437455394,0.219683845253,0.283755113907
3.37,-0.167603388496,-0.197880523586,0.0573434348283,0.225458414006,0.273166564745
3.38,-0.164000513295,-0.201306323062,0.0761283993897,0.241437798515,0.273616790948
3.39,-0.161336553396,-0.20403232847,0.0884925114282,0.259534334378,0.285672882027
3.4,-0.159195770082,-0.206380886643,0.0876821269516,0.272125247752,0.305836830022
3.41,-0.157334809694,-0.208510644421,0.0693574844695,0.270053025863,0.325805876823
3.42,-0.155644539091,-0.210490129264,0.0380197232336,0.248407258798,0.333964236181
3.43,-0.154136230508,-0.212265146083,0.00891835779305,0.216076619919,0.324833343046
3.44,-0.153666169396,-0.212533614979,0.00257607791425,0.187905224083,0.292974605762
3.45,-0.153186622184,-0.212791277935,0.0318178010409,0.194698162953,0.264577587977
3.46,-0.152701101184,-0.213039759846,0.07408328104,0.226786707995,0.257623439425
3.4699999999999998,-0.152211373388,-0.213279859002,0.102781559298,0.267351307456,0.282959585036
3.48,-0.15171886244,-0.213512545858,0.0818109377385,0.281048491076,0.329486201357
3.49,-0.151223957301,-0.213737913499,0.0162071741501,0.228245922233,0.335376242031
3.5,-0.150727391819,-0.213956552918,0.00266441477318,0.184881686231,0.294332860063
3.51,-0.150230409633,-0.21416820019,0.0455455293927,0.200748400186,0.259784430681
3.52,-0.149732663342,-0.214373029321,0.101286946504,0.257519262213,0.272805149851
3.5300000000000002,-0.149235608226,-0.214571520309,0.0731311775784,0.222461125548,0.256937134211
3.54,-0.148738587459,-0.21476406701,0.0485299621607,0.201542876218,0.259195072334
3.55,-0.148242536614,-0.214951236314,0.0662843463625,0.215267692971,0.256572330528
3.56,-0.147747806407,-0.215132897354,0.0916357264095,0.240752723024,0.262245426863
3.5700000000000003,-0.147253961109,-0.215308698002,0.109668826462,0.270703825541,0.284934975918
3.58,-0.146762121716,-0.215478869658,0.100918483663,0.288746514552,0.32264748454
3.59,-0.1462719839,-0.215643600886,0.0532326877077,0.266323283353,0.348543027624
3.6,-0.145783753415,-0.215804099448,0.0028555580784,0.213363058875,0.335729425273
3.6100000000000003,-0.145297635014,-0.215959920732,0.00104990651753,0.180955222266,0.302074053585
3.62,-0.144813933768,-0.21611035293,0.0248411124533,0.183451540414,0.271536566198
