#     r         beta        Ep   
   0.30000     0.20000   101.86607
   0.32500     0.20000   102.41611
   0.35000     0.20000   102.08680
   0.37500     0.20000   101.82923
   0.40000     0.20000   102.04242
   0.42500     0.20000   102.08505
   0.45000     0.20000   102.42126
   0.47500     0.20000   102.39827
   0.50000     0.20000   102.07917
   0.52500     0.20000   102.40699
   0.55000     0.20000   102.09318
   0.57500     0.20000   102.16603
   0.60000     0.20000   101.99980
   0.62500     0.20000   102.73441
   0.65000     0.20000   101.85747
   0.67500     0.20000   102.56722
   0.70000     0.20000   102.18869
   0.72500     0.20000   102.53457
   0.75000     0.20000   102.57469
   0.77500     0.20000   102.33917
   0.80000     0.20000   102.07646
   0.82500     0.20000   102.10511
   0.85000     0.20000   102.26838
   0.87500     0.20000   102.30183
   0.90000     0.20000   102.20848
   0.92500     0.20000   102.21130
   0.95000     0.20000   102.32257
   0.97500     0.20000   102.27734
   1.00000     0.20000   102.40096
   1.02500     0.20000   102.17276
   1.05000     0.20000   102.48936
   1.07500     0.20000   102.16772
   1.10000     0.20000   102.27989
   1.12500     0.20000   102.94950
   1.15000     0.20000   101.87469
   1.17500     0.20000   102.19442
   1.20000     0.20000   102.74142
   1.22500     0.20000   102.25156
   1.25000     0.20000   102.43812
   1.27500     0.20000   102.51543
   1.30000     0.20000   102.94309
   1.32500     0.20000   102.58931
   1.35000     0.20000   102.53407
   1.37500     0.20000   102.49518
   1.40000     0.20000   102.38151
   1.42500     0.20000   102.12498
   1.45000     0.20000   102.55408
   1.47500     0.20000   102.54607
   1.50000     0.20000   102.51531
   1.52500     0.20000   102.62574
   1.55000     0.20000   102.90962
   1.57500     0.20000   102.68755
   1.60000     0.20000   102.51195
   1.62500     0.20000   102.51650
   1.65000     0.20000   102.48667
   1.67500     0.20000   102.27904
   1.70000     0.20000   102.56093
   1.72500     0.20000   102.23147
   1.75000     0.20000   102.81815
   1.77500     0.20000   102.76434
   1.80000     0.20000   102.21226
   1.82500     0.20000   102.92966
   1.85000     0.20000   102.67111
   1.87500     0.20000   103.04434
   1.90000     0.20000   102.76958
   1.92500     0.20000   102.28151
   1.95000     0.20000   102.65013
   1.97500     0.20000   102.96208
   2.00000     0.20000   103.20959
   2.02500     0.20000   102.47834
   2.05000     0.20000   102.60247
   2.07500     0.20000   102.45011
   2.10000     0.20000   102.54880
   2.12500     0.20000   102.80749
   2.15000     0.20000   102.45010
   2.17500     0.20000   102.18464
   2.20000     0.20000   102.79828
   2.22500     0.20000   102.57607
   2.25000     0.20000   102.99083
   2.27500     0.20000   102.56949
   2.30000     0.20000   102.52138
   2.32500     0.20000   102.35852
   2.35000     0.20000   102.53431
   2.37500     0.20000   102.71494
   2.40000     0.20000   102.85782
   2.42500     0.20000   102.25574
   2.45000     0.20000   102.80132
   2.47500     0.20000   102.33124
   2.50000     0.20000   102.72033
   0.02500     0.22500   102.48501
   0.05000     0.22500   102.34735
   0.07500     0.22500   102.20248
   0.10000     0.22500   102.57961
   0.12500     0.22500   101.79890
   0.15000     0.22500   101.69201
   0.17500     0.22500   102.34261
   0.20000     0.22500   101.99469
   0.22500     0.22500   102.13773
   0.25000     0.22500   102.44712
   0.27500     0.22500   102.10278
   0.30000     0.22500   101.87839
   0.32500     0.22500   101.86102
   0.35000     0.22500   102.37839
   0.37500     0.22500   101.94905
   0.40000     0.22500   102.04896
   0.42500     0.22500   101.83173
   0.45000     0.22500   102.31813
   0.47500     0.22500   101.98583
   0.50000     0.22500   101.86416
   0.52500     0.22500   101.89832
   0.55000     0.22500   101.90301
   0.57500     0.22500   101.87320
   0.60000     0.22500   102.05657
   0.62500     0.22500   101.95647
   0.65000     0.22500   102.33287
   0.67500     0.22500   101.95131
   0.70000     0.22500   101.72873
   0.72500     0.22500   102.30575
   0.75000     0.22500   102.34638
   0.77500     0.22500   101.83328
   0.80000     0.22500   102.54515
   0.82500     0.22500   102.37079
   0.85000     0.22500   101.93500
   0.87500     0.22500   102.73881
   0.90000     0.22500   101.80793
   0.92500     0.22500   102.49524
   0.95000     0.22500   101.79195
   0.97500     0.22500   102.01631
   1.00000     0.22500   102.25592
   1.02500     0.22500   102.20245
   1.05000     0.22500   102.26967
   1.07500     0.22500   102.62141
   1.10000     0.22500   102.10227
   1.12500     0.22500   102.14880
   1.15000     0.22500   102.51755
   1.17500     0.22500   102.42150
   1.20000     0.22500   102.48084
   1.22500     0.22500   102.22959
   1.25000     0.22500   102.33107
   1.27500     0.22500   102.38513
   1.30000     0.22500   102.49144
   1.32500     0.22500   102.34801
   1.35000     0.22500   102.26082
   1.37500     0.22500   102.71314
   1.40000     0.22500   102.74196
   1.42500     0.22500   102.83298
   1.45000     0.22500   102.57781
   1.47500     0.22500   102.58545
   1.50000     0.22500   102.51517
   1.52500     0.22500   102.76713
   1.55000     0.22500   102.90841
   1.57500     0.22500   102.73525
   1.60000     0.22500   102.36521
   1.62500     0.22500   102.39435
   1.65000     0.22500   102.30326
   1.67500     0.22500   102.44671
   1.70000     0.22500   102.45282
   1.72500     0.22500   102.48506
   1.75000     0.22500   103.23136
   1.77500     0.22500   102.71542
