1.0,2.85276082365,2.85194420693,0.5060190073917634,0.053
1.5,2.07291992287,2.07499288039,0.5010656652796103,0.0147
2.0,1.59452435962,1.57699492386,0.5052737317930688,0.0045
2.5,1.2494183602,1.2496882518,0.5006507157873661,0.0011
3.0,1.04197939588,1.05325934813,0.4997999599919984,0.0002
3.5,0.903800260052,0.904441982272,0.503500700140028,0.0002
4.0,0.806001,0.803241358399,0.5053,0.0
4.5,0.730404,0.72977768713,0.5097,0.0
5.0,0.672524,0.673641402943,0.5039,0.0
5.5,0.6234565,0.622560950833,0.5078,0.0
6.0,0.58133,0.583028865563,0.5046,0.0
6.5,0.544917,0.54566087308,0.5052,0.0
7.0,0.5132245,0.513402228977,0.5065,0.0
7.5,0.4853925,0.485947666195,0.5051,0.0
8.0,0.4604075,0.45971968312,0.5077,0.0
8.5,0.43829,0.438704372242,0.5014,0.0
9.0,0.418073,0.41795908083,0.5039,0.0
9.5,0.4002015,0.400365236746,0.5058,0.0
10.0,0.383464,0.383401367384,0.5027,0.0
